,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,INFORMAÇÕES_DO_PRODUTO,TEMPO_DE_ARMAZENAMENTO,MODO_DE_PRODUÇÃO,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,VOLUME,GRADUAÇÃO_ALCOÓLICA,LINK,DATA_COLETA
66,60d9e87e0b1a752741f73d30,Cachaça Reserva do Zito Ipê 500 ML,"R$ 145,00"," Cachaça Reserva do Zito Ipê é uma cachaça de alta qualidade produzida pelo Engenho Reserva do Zito, em Passagem Franca/MA. Esta é uma cachaça artesanal estagiada em barris de ipê amarelo que lhe confere uma coloração amarelo-castanho. Suas notas de aromas tostados entregam um defumado marcante. No paladar possui textura aveludada e adocicado singulares. Seu corpo e untuosidade médios preenchem a boca com sabores defumados que evoluem para o acastanhado, em perfeita harmonia. Volume: 500 ml  Teor Alcoólico: 40% Vol. ",   Tipo:  Origem: Teor Alcoolico: Armazedana em:  Volume: Modo de Produção: Tradição:   OURO   PASSAGEM FRANCA - MA   40% VOL.   BARRIS DE IPÊ AMARELO   500 ML   CACHAÇA ARTESANAL OU DE ALAMBIQUE   DESDE 1945   ,,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , PASSAGEM FRANCA - MA ,Barril:  BARRIS DE IPÊ AMARELO ,Volume:  500 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
67,60d9e87e0b1a752741f73d31,Cachaça Santa Terezinha Amburana 960 ml,"R$ 105,00"," Cachaça Santa Terezinha 960 ml armazeada em Amburana, ou Cerejeira, por 24 meses, Safra de 2012.  "," A Destilaria do Vale do Canaã é uma das mais tradicionais do Espírito Santo, que produz excelentes cachaças por sinal. Acumula diversos e importantes prêmios em sua trajetória. Dentre eles se destacam: Menção Honrosa no festival cachaça serraria Souza pinto BH – 1996; world spirit – 2009. Ouro no international taste & quality institute brussels 95 pontos – 2014; e duplo Ouro na expo cachaça Minas, sendo a maior pontuação histórica da feira na categoria dos envelhecidos.   ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , VALE DO CANAÃ - ES ,Barril:  AMBURANA ,Volume:  960 ML ,Graduação Alcóolica:  43ºGL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
68,60d9e87e0b1a752741f73d32,Cachaça Santa Terezinha Carvalho Europeu 500 ML,"R$ 89,90"," A Cachaça Santa Terezinha Carvalho é uma cachaça produzida artesanalmente pela Fazenda Santa Terezinha, localizada na Região do Vale do Canaã, situada nas montanhas do Espírito Santo. Esta é uma cachaça de aroma e sabor inigualáveis, sendo envelhecida por 02 anos, em barris de carvalho europeu. Essa maravilhosa cachaça possui uma acidez bem presente, sendo uma bebida a ser apreciada em momentos especiais.     Volume: 500 ml Teor Alcoólico: 38% Vol. "," A cachaça Santa Terezinha tem origem na Região do Vale do Canãa, interior do Espírito Santo. Sua destilação é louvada em prosa e verso. A produção é artesanal feita com cana de açúcar selecionada sem queima no corte, destilada em alambique de cobre, aquecido com fogo a lenha. Esta característica garante gosto suave, um aroma macio sem amargor e com acidez equilibrada.   Produzida desde 1943, A Cachaça Santa Terezinha Carvalho Europeu é uma cachaça de aroma e sabor inigualáveis, sendo envelhecida por 02 anos, em barris de carvalho europeu. Essa maravilhosa cachaça possui uma acidez bem presente, sendo uma bebida a ser apreciada em momentos especiais.   ",,"Modo de Produção:  A cachaça Santa Terezinha tem origem na Região do Vale do Canãa, interior do Espírito Santo. Sua destilação é louvada em prosa e verso. A produção é artesanal feita com cana de açúcar selecionada sem queima no corte, destilada em alambique de cobre, aquecido com fogo a lenha. Esta característica garante gosto suave, um aroma macio sem amargor e com acidez equilibrada. Produzida desde 1943, A Cachaça Santa Terezinha Carvalho Europeu é uma cachaça de aroma e sabor inigualáveis, sendo envelhecida por 02 anos, em barris de carvalho europeu. Essa maravilhosa cachaça possui uma acidez bem presente, sendo uma bebida a ser apreciada em momentos especiais.   ", REGIÃO DO VALE DO CANAÃ/ES ,"Barril:  A Cachaça Santa Terezinha Carvalho é uma cachaça produzida artesanalmente pela Fazenda Santa Terezinha, localizada na Região do Vale do Canaã, situada nas montanhas do Espírito Santo. Esta é uma cachaça de aroma e sabor inigualáveis, sendo envelhecida por 02 anos, em barris de carvalho europeu. Essa maravilhosa cachaça possui uma acidez bem presente, sendo uma bebida a ser apreciada em momentos especiais.   ",Volume:  500 ML ,Graduação Alcóolica:  30% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
69,60d9e87e0b1a752741f73d33,Cachaça Santa Terezinha Jequitibá Rosa 960 ml ,"R$ 114,00"," A Cachaça Santa Terezinha Jequitibá Rosa é uma cachaça produzida artesanalmente pela Fazenda Santa Terezinha, localizada na Região do Vale do Canaã, situada nas montanhas do Espírito Santo. Esta é uma cachaça armazenada em barris de jequitibá rosa queimados internamente, por dois anos e meio, possuindo alta qualidade e um sabor suavemente marcante e uma belíssima coloração dourada. Volume: 960 ml Teor Alcoólico: 43% Vol. "," A cachaça Santa Terezinha tem origem na Região do Vale do Canãa, interior do Espírito Santo. Sua destilação é louvada em prosa e verso. A produção é artesanal feita com cana de açúcar selecionada sem queima no corte, destilada em alambique de cobre, aquecido com fogo a lenha. Esta característica garante gosto suave, um aroma macio sem amargor e com acidez equilibrada. Produzida desde 1943, A Cachaça Santa Terezinha Jequitibá Rosa é uma cachaça armazenada por dois anos e meio, em barris de jequitibá rosa, uma das madeiras mais apreciadas do Brasil. Seu aroma possui suavidade marcante e sua coloração é dourada, sendo uma das cachaças que reúne alta qualidade e um custo acessível. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , REGIÃO DO VALE DO CANAÃ-ES ,Barril:  BARRIS DE JEQUITIBÁ ROSA ,Volume:  960 ML ,Graduação Alcóolica:  43% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
70,60d9e87e0b1a752741f73d34,Cachaça Santa Terezinha Sassafrás 500 ml,"R$ 170,00"," Cachaça Santa Terezinha armazeada 48 meses em Canela Sassafráz. Deve-se ter muito cuidado com a padroização da bebida obtida com essa madeira visto que ela imprime um forte sabor à bedida, é agressiva, bastate amadeirada e pode descaracterizar a bebida. A Destilaria do Espírito Santo, que produz essa cachaça, sabe bem como produzir uma excelête cachaça com essa madeira, produzido uma bebida muito sofisticada e que pode ser muito bem utilizada também na culiária, por seu sabor marcante e adocicado. "," A Destilaria do Vale do Canaã é uma das mais tradicionais do Espírito Santo, que produz excelentes cachaças por sinal. Acumula diversos e importantes prêmios em sua trajetória. Dentre eles se destacam: Menção Honrosa no festival cachaça serraria Souza pinto BH – 1996; world spirit – 2009. Ouro no international taste & quality institute brussels 95 pontos – 2014; e duplo Ouro na expo cachaça Minas, sendo a maior pontuação histórica da feira na categoria dos envelhecidos.   ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , VALE DO CACNAÃ - ES ,Barril:  SASSAFRÁS - 48 MESES ,Volume:  500 ML ,Graduação Alcóolica:  38ºGL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
71,60d9e87e0b1a752741f73d35,Cachaça Santa Terezinha Seleção,"R$ 70,00", Cachaça Santa Terezinha Prata (Seleção) armazeada em INOX e produzida o Vale do Canaã o Espírito Santo desde1943. ºGL: 40. Volume 900ml ," A Destilaria do Vale do Canaã é uma das mais tradicionais do Espírito Santo, que produz excelentes cachaças por sinal. Acumula diversos e importantes prêmios em sua trajetória. Dentre eles se destacam: Menção Honrosa no festival cachaça serraria Souza pinto BH – 1996; world spirit – 2009. Ouro no international taste & quality institute brussels 95 pontos – 2014; e duplo Ouro na expo cachaça Minas, sendo a maior pontuação histórica da feira na categoria dos envelhecidos.   ",,Modo de Produção:  ARTESANAL , VALE DO CANAÃ - ES ,Barril:  INOX ,Volume:  900 ML ,Graduação Alcóolica:  40ºGL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
72,60d9e87e0b1a752741f73d36,Cachaça Sapucaia Cristal 750 ml,"R$ 68,40"," Cachaça Sapucaia Cristal, produzida no alambique Sapucaia/SP, sem interferência da madeira e armazenada pelo período mínimo de 06 meses, em reservatórios de inox. Volume: 750 ml  Teor Alcoólico: 40,5% Vol. "," Produzida no alambique Sapucaia, localizado na cidade de Pirassununga, São Paulo, a cachaça Sapucaia Cristal é uma cachaça pura ou sem interferência da madeira, ela é descansada pelo período mínimo 06 meses, em reservatórios de inox o que mantem perfeitas todas as características originais da cachaça branca, minuciosamente separada das partes impróprias para o consumo (cabeça e cauda). Possui apresentação transparente, com o sabor da cana de açúcar e com a percepção clara de um álcool suave e fino ao fundo. A Sapucaia Cristal é uma cachaça versátil para uso em coquetéis e também indicada para especialistas em cachaças brancas. Seu paladar agrada aos apreciadores mais exigentes e ainda vem em uma embalagem moderna e atraente. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , PIRASSUNUNGA/SP ,Barril:  INOX ,"Volume:  40,5% VOL. ","Graduação Alcóolica:  40,5% VOL. ",https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
73,60d9e87e0b1a752741f73d37,Cachaça Sapucaia Florida Amendoim 700 ml,"R$ 96,00"," Cachaça Sapucaia Florida Amendoim, produzida no Alambique Sapucaia, é envelhecida 02 anos, em tonéis de amendoim.   Volume: 700 ml  Teor Alcoólico: 40,5% Vol. "," Produzida no Alambique Sapucaia, localizado na cidade de Pirassununga, São Paulo, a Cachaça Sapucaia Florida Amendoim é envelhecida 02 anos, em tonéis de amendoim, o que lhe proporciona uma discreta coloração amarelada, visto que essa madeira brasileira não lhe causa uma considerável alteração na pigmentação da bebida. É uma cachaça de aroma suave que pode ser apreciada pura, onde pode ser percebido os aromas característicos da cana, ou mesmo na elaboração de caipirinhas e coquetéis finos.  ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , PIRASSUNUNGA/SP ,Barril:  AMENDOIM ,Volume:  700 ML ,"Graduação Alcóolica:  40,5% VOL. ",https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
74,60d9e87e0b1a752741f73d38,Cachaça Sapucaia Florida Carvalho 700 ml,"R$ 96,00"," Cachaça Sapucaia Florida Carvalho, produzida no Alambique Sapucaia, em Pirassununga - SP, é envelhecida 02 anos, em tonéis de carvalho.   Volume: 700 ml    "," Produzida no Alambique Sapucaia, localizado na cidade de Pirassununga, São Paulo, a cachaça Sapucaia Florida Carvalho é envelhecida 02 anos, em barris de carvalho, o que lhe dá um toque amarelado sutil e um delicado aroma da madeira, que propositalmente se mistura com as características originais da cachaça, preservando ainda o sabor peculiar de cana-de-açucar das cachaças brancas. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , PIRASSUNUNGA/SP ,Barril:  BARRIS DE CARVALHO ,Volume:  700 ML ,"Graduação Alcóolica:  40,5% VOL. ",https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
75,60d9e87e0b1a752741f73d39,Cachaça Sapucaia Real Extra Premium 750 ml,"R$ 449,00"," Cachaça Sapucaia Real Extra Premium, é uma cachaça produzida e armazenada pelo Alambique Sapucaia, localizado na cidade de Pirassununga/SP, é envelhecida cuidadosamente em toneis de carvalho desde 1990, Cachaça envelhecida por 18 anos. Sua produção é limitada. Essa foi eleita a 3ª melhor cachaça do Brasil pelo ranking da cúpula da Cachaça 2020.  Volume: 750 ml Teor Alcoólico: 40% Vol. "," É uma cachaça tipo Extra Premium, ou seja, 100% envelhecida, sem mistura de cachaça nova, por um período de 18 anos, produzida e armazenada em toneis de carvalho pelo Alambique Sapucaia, localizado na cidade paulista de Pirassununga. Sua produção é limitada e está armazenada desde 1990. A história desta cachaça especial remonta ao período da aquisição do Alambique Sapucaia Velha de Pindamonhangaba/SP, por Alexandre Bertin em 2007 quando  foi realizada a transferência do alambique para as novas instalações em Pirassunga/SP. O Alambique Sapucaia contratou o consultor de bebidas do SENAC, o srº Renato Frascino para uma avaliação geral em nossos estoques, que estavam na ordem de 500.000 litros de cachaça, armazenados em diversos tonéis, 500 de carvalho de 250 litros e 30 de amendoim e jequitibá-rosa, todos já com cachaças bastante envelhecidas.  A partir desta análise foi possível fazer balanço geral dos estoques e, principalmente da qualidade das cachaças envelhecidas, visando verificar se ainda nos atenderiam o padrão dos produtos Sapucaia, bem como avaliar a possibilidade de lançamento de produtos. Todos os toneis são muito antigos, mas devidamente catalogados, com a safra da cachaça envasada neles e os registros bastante rigorosos, ou seja, foi possível determinar exatamente quais cachaças estavam nos toneis e quanto tempo cada uma delas tinha. Apesar de toda evaporação, tinham em armazenamento uma boa quantidade de cachaças envelhecidas, nos toneis de carvalho de 250 litros, da safra de 1990. Assim, deu-se início nos trabalhos solicitamos ao Ministério da Agricultura do registro para um novo produto, que seria a “SAPUCAIA REAL”. Inicialmente, a ideia do Alambique Sapucaia era de trabalhar com mais 5 anos além da “reserva da família”, ou seja, 15 anos. Assim foi feito, enquanto os trabalhos no estoque seguiam em paralelo. Foram coletadas amostras de tonel por tonel, em garrafas transparentes de 600 ml, e, uma a uma, avaliadas sensorialmente. Foram separadas cachaças envelhecidas em carvalho das em amendoim e jequitibá-rosa, evidentemente. Dessa forma, aproximadamente 500 amostras das de carvalho foram avaliadas e, delas, separados 28 amostras (28 barris) que apresentavam os melhores resultados. Eram cachaças bastante fortes, carregadas na madeira, praticamente no limite do que jamais havia sido apresentado no mercado como “cachaça envelhecida”, mas ainda assim, dentro de uma faixa que fosse interessante apresentar ao mercado, para criar conceito do que é uma cachaça, de fato, envelhecida.  Até o momento ainda há muita dificuldade em todos os setores envolvidos no mercado de cachaça em entender até onde pode-se chegar em variações dos destilados do Alambique Sapucaia. Em função da negociação da empresa, em 2008, esse produto não foi lançado. Foi somente em 2009 que decidiu-se lançar a “Sapucaia Real” na feira Expovinis, em setembro de 2009. A Sapucaia Real foi destaque naquele evento como praticamente um novo produto, quebrando alguns “pre-conceitos” e mais uma vez contribuindo para o desenvolvimento do mercado de cachaças especiais: A Sapucaia Real é hoje utilizada em muitos eventos para mostrar de forma convincente, o que é uma cachaça envelhecida e como a madeira pode alterar o sabor da cachaça, tornando-a um produto com muitas possibilidades e variações. ",,Modo de Produção:  ARTESANAL OU DE ALAMBIQUE , PIRASSUNUNGA/SP ,Barril:  TONÉIS DE CARVALHO ,Volume:  750 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
76,60d9e87e0b1a752741f73d3a,Cachaça Sapucaia Velha Ouro 700 ml,"R$ 140,00"," Cachaça Sapucaia Velha, produzida no Alambique Sapucaia, é envelhecida 05 anos, em tonéis de carvalho. Produzida em Pirassununga - SP Volume: 700 ml   "," Produzida no Alambique Sapucaia, localizado na cidade de Pirassununga, São Paulo, a cachaça Sapucaia Velha (Tradicional) é envelhecida 5 anos, em tonéis de carvalho e conserva os finos aromas e bouquet, proporcionando assim, uma cachaça com características especiais. Eleita pelos especialistas convidados pela Revista Playboy – Edição Agosto/09 – uma das 20 melhores cachaças do Brasil. ",,Modo de Produção:  ARTESANAL OU ALAMBIQUE , PIRASSUNUNGA/SP ,Barril:  BARRIS DE CARVALHO ,Volume:  700 ML ,"Graduação Alcóolica:  40,5% VOL. ",https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
77,60d9e87f0b1a752741f73d3b,Cachaça Thimotina Amburana 600 ml,"R$ 59,00", Cachaça Thimotina Amburana 600 ml de Afonso Cláudio - ES ," Fundada em 1915, por Francisco Thimóteo Dias, a Thimotina é considerada entre os apreciadores, uma das cachaças de maior qualidade do Brasil. A Cana Utilizada em seu processo de fabricação é sempre criteriosamente selecionada. A Coolheita feita de maneira manual, sem utilização de nenhuma queima. A fermentação com leveduras selvagens não utiliza adição de nenhum produto químico. O processo de destilação é feito em alambique de cobre, com aproveitamento apenas do coração. Seu armazenamento é feito em barris de carvalho, que conferem a cachaça aromas e sabores especiais. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , AFONSO CLÁUDIO - ES ,Barril:  AMBURANA ,Volume:  600 ML ,Graduação Alcóolica:  40%VOL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
78,60d9e87f0b1a752741f73d3c,Cachaça Thiotina Ouro 700 ml,"R$ 74,90"," Cachaça Thimotina Ouro 700 ml de Afonso Cláudio -ES, armazenada em barris de carvalho por um período não inferior a 2 anos "," Fundada em 1915, por Francisco Thimóteo Dias, a Thimotina é considerada entre os apreciadores, uma das cachaças de maior qualidade do Brasil. A Cana Utilizada em seu processo de fabricação é sempre criteriosamente selecionada. A Coolheita feita de maneira manual, sem utilização de nenhuma queima. A fermentação com leveduras selvagens não utiliza adição de nenhum produto químico. O processo de destilação é feito em alambique de cobre, com aproveitamento apenas do coração. Seu armazenamento é feito em barris de carvalho, que conferem a cachaça aromas e sabores especiais. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , AFONSO CLÁUDIO - ES ,Barril:  CARVALHO ,Volume:  700 ML ,,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
79,60d9e87f0b1a752741f73d3d,Cachaça Thimotina Prata 670 ml,"R$ 59,00"," Cachaça Thimotina Prata 670 ml de Afonso Cláudio - ES. Sem Interferência de madeiras, conserva seu aroma e sabor original pois é armazenada em tanques de aço inoxidável por um período de 6 meses . "," Fundada em 1915, por Francisco Thimóteo Dias, a Thimotina é considerada entre os apreciadores, uma das cachaças de maior qualidade do Brasil. A Cana Utilizada em seu processo de fabricação é sempre criteriosamente selecionada. A Coolheita feita de maneira manual, sem utilização de nenhuma queima. A fermentação com leveduras selvagens não utiliza adição de nenhum produto químico. O processo de destilação é feito em alambique de cobre, com aproveitamento apenas do coração. Seu armazenamento é feito em barris de carvalho, que conferem a cachaça aromas e sabores especiais. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , AFONSO CLÁUDIO - ES ,Barril:  INOX ,Volume:  670 ML ,Graduação Alcóolica:  44%VOL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
80,60d9e87f0b1a752741f73d3e,Cachaça Vele das Águas Quentes Ouro 500 ml,"R$ 92,50"," Cachaça Vale das Águas Quentes Ouro - 500 ml, armazenada em tonéis de Amburana, produzida em Caldas Novas - MG há mais de 25 anos. "," A Cachaçaria Vale das Águas Quentes, de Caldas Novas - GO é composta por duas unidades. A unidade rural, que fornece a matéria-prima, propriedade particular de 300 héctares, localizada à 25 km de Caldas Novas. O plantio do canavial é feito de forma orgânica e os frutos naturais de cerrado como o pequi, curiola, murici, bacpari, jenipapo, gabiroba, mangaba, entre outros, são cuidadosamente selecionados para a fabricação de nosso licores artesanais. agres balsâmicos, melados, açúcar mascavo e rapadura. Além de suas Cachaças, a cachaçaria de Caldas Novas - GO é responsável por alguns produtos de nossa linha Gourmet, como vinagres balsâmicos, melados, açúcar mascavo e rapadura. A sede da Cachaçaria Vale das Águas Quentes proporciona a seus visitantes a oportunidade de presenciar o processo de fabricação de nossos produtos, o prazo de degustação e uma viagem ao passado do Brasil dos engenhos, dentro de uma estrutura arquitetônica rústica e aconchegante, com seus jardins e a Capela ao fundo. Premiações E o negócio deslanchou rápido. Sua ideia inicial era a de fazer uma cachaça que fosse tão gostosa e suave quanto o whisky. Para isso, fez parcerias com a USP de São Carlos e com a ESALQ, a Escola Superior de Agricultura de Piracicaba, ambas em SP.  Da busca, nasceu a Barril 12, premiada em 2007 em uma feira mundial de bebidas em Turim, na Itália; em 2009, terminou em vice. Em 2005, sua cachaça foi para a França, em um evento de degustação realizada na Embaixada brasileira em Paris, visando uma possível exportação, o que ainda não aconteceu pelo fato da produção ainda ser insuficiente. “Estamos dando um passo de cada vez”, diz.  Subindo um lance de escadas, na parte superior da loja, há uma espécie de sótão onde os barris da bebida ficam envelhecendo. É um local escuro, quente e com cheiro de mofo, mas para ele é um baita orgulho. São 200 tonéis, cada uma com capacidade de cerca de 200 litros de cachaça. Há também dois barris com dez mil litros e um de inox de 60 mil litros.. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , CALDAS NOVAS - GO ,Barril:  AMBURANA ,Volume:  500 ML ,Graduação Alcóolica:  40%VOL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
81,60d9e87f0b1a752741f73d3f,Cachaça Vale das Águas Quentes Prata 500 ml,"R$ 82,00"," Cachaça Vale das Águas Quentes Prata 500 ml de Caldas Novas - GO. Essa cachaça prata é Armazenada em tonéis de Jequitibá o que lhe confere baixa acidez, e leves notas adocicadas. "," A Cachaçaria Vale das Águas Quentes, de Caldas Novas - GO é composta por duas unidades. A unidade rural, que fornece a matéria-prima, propriedade particular de 300 héctares, localizada à 25 km de Caldas Novas. O plantio do canavial é feito de forma orgânica e os frutos naturais de cerrado como o pequi, curiola, murici, bacpari, jenipapo, gabiroba, mangaba, entre outros, são cuidadosamente selecionados para a fabricação de nosso licores artesanais. agres balsâmicos, melados, açúcar mascavo e rapadura. Além de suas Cachaças, a cachaçaria de Caldas Novas - GO é responsável por alguns produtos de nossa linha Gourmet, como vinagres balsâmicos, melados, açúcar mascavo e rapadura. A sede da Cachaçaria Vale das Águas Quentes proporciona a seus visitantes a oportunidade de presenciar o processo de fabricação de nossos produtos, o prazo de degustação e uma viagem ao passado do Brasil dos engenhos, dentro de uma estrutura arquitetônica rústica e aconchegante, com seus jardins e a Capela ao fundo. Premiações E o negócio deslanchou rápido. Sua ideia inicial era a de fazer uma cachaça que fosse tão gostosa e suave quanto o whisky. Para isso, fez parcerias com a USP de São Carlos e com a ESALQ, a Escola Superior de Agricultura de Piracicaba, ambas em SP.  Da busca, nasceu a Barril 12, premiada em 2007 em uma feira mundial de bebidas em Turim, na Itália; em 2009, terminou em vice. Em 2005, sua cachaça foi para a França, em um evento de degustação realizada na Embaixada brasileira em Paris, visando uma possível exportação, o que ainda não aconteceu pelo fato da produção ainda ser insuficiente. “Estamos dando um passo de cada vez”, diz.  Subindo um lance de escadas, na parte superior da loja, há uma espécie de sótão onde os barris da bebida ficam envelhecendo. É um local escuro, quente e com cheiro de mofo, mas para ele é um baita orgulho. São 200 tonéis, cada uma com capacidade de cerca de 200 litros de cachaça. Há também dois barris com dez mil litros e um de inox de 60 mil litros..   ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , CALDAS NOVAS - GO ,Barril:  JEQUITIBÁ ,Volume:  500 ML ,Graduação Alcóolica:  40%VOL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
82,60d9e87f0b1a752741f73d40,Cachaça Val-Flor Ouro 900 ml - Jequitibá e Carvalho,"R$ 62,00", Cachaça Val-Flor Ouro 900 ml - Blend de Cachaças 2 anos no Jequitibá e 1 ano no Carvalho Cachaça de Rio Piracicaba - MG ," Cachaça Artesanal produzida desde 1986 no município de Rio Piracicaba - MG Excelente Cachaça, nós experimentamos e aprovamos. ",,Modo de Produção:  Cachaça Artesanal , Rio Piracicaba - MG ,Barril:  Jequitibá e Carvalho ,Volume:  900 ml ,Graduação Alcóolica:  46% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
83,60d9e8800b1a752741f73d41,Cachaça Val Flor Ouro 700 ml - Jequitibá e Carvalho,"R$ 72,50", Cachaça Artesanal Val-Flor Ouro 700ml - Blend: 4 anos Jequitibá e 2 anos no Carvalho. Produzida no município de Rio Piracicaba-MG ha mais de 30 anos. ,   Tipo:  Origem: Teor Alcoolico: Armazedana em:  Volume: Modo de Produção: Tradição:   OURO   RIO PIRACICABA - MG   42%   4 ANOS JEQUITIBÁ E 2 ANOS CARVALHO   700ML   CACHAÇA ARTESANAL   DESDE 1986   ,,Modo de Produção:  CACHAÇA ARTESANAL , RIO PIRACICABA - MG ,Barril:  4 ANOS JEQUITIBÁ E 2 ANOS CARVALHO ,Volume:  700ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
84,60d9e8800b1a752741f73d42,Cachaça Val Flor Prata 700 ml,"R$ 72,50"," Cachaça Artesanal Prata Val-Flor de Rio Piracicaba-MG Armazenada em Tonéis de Jequitibá por 6 anos, produzida há mais de 30 anos. ",   Tipo:  Origem: Teor Alcoolico: Armazedana em:  Volume: Modo de Produção: Tradição:   PRATA   RIO PIRACICABA - MG   42%   JEQUITIBÁ   700 ML   CACHAÇA ARTESANAL OU DE ALAMBIQUE   DESDE 1986   ,,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , RIO PIRACICABA - MG ,Barril:  JEQUITIBÁ ,Volume:  700 ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
85,60d9e8800b1a752741f73d43,Cachaça Val-Flor Prata 900 ml - Jequitibá,"R$ 62,00", Cachaça Val-Flor Prata 900 ml - Com rolha de Vedação , Cachaça Artesanal produzida no município de Rio Piracicaba - MG desde 1986. 3 anos em dornas de Jequitibá ,,Modo de Produção:  CACHAÇA ARTESANAL , RIO PIRACICABA - MG ,Barril:  JEQUITIBÁ ,Volume:  900 ML ,Graduação Alcóolica:  46% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
