,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,GRADUAÇÃO_ALCOÓLICA,LINK,DATA_COLETA
25,60da9b1158cad6ad2ba72f5e, Cachaça Companheira Castanheira,"R$ 99,90"," Cachaça Companheira Castanheira 670 ml. Uma cachaça com coloração amarelo palha, textura aveludada, levemente adocicada, trazendo a presença de notas suaves de castanhas e frutas frescas. Perfeita para momentos especiais. Detalhes: Somente em 1994 começa esta jornada. Um ano de muito trabalho, investimento e escolhas corajosas, sabiamente vindas da experiência do produtor, Natanael Carli Bonicontro. A paixão pela produção de cachaça teve início nas aulas de engenharia bioquímica, em cujo laboratório fabricou pela primeira vez uma cachaça que o surpreendeu. Seu nome é inspirado no pássaro joão-de-barro, espécie famosa por passar a vida toda ao lado de uma única companheira. Todo o engenho foi projetado e desenhado pelo engenheiro químico Natanael, possuindo a Cachaçaria Companheira, engenho de criação própria, idealizado e arquitetado exclusivamente para a produção da cachaça COMPANHEIRA. O alambique foi construído na cidade de Jandaia do Sul, ao Norte do Estado do Paraná, região do Vale do Rio Ivaí, lugar de boas terras, água proveniente de um poço artesiano e clima favorável para o cultivo da cana-de-açúcar. A cachaça COMPANHEIRA tem origem em uma variedade de cana de alto teor de açúcar colida no inverno. A escolha e o projeto de plantio e colheita da cana-de-açúcar passam por uma pesquisa metódica, o seu cuidado é harmonioso e competente, e a poda é manual e detalhada. Com o caldo de cana se prepara o mosto, onde a temperatura e o teor de açúcar são controlados, para depois ser fermentado em dornas de aço inoxidável, onde é transformado em vinho. Este precioso vinho é destilado de tal modo que com a riqueza de aromas nele concentrada faz brotar uma cachaça cristalina, suave, aromática e extremamente agradável ao paladar. Assim nasce a cachaça COMPANHEIRA, cujo caráter não poderia ser, se não único e inimitável, particularmente intenso e amplo nas múltiplas e inconfundíveis notas de madeira e, ao mesmo tempo, equilibrado e franco. Em 2012, Sara e Raquel abraçaram o sonho do pai, que com o mesmo encanto e amor, dedicam-se a empreitada de continuar produzindo uma cachaça de excelência. ",Volume: 670 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/companheira-castanheira-670-ml/,29/06/2021 00:45
26,60da9b1258cad6ad2ba72f5f, Cachaça Companheira Amburana,"R$ 99,90"," Cachaça Companheira Amburana 670 ml. A cachaça com o sabor e o aroma amadeirados da imburana agregados a alma e a essência da cana. Medalha de bronze no Concurso de Degustação às Cegas 2016, realizado durante a Expocachaça , em Belo Horizonte, Minas Gerais, Brasil. Medalha de prata no Concours Mondial de Bruxelles – Spirits Selection Brasil 2015. Medalha de prata no Concurso de Degustação às Cegas 2014, realizado durante a Expocachaça , em Belo Horizonte, Minas Gerais, Brasil. Medalha de bronze no Concurso de Degustação às Cegas 2013, realizado durante a Expocachaça Dose Dupla, no Mercado Municipal de São Paulo. Detalhes: Somente em 1994 começa esta jornada. Um ano de muito trabalho, investimento e escolhas corajosas, sabiamente vindas da experiência do produtor, Natanael Carli Bonicontro. A paixão pela produção de cachaça teve início nas aulas de engenharia bioquímica, em cujo laboratório fabricou pela primeira vez uma cachaça que o surpreendeu. Seu nome é inspirado no pássaro joão-de-barro, espécie famosa por passar a vida toda ao lado de uma única companheira. Todo o engenho foi projetado e desenhado pelo engenheiro químico Natanael, possuindo a Cachaçaria Companheira, engenho de criação própria, idealizado e arquitetado exclusivamente para a produção da cachaça COMPANHEIRA. O alambique foi construído na cidade de Jandaia do Sul, ao Norte do Estado do Paraná, região do Vale do Rio Ivaí, lugar de boas terras, água proveniente de um poço artesiano e clima favorável para o cultivo da cana-de-açúcar. A cachaça COMPANHEIRA tem origem em uma variedade de cana de alto teor de açúcar colida no inverno. A escolha e o projeto de plantio e colheita da cana-de-açúcar passam por uma pesquisa metódica, o seu cuidado é harmonioso e competente, e a poda é manual e detalhada. Com o caldo de cana se prepara o mosto, onde a temperatura e o teor de açúcar são controlados, para depois ser fermentado em dornas de aço inoxidável, onde é transformado em vinho. Este precioso vinho é destilado de tal modo que com a riqueza de aromas nele concentrada faz brotar uma cachaça cristalina, suave, aromática e extremamente agradável ao paladar. Assim nasce a cachaça COMPANHEIRA, cujo caráter não poderia ser, se não único e inimitável, particularmente intenso e amplo nas múltiplas e inconfundíveis notas de madeira e, ao mesmo tempo, equilibrado e franco. Em 2012, Sara e Raquel abraçaram o sonho do pai, que com o mesmo encanto e amor, dedicam-se a empreitada de continuar produzindo uma cachaça de excelência. ",Volume: 670 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/companheira-amburana-670-ml/,29/06/2021 00:45
27,60da9b1358cad6ad2ba72f60, Cachaça Weber Haus Premium Gold,"R$ 219,90"," Cachaça Weber Haus Premium Gold 750 ml - Orgânica. Destilada em alambiques e envelhecida em barris de carvalho Francês durante 3 anos o que proporciona um sabor marcante amadeirado. Certificado IBD – São Concedidas quando todas as etapas da produção, desde o preparo do solo, colheita e elaboração se enquadram nos requisitos estabelecidos pela Lei Orgânica, dentro dos padrões ecológicos e com absoluta rastreabilidade. Os processos de produção atestam o cuidado e a dedicação em oferecer produtos de qualidade com garantia de origem. Prêmios: 2008 - Medalha de Ouro Concurso Mundial de Bruxelas; 2009 - Medalha de Ouro Concurso Mundial de Bruxelas; 2010 - Medalha de Ouro Concurso Mundial de Bruxelas; 2011 – Entre as 15 melhores cachaças da Expo Cachaça Dose Dupla; 2012 - Medalha de Prata - Degustação as cegas da 21ª Expo Cachaça Dose Dupla Setembro 2012; 2013 - Medalha de Prata Concurso Mundial de Bruxelas – Spirits Selection 2013 em Taiwan; 2015 - Medalha de Prata – Concurso Mundial de Bruxelas Edição Brasil; 2015 - Medalha de Prata – Concurso Mundial de Bruxelas – China; 2016 - Medalha de Prata – Concurso Mundial de Bruxelas Edição Brasil; ",Volume: 750 ml, 38% vol.,https://www.casadabebida.com.br/cachaca/weber-haus-premium-gold-750-ml-organica/,29/06/2021 00:45
28,60da9b1358cad6ad2ba72f61, Cachaça Companheira Imburana Exportação,"R$ 99,90"," Cachaça Companheira Imburana Exportação 500 ml. A cachaça com o sabor e o aroma amadeirados da imburana agregados a alma e a essência da cana. Premiações Medalha de prata no Concurso Mundial de Bruxelas - Edição Brasil 2018. Medalha de bronze no Concurso de Degustação às Cegas 2016, realizado durante a Expocachaça , em Belo Horizonte, Minas Gerais, Brasil. Medalha de prata no Concours Mondial de Bruxelles – Spirits Selection Brasil 2015. Medalha de prata no Concurso de Degustação às Cegas 2014, realizado durante a Expocachaça , em Belo Horizonte, Minas Gerais, Brasil. Medalha de bronze no Concurso de Degustação às Cegas 2013, realizado durante a Expocachaça Dose Dupla, no Mercado Municipal de São Paulo. Detalhes: Somente em 1994 começa esta jornada. Um ano de muito trabalho, investimento e escolhas corajosas, sabiamente vindas da experiência do produtor, Natanael Carli Bonicontro. A paixão pela produção de cachaça teve início nas aulas de engenharia bioquímica, em cujo laboratório fabricou pela primeira vez uma cachaça que o surpreendeu. Seu nome é inspirado no pássaro joão-de-barro, espécie famosa por passar a vida toda ao lado de uma única companheira. Todo o engenho foi projetado e desenhado pelo engenheiro químico Natanael, possuindo a Cachaçaria Companheira, engenho de criação própria, idealizado e arquitetado exclusivamente para a produção da cachaça COMPANHEIRA. O alambique foi construído na cidade de Jandaia do Sul, ao Norte do Estado do Paraná, região do Vale do Rio Ivaí, lugar de boas terras, água proveniente de um poço artesiano e clima favorável para o cultivo da cana-de-açúcar. A cachaça COMPANHEIRA tem origem em uma variedade de cana de alto teor de açúcar colida no inverno. A escolha e o projeto de plantio e colheita da cana-de-açúcar passam por uma pesquisa metódica, o seu cuidado é harmonioso e competente, e a poda é manual e detalhada. Com o caldo de cana se prepara o mosto, onde a temperatura e o teor de açúcar são controlados, para depois ser fermentado em dornas de aço inoxidável, onde é transformado em vinho. Este precioso vinho é destilado de tal modo que com a riqueza de aromas nele concentrada faz brotar uma cachaça cristalina, suave, aromática e extremamente agradável ao paladar. Assim nasce a cachaça COMPANHEIRA, cujo caráter não poderia ser, se não único e inimitável, particularmente intenso e amplo nas múltiplas e inconfundíveis notas de madeira e, ao mesmo tempo, equilibrado e franco. Em 2012, Sara e Raquel abraçaram o sonho do pai, que com o mesmo encanto e amor, dedicam-se a empreitada de continuar produzindo uma cachaça de excelência. ",Volume: 500 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/companheira-imburana-exportacao-500-ml/,29/06/2021 00:45
29,60da9b1458cad6ad2ba72f62, Cachaça Companheira Extra Premium Carvalho Exportação,"R$ 99,90"," Cachaça Companheira Extra Premium Carvalho Exportação 500 ml. A cachaça agradável, com notas suaves de baunilha, envelhecida 4 anos em barril de carvalho. Premiações *Medalha de Ouro no Concurso Mundial de Bruxelas, Spirits Selection 2018, realizado em Plovdiv na Bulgaria. *Medalha de prata no Concurso Mundial de Bruxelas 2016 (Spirits Selection 2016), realizado na cidade de Tequila, no México. *Medalha de prata no Concurso de Degustação às Cegas 2014, realizado durante a Expocachaça, em Belo Horizonte, Minas Gerais, Brasil. *Medalha de ouro no Concurso de Degustação às Cegas 2013, realizado durante a Expocachaça Dose Dupla no Mercado Municipal de São Paulo. Detalhes: Somente em 1994 começa esta jornada. Um ano de muito trabalho, investimento e escolhas corajosas, sabiamente vindas da experiência do produtor, Natanael Carli Bonicontro. A paixão pela produção de cachaça teve início nas aulas de engenharia bioquímica, em cujo laboratório fabricou pela primeira vez uma cachaça que o surpreendeu. Seu nome é inspirado no pássaro joão-de-barro, espécie famosa por passar a vida toda ao lado de uma única companheira. Todo o engenho foi projetado e desenhado pelo engenheiro químico Natanael, possuindo a Cachaçaria Companheira, engenho de criação própria, idealizado e arquitetado exclusivamente para a produção da cachaça COMPANHEIRA. O alambique foi construído na cidade de Jandaia do Sul, ao Norte do Estado do Paraná, região do Vale do Rio Ivaí, lugar de boas terras, água proveniente de um poço artesiano e clima favorável para o cultivo da cana-de-açúcar. A cachaça COMPANHEIRA tem origem em uma variedade de cana de alto teor de açúcar colida no inverno. A escolha e o projeto de plantio e colheita da cana-de-açúcar passam por uma pesquisa metódica, o seu cuidado é harmonioso e competente, e a poda é manual e detalhada. Com o caldo de cana se prepara o mosto, onde a temperatura e o teor de açúcar são controlados, para depois ser fermentado em dornas de aço inoxidável, onde é transformado em vinho. Este precioso vinho é destilado de tal modo que com a riqueza de aromas nele concentrada faz brotar uma cachaça cristalina, suave, aromática e extremamente agradável ao paladar. Assim nasce a cachaça COMPANHEIRA, cujo caráter não poderia ser, se não único e inimitável, particularmente intenso e amplo nas múltiplas e inconfundíveis notas de madeira e, ao mesmo tempo, equilibrado e franco. Em 2012, Sara e Raquel abraçaram o sonho do pai, que com o mesmo encanto e amor, dedicam-se a empreitada de continuar produzindo uma cachaça de excelência. ",Volume: 500 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/companheira-extra-premium-carvalho-exportacao-500-ml/,29/06/2021 00:46
30,60da9b1458cad6ad2ba72f63, Cachaça Weber Haus Carvalho e Cabriúva,"R$ 99,90"," Cachaça Weber Haus Carvalho e Cabriúva 700 ml. Envelhecida em barris de madeira nobres como carvalho Americano e cabriúva durante dois anos até atingir sua perfeição em tempo ideal de maturação. Cachaça envelhecida 1 ano em barril de carvalho americano e 1 ano em cabriúva. É destilada e ótima para consumir como aperitivo e drinks, sendo digestivo após as refeições. Premiações: 2008 - Medalha de Bronze No Concurso San Francisco World Spirits Competición; 2008 - Medalha de Ouro Internacional Review Of. Spirits Award – Chicago USA; 2009 - Medalha de Prata San Francisco Word Spirits Competición-USA; 2013 - Medalha de Prata Concurso Mundial de Bruxelas - Brasil; 2014 – Ranking Cúpula da Cachaça – 9º lugar entre 50 Cachaças 2016 – Medalha de Ouro – Concurso Mundial de Bruxelas Edição Brasil; ",Volume: 700 ml, 38% vol.,https://www.casadabebida.com.br/cachaca/weber-haus-carvalho-e-cabriuva-700-ml/,29/06/2021 00:46
31,60da9b1558cad6ad2ba72f64, Cachaça Saliníssima Ouro,"R$ 49,90"," Cachaça Saliníssima Ouro 670 ml. Tradicionalíssima da região de Salinas, a Saliníssima tem processo de elaboração artesanal e é envelhecida em barris de Bálsamo, madeira brasileira, tradicionalmente utilizada para o envelhecimento das melhores cachaças da região, que conferem características únicas à bebida. ",Volume: 670 ml, 42% vol.,https://www.casadabebida.com.br/cachaca/salinissima-ouro-670-ml/,29/06/2021 00:46
32,60da9b1658cad6ad2ba72f65, Cachaça Companheira Prata Exportação,"R$ 79,90"," Cachaça Companheira Prata Exportação 500 ml. A cachaça de aroma delicado e sabor suave, própria para paladares exigentes. Medalha de prata no Concurso de Degustação às Cegas 2014, realizado durante a Expocachaça, em Belo Horizonte, Minas Gerais, Brasil. Medalha de bronze no Concurso de Degustação às Cegas 2012, realizado durante a Expocachaça Dose Dupla no Mercado Municipal de São Paulo. Detalhes: Somente em 1994 começa esta jornada. Um ano de muito trabalho, investimento e escolhas corajosas, sabiamente vindas da experiência do produtor, Natanael Carli Bonicontro. A paixão pela produção de cachaça teve início nas aulas de engenharia bioquímica, em cujo laboratório fabricou pela primeira vez uma cachaça que o surpreendeu. Seu nome é inspirado no pássaro joão-de-barro, espécie famosa por passar a vida toda ao lado de uma única companheira. Todo o engenho foi projetado e desenhado pelo engenheiro químico Natanael, possuindo a Cachaçaria Companheira, engenho de criação própria, idealizado e arquitetado exclusivamente para a produção da cachaça COMPANHEIRA. O alambique foi construído na cidade de Jandaia do Sul, ao Norte do Estado do Paraná, região do Vale do Rio Ivaí, lugar de boas terras, água proveniente de um poço artesiano e clima favorável para o cultivo da cana-de-açúcar. A cachaça COMPANHEIRA tem origem em uma variedade de cana de alto teor de açúcar colida no inverno. A escolha e o projeto de plantio e colheita da cana-de-açúcar passam por uma pesquisa metódica, o seu cuidado é harmonioso e competente, e a poda é manual e detalhada. Com o caldo de cana se prepara o mosto, onde a temperatura e o teor de açúcar são controlados, para depois ser fermentado em dornas de aço inoxidável, onde é transformado em vinho. Este precioso vinho é destilado de tal modo que com a riqueza de aromas nele concentrada faz brotar uma cachaça cristalina, suave, aromática e extremamente agradável ao paladar. Assim nasce a cachaça COMPANHEIRA, cujo caráter não poderia ser, se não único e inimitável, particularmente intenso e amplo nas múltiplas e inconfundíveis notas de madeira e, ao mesmo tempo, equilibrado e franco. Em 2012, Sara e Raquel abraçaram o sonho do pai, que com o mesmo encanto e amor, dedicam-se a empreitada de continuar produzindo uma cachaça de excelência. ",Volume: 500 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/companheira-prata-exportacao-500-ml/,29/06/2021 00:46
33,60da9b1658cad6ad2ba72f66, Cachaça Saliníssima,"R$ 49,90"," Cachaça Saliníssima 600 ml. Tradicionalíssima da região de Salinas, a Saliníssima tem processo de elaboração artesanal e é envelhecida em barris de Bálsamo, madeira brasileira, tradicionalmente utilizada para o envelhecimento das melhores cachaças da região, que conferem características únicas à bebida. ",Volume: 600 ml, 42% vol.,https://www.casadabebida.com.br/cachaca/salinissima-600-ml/,29/06/2021 00:46
34,60da9b1758cad6ad2ba72f67, Cachaça Santo Grau Solera Pedro Ximenes,"R$ 149,90"," Cachaça Santo Grau Solera Pedro Ximenes 750 ml. Da linha Cachaças Raras de Engenho, a Santo Grau Solera Pedro Ximenes é uma cachaça de alambique envelhecida por meio do tradicional sistema único de Solera. Com o envelhecimento feito nos mesmos barris utilizados na produção do mais antigo vinho de Jerez, o Pedro Ximenes da bicentenária empresa espanhola Osborne, o resultado é de uma bebida naturalmente adoçada, ou seja, sem adição de açúcar, pela essência do vinho e características da uva. ",Volume: 750 ml, 39% vol.,https://www.casadabebida.com.br/cachaca/santo-grau-solera-pedro-ximenes-750-ml/,29/06/2021 00:46
35,60da9b1758cad6ad2ba72f68, Cachaça Companheira Castanheira Exportação,"R$ 99,90"," Cachaça Companheira Castanheira Exportação 500 ml. Uma cachaça com coloração amarelo palha, textura aveludada, levemente adocicada, trazendo a presença de notas suaves de castanhas e frutas frescas. Perfeita para momentos especiais. Detalhes: Somente em 1994 começa esta jornada. Um ano de muito trabalho, investimento e escolhas corajosas, sabiamente vindas da experiência do produtor, Natanael Carli Bonicontro. A paixão pela produção de cachaça teve início nas aulas de engenharia bioquímica, em cujo laboratório fabricou pela primeira vez uma cachaça que o surpreendeu. Seu nome é inspirado no pássaro joão-de-barro, espécie famosa por passar a vida toda ao lado de uma única companheira. Todo o engenho foi projetado e desenhado pelo engenheiro químico Natanael, possuindo a Cachaçaria Companheira, engenho de criação própria, idealizado e arquitetado exclusivamente para a produção da cachaça COMPANHEIRA. O alambique foi construído na cidade de Jandaia do Sul, ao Norte do Estado do Paraná, região do Vale do Rio Ivaí, lugar de boas terras, água proveniente de um poço artesiano e clima favorável para o cultivo da cana-de-açúcar. A cachaça COMPANHEIRA tem origem em uma variedade de cana de alto teor de açúcar colida no inverno. A escolha e o projeto de plantio e colheita da cana-de-açúcar passam por uma pesquisa metódica, o seu cuidado é harmonioso e competente, e a poda é manual e detalhada. Com o caldo de cana se prepara o mosto, onde a temperatura e o teor de açúcar são controlados, para depois ser fermentado em dornas de aço inoxidável, onde é transformado em vinho. Este precioso vinho é destilado de tal modo que com a riqueza de aromas nele concentrada faz brotar uma cachaça cristalina, suave, aromática e extremamente agradável ao paladar. Assim nasce a cachaça COMPANHEIRA, cujo caráter não poderia ser, se não único e inimitável, particularmente intenso e amplo nas múltiplas e inconfundíveis notas de madeira e, ao mesmo tempo, equilibrado e franco. Em 2012, Sara e Raquel abraçaram o sonho do pai, que com o mesmo encanto e amor, dedicam-se a empreitada de continuar produzindo uma cachaça de excelência. ",Volume: 500 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/companheira-castanheira-exportacao-500-ml/,29/06/2021 00:46
36,60da9b1858cad6ad2ba72f69, Cachaça Estância Moretti 4 Madeiras,"R$ 59,90", Cachaça Estância Moretti 4 Madeiras 500ml. Um Blend fantástico!!! A Estancia Moretti armonizou as 4 madeiras com muito equilibrio respeitando os sabores e características de cada madeira em um blend fantástico. Detalhes: Carvalho Francês. Carvalho Americano. Imburana. Castanheira. ,Volume: 500ml, 40% vol.,https://www.casadabebida.com.br/cachaca/estancia-moretti-4-madeiras-500ml/,29/06/2021 00:46
37,60da9b1958cad6ad2ba72f6a, Cachaça Santo Grau Coronel Xavier Chaves,"R$ 89,90"," Cachaça Santo Grau Coronel Xavier Chaves 750 ml. Resultado de um terroir privilegiado, essa cachaça não passa por madeira, mas descansa durante seis meses em tanques de pedra parafinados e subterrâneos, construídos há 250 anos e tombados pelo Patrimônio Histórico Nacional. ",Volume: 750 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/santo-grau-coronel-xavier-chaves-750-ml/,29/06/2021 00:46
38,60da9b1958cad6ad2ba72f6b, Cachaça Santo Grau Reserva Paraty,"R$ 149,90", Cachaça Santo Grau Reserva Paraty 750 ml. A Santo Grau Reserva Paraty é uma cachaça envelhecida em barricas de carvalho francês especialmente selecionadas pela família produtora. As barricas têm capacidade máxima de 240 litros. ,Volume: 750 ml, 41% vol.,https://www.casadabebida.com.br/cachaca/santo-grau-reserva-paraty-750-ml/,29/06/2021 00:46
39,60da9b1a58cad6ad2ba72f6c, Cachaça Saliníssima Prata,"R$ 39,90"," Cachaça Saliníssima Prata 670 ml. Seguindo os mesmos padrões de produção da Saliníssima Ouro, com elaboração artesanal, produzida na região de Salinas, em Minas Gerais, a Saliníssima Prata é uma cachaça branquinha, ideal para caipirinhas e drinks. ",Volume: 670 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/salinissima-prata-670-ml/,29/06/2021 00:46
40,60da9b1a58cad6ad2ba72f6d, Cachaça Tico Rosa,"R$ 109,90"," Cachaça Tico Rosa 750 ml. Também produzida e engarrafada no galpão Busca Vida, a cachaça Tico Rosa foi lançada em 2019. Ela é a mais pura cachaça utilizada na produção da Busca Vida, sendo mais forte. Enquanto a Busca Vida provem de 17% graus alcoólicos, a Tico Rosa tem 39,9%. Ela sem dúvida é para os amantes de cachaça que curtem a qualidade desse produto tão brasileiro. ",Volume: 750 ml," 39,90% vol.",https://www.casadabebida.com.br/cachaca/tico-rosa-750-ml/,29/06/2021 00:47
41,60da9b1b58cad6ad2ba72f6e, Cachaça Espírito de Minas,"R$ 109,90"," Cachaça Espírito de Minas 700 ml. Inspirada em origens mineiras, desde o nome até a essência, a Cachaça Espírito de Minas é produzida em uma fazenda colonial na pequena cidade de São Tiago. O processo de produção artesanal segue à risca a receita tradicional da cachaça mineira da mais alta qualidade, resgatando a tradição desde o plantio da cana, passando pela fermentação natural, até a destilação em alambique de cobre. Envelhecida em tonéis de jequitibá e carvalho, tem sabor levemente amadeirado. ",Volume: 700 ml, 42% vol.,https://www.casadabebida.com.br/cachaca/espirito-de-minas-700-ml/,29/06/2021 00:47
42,60da9b1c58cad6ad2ba72f6f, Cachaça Santo Grau Solera Cinco Botas,"R$ 149,90"," Cachaça Santo Grau Solera Cinco Botas 750 ml. Da linha Cachaças Raras de Engenho, a Santo Grau Solera Cinco Botas é uma cachaça de alambique envelhecida por meio do tradicional sistema único de Solera. Envelhecida nos barris (ou “botas”, em espanhol) que por anos armazenaram o tradicional vinho de Jerez Oloroso, da bicentenária empresa espanhola Osborne. ",Volume: 750 ml, 42% vol.,https://www.casadabebida.com.br/cachaca/santo-grau-solera-cinco-botas-750-ml/,29/06/2021 00:47
43,60da9b1c58cad6ad2ba72f70, Cachaça Santo Grau Itirapuã,"R$ 89,90"," Cachaça Santo Grau Itirapuã 750 ml. A Santo Grau Itirapuã é uma cachaça clássica tradicional do interior paulista. Com aroma suave tem sabor aveludado, macio e amplo na boca. A cana é moída pela força da roda da água, movimentada por um riacho que, durante anos, fazia todo o engenho funcionar. ",Volume: 750 ml, 41% vol.,https://www.casadabebida.com.br/cachaca/santo-grau-itirapua-750-ml/,29/06/2021 00:47
44,60da9b1d58cad6ad2ba72f71, Cachaça Santo Grau Séc XVIII,"R$ 419,90"," Cachaça Santo Grau Séc XVIII 998 ml. Fruto de uma das melhores safras do engenho de Coronel Xavier Chaves nas últimas décadas, a Cachaça Santo Grau Séc XVIII foi produzida em 2002 passou por processo de envelhecimento peculiar. Iniciou, no ano de 2002, seu armazenamento em tanques de pedra, passando para uma adega climatizada naturalmente, construída há mais de 100 anos. Medalha de prata na edição Spirits Selection by Concours Mondial de Bruxelles, no Chile em 2017. ",Volume: 998 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/santo-grau-sec-xviii-998-ml/,29/06/2021 00:47
45,60da9b1d58cad6ad2ba72f72, Cachaça Espírito de Minas Artistas Brasileiros Ouro,"R$ 109,90"," Cachaça Espírito de Minas Ouro 700 ml. Versão da tradicional cachaça Espírito de Minas envelhecida em barris de carvalho selecionados. uma cachaça típica mineira de alta qualidade, com personalidade e presença marcante do carvalho, madeira utilizada para o envelhecimento dos melhores destilados do mundo. A Cachaça Espírito de Minas Ouro traz rótulos ilustrados por cinco grandes artistas brasileiros que fizeram releituras da embalagem tradicional, onde se encontra a imagem icônica da igreja de São Francisco de Assis, localizada em Ouro Preto (MG). ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/espirito-de-minas-artistas-brasileiros-ouro-700-ml/,29/06/2021 00:47
46,60da9b1e58cad6ad2ba72f73, Cachaça Companheira Prata 48%,"R$ 49,90"," Cachaça Companheira Prata 48% 600 ml. Uma Cachaça Prata com graduação alcoólica de 48% volume, sem contato com madeira, 100% pura, com sabor suave da cana e aroma delicado, própria para paladares exigentes que apreciam uma ótima cachaça com a graduação alcoólica acima da média!. Apenas o coração da Cachaça Prata que você já conhece, com uma graduação no limite do Brasil! A cachaça Companheira é produzida com cana selecionada, com alto teor de açúcar, com colheita feita de forma manual, sem queima, e somente no período do inverno. A partir do caldo da cana é preparado o mosto, que é fermentado por leveduras autóctones. A destilação é feita num destilador projetado pelo próprio Bonicontro. ",Volume: 600 ml, 48% vol.,https://www.casadabebida.com.br/cachaca/companheira-prata-48-600-ml/,29/06/2021 00:47
47,60da9b1f58cad6ad2ba72f74, Cachaça Santo Grau Reserva Itirapuã,"R$ 139,90"," Cachaça Santo Grau Reserva Itirapuã 750 ml. A Santo Grau Reserva Itirapuã é uma cachaça tradicional do interior paulista. Um blend de carvalho francês e “sherry oak casks” que envelheceram vinhos de Jerez, na Espanha. ",Volume: 750 ml, 41% vol.,https://www.casadabebida.com.br/cachaca/santo-grau-reserva-itirapua-750-ml/,29/06/2021 00:47
48,60da9b1f58cad6ad2ba72f75, Cachaça Santo Grau Paraty,"R$ 89,90"," Cachaça Santo Grau Paraty 750 ml. A Santo Grau Paraty é uma cachaça clássica da tradicional região fluminense. Perfumada, com aromas e sabores que carregam as características peculiares da região praiana. O engenho de Paraty, localizado a beira da Serra do Mar, é administrado pela quinta geração de mestres alambiqueiros, que produzem cachaça em Paraty desde 1803. O processo de produção artesanal, segue a tradição da região praiana. A fermentação é natural e paciente. Na destilação, feita em alambique de cobre aquecido por fogo direto, aproveita-se apenas o suprassumo do Coração da Cachaça. Uma cachaça branquinha, pura, descansada em tonéis neutros. Classificada entre as 50 melhores cachaças no ranking da Cúpula da Cachaça em 2016. ",Volume: 750 ml, 43% vol.,https://www.casadabebida.com.br/cachaca/santo-grau-paraty-750-ml/,29/06/2021 00:47
49,60da9b2058cad6ad2ba72f76, Weber Haus Benzadeus Original,"R$ 109,90"," Weber Haus Benzadeus Original 750 ml. Composição: Cachaça, mel silvestre, água de coco, Extrato de própolis e pólen apícola. Bebida Alcoólica Mista. ",Volume: 750 ml, 30% vol.,https://www.casadabebida.com.br/cachaca/haus-benzadeus-original-750-ml/,29/06/2021 00:47
50,60da9b2058cad6ad2ba72f77, Cachaça Velho Pescador Ouro,"R$ 149,90"," Cachaça Velho Pescador Ouro 750 ml. Envelhecida 1,5 anos em barris de carvalho americano. ",Volume: 750 ml, 38% vol.,https://www.casadabebida.com.br/cachaca/velho-pescador-ouro-750-ml/,29/06/2021 00:47
51,60da9b2158cad6ad2ba72f78, Weber Haus com Jambu,"R$ 119,90"," Weber Haus com Jambu 500 ml. Composição: Weber Haus com Jambu, Pimenta e Canela. Bebida Alcoólica Mista. ",Volume: 500 ml, 33% vol.,https://www.casadabebida.com.br/cachaca/haus-com-jambu-500-ml/,29/06/2021 00:48
52,60da9b2258cad6ad2ba72f79, Cachaça Velho Pescador Extra Premium 5 Anos,"R$ 179,90", Cachaça Velho Pescador Extra Premium 5 Anos 700 ml. Envelhecida 5 anos em barris de carvalho americano. ,Volume: 700 ml, 38% vol. ,https://www.casadabebida.com.br/cachaca/velho-pescador-extra-premium-5-anos-700-ml/,29/06/2021 00:48
53,60da9b2258cad6ad2ba72f7a, Weber Haus com Gengibre,"R$ 69,90"," Weber Haus com Gengibre 500 ml. Composição: Cachaça Weber Haus, açúcar, extrato e aroma de gengibre. Bebida Alcoólica Mista. ",Volume: 500 ml, 30% vol.,https://www.casadabebida.com.br/cachaca/haus-com-gengibre-500-ml/,29/06/2021 00:48
54,60da9b2358cad6ad2ba72f7b, Weber Haus com Abacaxi,"R$ 69,90", Weber Haus com Abacaxi 500 ml. Mosto fermentado do caldo de cana-de-açúcar. Bebida Alcoólica Mista. ,Volume: 500 ml, 30% vol.,https://www.casadabebida.com.br/cachaca/haus-com-abacaxi-500-ml/,29/06/2021 00:48
55,60da9b2358cad6ad2ba72f7c, Cachaça 30 Luas Premium,"R$ 149,90", Cachaça 30 Luas Premium 500 ml. ,Volume: 500 ml, 38% vol.,https://www.casadabebida.com.br/cachaca/30-luas-premium-500-ml/,29/06/2021 00:48
