,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,LOCAL_DE_PRODUÇÃO,PRODUTOR,GRADUAÇÃO_ALCOÓLICA,RECIPIENTE_DE_ARMAZENAMENTO,ANÁLISE_SENSORIAL,LINK,DATA_COLETA
26,60c814f3679d88dafb13a984,Cachaça Magnífica Reserva Soleira 700ml,"R$ 318,90","
Cachaça Magnífica Reserva Soleira 700ml
A Cachaça Magnífica Reserva Soleira envelhecida em barris de carvalho pelo método de soleira, combinado cachaças com até 10 anos maturadas em estantes com oito níveis.
Rio de Janeiro - Brasil
É transferida de um barril para outro a cada 5 meses até ser engarrafada. 
A história da cachaça Magnífica Reserva Soleira
A cachaça Magnífica Reserva Soleira envelhecida em barris de carvalho pelo método de soleira, combinado cachaças com até 10 anos maturadas em estantes com oito níveis.
A cachaça Magnífica é produzida desde 1985 em Vassouras a quase 120 km da capital fluminense. Na Fazenda do Anil, uma propriedade localizada na região serrana do Vale do café, o engenheiro João Luiz Coutinho de Faria começou seu sonho de destilar uma cachaça de qualidade.
A propriedade está na região Serrana do Vale do Café, local com histórico em produção de cachaça desde o século XVIII. Toda cana é cultivada na própria fazenda. Após a extração do caldo, a fermentação é realizada num processo natural pela ação de leveduras autóctones. Um dos diferenciais da Magnífica está no seu alambique de cobre de três estágios, conhecido como “Alambique Alegria”, o único que conhecemos nessa configuração ainda em funcionamento no Brasil. A cachaça ainda se destaca pela maturação em dornas de 50 mil litros de ipê, madeira pouco usada para o armazenamento do destilado. Além disso, outra novidade está no emprego do envelhecimento em soleira utilizando barris de carvalho.
Envelhecimento da Magnífica Soleira
A cachaça é envelhecida em barris de carvalho pelo método de soleira, combinado cachaças com até 10 anos maturadas em estantes com oito níveis. A cachaça é transferida de um barril para outro a cada 5 meses até ser engarrafada.
Características sensoriais
Cor dourado; aromas de caramelo, mel, frutas secas e baunilha; sensação aveludada.
Ideal para: degustar, com ou sem gelo, antes ou depois de uma refeição.
",Volume: 700 ml,Rio de Janeiro - Brasil,Produtor: Magnífica,39%,Madeira: Carvalho,"VISÃO: dourada
OLFATO: caramelo, frutas-secas, mel
PALADAR: aveludada
",https://ethylica.com.br/produto/cachaca-magnifica-reserva-soleira-700ml/,27/05/2021 11:04
27,60c814f4679d88dafb13a985,Cachaça Magnífica Single Cask 700ml,"R$ 877,00","
Cachaça Magnífica Single Cask 700ml
A Cachaça Magnífica Single Cask é uma cachaça Extra Premium, envelhecida por mais de 10 anos em barris de Carvalho Americano.
Rio de Janeiro - Brasil
É produzida desde 1985 em Vassouras, na Fazenda do Anil, a quase 120 km da capital fluminense. 
História da cachaça Magnífica Single Cask
A Cachaça Magnífica Single Cask é uma Cachaça Extra Premium, envelhecida por mais de 10 anos em barris de Carvalho Americano. Entre as barricas mais antigas, escolhemos as que produziram uma Cachaça de exceção, para compor a Coleção Barricas Raras. O engarrafamento é feito sem diluição ou filtragem, direto do barril para as garrafas, que são numeradas e identificadas por barrica.
A cachaça Magnífica é produzida desde 1985 em Vassouras, na Fazenda do Anil, a quase 120 km da capital fluminense.
A propriedade está na região Serrana do Vale do Café, local com histórico em produção de cachaça desde o século XVIII.
Toda cana é cultivada na própria fazenda. Após a extração do caldo, a fermentação é realizada num processo natural pela ação de leveduras autóctones.
Alambique Alegria
Um dos diferenciais da Magnífica está no seu alambique de cobre de três estágios, conhecido como “Alambique Alegria”, o único que conhecemos nessa configuração ainda em funcionamento no Brasil.
",Volume: 700 ml,Rio de Janeiro - Brasil,Produtor: Magnífica,39%,Madeira: Carvalho Americano,"VISÃO: dourado-escuro
",https://ethylica.com.br/produto/cachaca-magnifica-single-cask-700ml/,27/05/2021 11:04
28,60c814f4679d88dafb13a986,Cachaça Maria Izabel Carvalho 700ml,"R$ 186,00","
Cachaça Maria Izabel Carvalho 700ml
A Cachaça Maria Izabel Carvalho é produzida num alambique paradisíaco em Paraty no litoral do Rio de Janeiro.
Paraty - Rio de Janeiro - Brasil
Ao fim do seu estágio em madeira a cachaça é engarrafada e ganha o mais belo dos rótulos de cachaças de Paraty desenhado pelo ilustrador Jeff Fisher 
Conheça mais a Cachaça Maria Izabel Carvalho.
A Cachaça Maria Izabel Carvalho é produzida num alambique paradisíaco em Paraty no litoral do Rio de Janeiro.
Uma parte é armazenada em tonéis de jequitibá uma madeira que não tem muita interferência na cor, sabor ou aroma (essa é a chamada cachaça branca) e a outra é envelhecida em barricas de carvalho durante pelo menos 12 meses o que lhe confere um tom mais dourado e um teor alcoólico mais baixo.
Ao fim do seu estágio em madeira a cachaça é engarrafada e ganha o mais belo dos rótulos de cachaças de Paraty desenhado pelo ilustrador Jeff Fisher e oferta de Liz Calder a criadora da FLIP a Festa Literária de Paraty.
A produção da Cachaça Maria Izabel
Para a produção da sua cachaça, ela segue receitas de antepassados e de amigos produtores, como o Pedro Souza Peroca, da cachaça Peroca do Fundão. A cana-de-açúcar usada é a mulatinha, espécie típica da região que cresce nos morros ao redor da propriedade. Durante o processo de fermentação, Maria Izabel usa grãos e fubá de milho e não tem costume de reduzir o brix do caldo da cana – que já é tipicamente baixo na região chuvosa. As leveduras são selvagens, pois para a produtora as leveduras comerciais descaracterizariam o território de Paraty. Após a destilação, suas cachaças passam por dornas de mil litros de jequitibá-rosa e barris de 250 litros de carvalho francês.
O rótulo da cachaça foi feito pelo ilustrador americano Jeff Fisher, a pedido da prestigiada editora Liz Calder, idealizadora da Flip (Festa Literária Internacional de Paraty).
",Volume: 700 ml,Paraty - Rio de Janeiro - Brasil,Produtor: Maria Izabel,44%,Madeira: Carvalho,"VISÃO: amarelo-palha
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-maria-izabel-carvalho-700ml/,27/05/2021 11:05
29,60c814f4679d88dafb13a987,Cachaça Maria Izabel Jequitibá-Rosa 700ml,"R$ 186,00","
Cachaça Maria Izabel Jequitibá-Rosa 700ml
A Cachaça Maria Izabel Jequitibá- Rosa é envelhecida em jequitibá-rosa de mil litros por 18 meses.
Paraty - Rio de Janeiro - Brasil
Para a produção da sua cachaça, ela segue receitas de antepassados e de amigos produtores, como o Pedro Souza Peroca, da cachaça Peroca do Fundão. 
Conheça a produtora da cachaça Maria Izabel
A cachaça Maria Izabel Jequitibá- Rosa é envelhecida em jequitibá-rosa de mil litros por 18 meses.
Maria Izabel investiu todo dinheiro que tinha quando comprou o sítio paradisíaco à beira mar, em Paraty (RJ), na década de 80. A mulher que anos mais tarde começaria a produzir cachaça como os antepassados faziam, só queria um pedaço de terra para plantar e ter um cavalo, sonho de infância.
Armazenamento/envelhecimento: armazenada em barris de jequitibá-rosa de mil litros por 18 meses.
Características sensoriais: lágrimas e rosário moderados; cor amarelo-palha e toque esverdeado; aroma de cana fresca, que evolui com repouso para especiarias, óleos de amêndoa e pimenta-do- reino; leve apimentado e salgado presentes na boca; sensação alcoólica moderada; acidez equilibrada; retrogosto moderado.
Ideal para: beber pura, para entender o território de Paraty
A produção da Cachaça Maria Izabel
Para a produção da sua cachaça, ela segue receitas de antepassados e de amigos produtores, como o Pedro Souza Peroca, da cachaça Peroca do Fundão. A cana-de-açúcar usada é a mulatinha, espécie típica da região que cresce nos morros ao redor da propriedade. Durante o processo de fermentação, Maria Izabel usa grãos e fubá de milho e não tem costume de reduzir o brix do caldo da cana – que já é tipicamente baixo na região chuvosa. As leveduras são selvagens, pois para a produtora as leveduras comerciais descaracterizariam o território de Paraty. Após a destilação, suas cachaças passam por dornas de mil litros de jequitibá-rosa e barris de 250 litros de carvalho francês.
O rótulo da cachaça foi feito pelo ilustrador americano Jeff Fisher, a pedido da prestigiada editora Liz Calder, idealizadora da Flip (Festa Literária Internacional de Paraty).

",Volume: 700 ml,Paraty - Rio de Janeiro - Brasil,Produtor: Maria Izabel,44%,Madeira: Jequitibá-Rosa,"VISÃO: amarelo-palha
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-maria-izabel-jequitiba-rosa-700ml/,27/05/2021 11:05
30,60c814f4679d88dafb13a988,Cachaça Mato Dentro Balsámo 700ml,"R$ 130,00","
Cachaça Mato Dentro Balsámo 700ml
A Cachaça Mato Dentro Bálsamo foi a concretização do sonho do produtor Rómulo Cembranelli replicar no interior de São Paulo um clássico de Salinas.
São Luiz do Paraitinga - Brasil
É envelhecida por 1 ano em barris de Bálsamo. 
Conheça mais a Cachaça Mato Dentro Bálsamo
A Cachaça Mato Dentro Bálsamo foi a concretização do sonho do produtor Rómulo Cembranelli replicar no interior de São Paulo um clássico de Salinas.
É envelhecida por 1 ano em barris de Bálsamo. Ela possui uma coloração amarelo claro, ótima limpidez e viscosidade. Possui aroma suave, com toques adocicados típicos da madeira em que foi envelhecida. Sabor picante bem suave, com baixo teor acidez. Vai despertar sensações nunca antes sentidas.
Harmonize sua cachaça Mato Dentro Bálsamo a seu gosto!
A destilaria da cachaça Mato Dentro
Em São Luiz do Paraitinga, cidade declarada em 2010 Patrimônio Cultural Nacional pelo Instituto do Patrimônio Histórico e Artístico Nacional (Iphan), está localizada a destilaria da família Cembranelli.
A produção da Mato Dentro é pequena, com apenas 10 mil litros por ano de uma cachaça que utiliza cana própria, fermentação selvagem e destilação em alambique de cobre aquecido por fogo direto.
Em 2019, com o falecimento do Dr. Rómulo Cembranelli, os seus filhos e netos assumiram a administração da produção com o compromisso de manter essa tradicional marca de cachaça do Vale do Paraíba.
",Volume: 700 ml,São Luiz do Paraitinga - Brasil,Produtor: Mato Dentro,42%,Madeira: Bálsamo,"VISÃO: amarelo-palha
OLFATO: adocicados
PALADAR: acido, adocicado
",https://ethylica.com.br/produto/cachaca-mato-dentro-balsamo-700ml/,27/05/2021 11:05
31,60c814f4679d88dafb13a989,Cachaça Mato Dentro Premium Prata 700ml,"R$ 55,00","
Cachaça Mato Dentro Premium Prata 700ml
A Cachaça Mato Dentro Premium Prata se inicia no plantio da cana-de-açúcar. A maneira como ela é plantada.
São Luiz do Paraitinga - Brasil
Após o processo de fermentação, este caldo vai para as caldeiras onde são aquecidas e entram no processo de destilaria. 
Conheça mais a Cachaça Mato Dentro Premium Prata
A fabricação da cachaça Mato Dentro Premium Prata se inicia no plantio da cana-de-açúcar. A maneira como ela é plantada, tipo de solo e tempo de espera até a colheita influenciam na qualidade final. Depois de colhida, a cana é moída e extraído todo o caldo, que fica em fermentação. Após o processo de fermentação, este caldo vai para as caldeiras onde são aquecidas e entram no processo de destilaria.
Harmonize ao seu gosto!
A destilaria da cachaça Mato Dentro
Em São Luiz do Paraitinga, cidade declarada em 2010 Patrimônio Cultural Nacional pelo Instituto do Patrimônio Histórico e Artístico Nacional (Iphan), está localizada a destilaria da família Cembranelli.
O casal Manoel Rómulo e Aparecida Cembranelli iniciaram em 1976 a produção da cachaça Mato Dentro em um pequeno alambique a 5 km da BR 101. Além das cachaças, a produção também conta com uma linha de aguardentes e licores artesanais.
A produção da Mato Dentro é pequena, com apenas 10 mil litros por ano de uma cachaça que utiliza cana própria, fermentação selvagem e destilação em alambique de cobre aquecido por fogo direto.
",Volume: 700 ml,São Luiz do Paraitinga - Brasil,Produtor: Mato Dentro,42%,Madeira: Amendoim,"VISÃO: incolor
OLFATO: adocicados
PALADAR: adocicado, amena
",https://ethylica.com.br/produto/cachaca-mato-dentro-premium-prata-700ml/,27/05/2021 11:06
32,60c814f4679d88dafb13a98a,Cachaça Meu Garoto e Açai 500ml,"R$ 74,90","
Cachaça Meu Garoto e Açai 500ml
A cachaça Meu Garoto com Jambu e Açaí foi Inspirada pelo pai e misturas de cachaça com canela, cravinho, ibiriba e plantas amazônicas
Pará - Brasil
A Meu Garoto foi a aguardente que popularizou a “cachaça de jambu”e ajudou a promover a bebida que treme por todo país, tornando-se um fenômeno que inspirou o surgimento de outras marcas. 
Meu Garoto, cachaça com Jambu e açaí de Leodoro Porto.
A cachaça Meu Garoto com Jambu e Açaí foi Inspirada pelo pai e misturas de cachaça com canela, cravinho, ibiriba e plantas amazônicas
A aguardente composta conhecida popularmente, mas de maneira equivocada, como “cachaça de jambu”  foi popularizada por Leodoro Porto, proprietário do boteco Meu Garoto, em Belém.
A Meu Garoto foi a aguardente que popularizou a “cachaça de jambu”e ajudou a promover a bebida que treme por todo país, tornando-se um fenômeno que inspirou o surgimento de outras marcas. Com o sucesso, Leodoro agora investe na ampliação da sua linha de aguardentes compostas, utilizando outros ingredientes misturados com cachaça.
Jambu (Acmella oleracea), também conhecida como agrião-do-pará é uma erva típica da região norte do Brasil, mais precisamente do Pará, do Amazonas, do Acre e de Rondônia.
A Cachaça de Jambu ganhou o Brasil e o mundo, chamando a atenção de personalidades como Alex Atala, Jamie Oliver, entre outros chefs e mixologistas que hoje utilizam a Cachaça de Jambu Meu Garoto em diversos pratos e drinks. Hoje, Leo Porto conta com uma fábrica de Cachaça de Jambu e envia garrafas desta bebida tipicamente paraense para todo o país.
",Volume: 500 ml,Pará - Brasil,Produtor: Meu Garoto,,,"VISÃO: vinho-roxo
OLFATO: acai, adocicados
PALADAR: adocicado, formigamento
",https://ethylica.com.br/produto/cachaca-meu-garoto-com-jambu-e-acai-500ml/,27/05/2021 11:06
33,60c814f5679d88dafb13a98b,Cachaça Paraty Reserva 750ml,"R$ 107,00","
Cachaça Paraty Reserva 750ml
A  Cachaça Santo Grau Paraty Reserva é produzida da mesma forma há cinco gerações. 
Paraty-RJ - Brasil
A cana é moída pela força da roda da água do jeito que é feito desde que as gotas da bebida foram engarrafadas. 
Conheça mais a Cachaça Santo Grau Paraty Reserva
A  Cachaça Santo Grau Paraty Reserva é produzida da mesma forma há cinco gerações. A cana é moída pela força da roda da água do jeito que é feito desde que as gotas da bebida foram engarrafadas.
O resultado é incomparável; uma cachaça cheirosa e de sabor intenso com características típicas desta região praiana.
Aproveite sua Santo Grau Paraty com petiscos. Harmonize com pasteis de pirarucu queijo da Serra da Canastra e carne-seca com abóbora.
Produção
Produzidas a partir de matéria-prima controlada, com a sabedoria e os segredos passados de geração a geração das três famílias responsáveis pelos diferentes engenhos, cada cachaça apresenta características próprias de sua região. A colheita da cana-de-açúcar é feita manualmente, sem queimadas ou uso de produtos químicos nos canaviais. A cana não tem contato com o solo para evitar a contaminação, sendo moída até 24 horas depois do corte, em moendas que utilizam a força de rodas d’água. A fermentação é natural e realizada lenta e gradualmente, de modo a atingir os melhores resultados. Depois de fermentado, o caldo passa para alambiques de cobre de pequena capacidade para o processo de destilação. Apenas o coração da cachaça – parte mais nobre da destilação da cana – é utilizado.
",Volume: 750 ml,Paraty-RJ - Brasil,Produtor: Santo Grau,40%,Madeira: Carvalho Francês,"OLFATO: adocicados, madeira
PALADAR: adocicado, elegante
",https://ethylica.com.br/produto/cachaca-paraty-reserva-750ml/,27/05/2021 11:06
34,60c814f5679d88dafb13a98c,Cachaça Patrimônio 600ml,"R$ 32,00","
Cachaça Patrimônio 600ml
A Cachaça Patrimônio é proveniente da cidade de Pirassununga, interior de São Paulo. Ela passa 3 meses em barris novos de bálsamo.
 - 
A Patrimônio é intensa, com álcool marcante, muito floral, remetendo a lavanda, e uma doçura confortante. 
Conheça mais a Cachaça Patrimônio
A cachaça Patrimônio é fabricada na Fazenda Guadalupe, na cidade paulista de Pirassununga. Ali, em meio a extensos canaviais que produzem cana para fornecer à Cia. Miller (51), o lorde Fernando Guimarães e seu filho, Gabriel, instalaram um engenho pequeno. Tratado com rigor exemplar, o engenho e dois alambiques produzem as duas cachaças citadas acima, patrimônio de uma cidade que já teve dezenas de pequenos produtores e que corre atrás de recuperar essa bela história.
A Patrimônio ainda utiliza a garrafa âmbar de 600 ml, estilo cerveja, e ressalta no rótulo em estilo clássico a sua cidade de origem. A surpresa começa quando a cachaça vai ao copo. A cor é inesperada para uma cachaça do escaninho dos bálsamos. Em vez do ouro que se vê, por exemplo, numa Indaiazinha, surge um amarelo mais acobreado, quase – com o perdão do paralelo vulgarizante – um guaraná. Mas há um brilho interessante; a cor é simpática.
No nariz, a Patrimônio é intensa, com álcool marcante, muito floral, remetendo a lavanda, e uma doçura confortante. O sabor também surpreende. É um degrau  mais suave do que se esperaria de uma cachaça jovem, com 44% de teor alcoólico. Desce rigorosamente redonda, sem traços de acidez elevada. É doce ao primeiro contato e marcadamente picante ao final. O retrogosto revela um pouco daquela aridez agreste típica das cachaças curtidas no bálsamo que agrada a tantos – como esse devoto – e assusta a tantos outros.
",Volume: 600 ml,,,44%,Madeira: Bálsamo,"VISÃO: ambar
OLFATO: adocicados
PALADAR: adocicado, aromatico, estruturado, picante, profundo
",https://ethylica.com.br/produto/cachaca-patrimonio-600ml-2/,27/05/2021 11:06
35,60c814f5679d88dafb13a98d,Cachaça Pirajá 750ml,"R$ 83,00","
Cachaça Pirajá 750ml
A Cachaça Pirajá é produzida no engenho de Paraty, a cana é moída pela roda d’água e sua fermentação natural.
 - 
Elaborado a partir de safras selecionadas e da casta mais nobre da fermentação, a Cachaça Pirajá é fruto da parceria com o Bar Pirajá, a esquina carioca em São Paulo. 
A Cachaça Pirajá
A Cachaça Pirajá é produzida no engenho de Paraty, a cana é moída pela roda d’água e sua fermentação natural. Alambiques de cobre aquecidos por fogo direto fazem a fermentação. A cachaça nasceu de uma enorme sinergia entre o Bar Pirajá, conhecido com esquina carioca, e a cachaça Santo Grau. Assim como a marca Santo Grau o bar é autêntico e cheio de histórias para contar.
Elaborado a partir de safras selecionadas e da casta mais nobre da fermentação, a Cachaça Pirajá é fruto da parceria com o Bar Pirajá, a esquina carioca em São Paulo. Oferece um sofisticado destilado, com aroma e sabor intensos.
A bebida é uma versão exclusiva oferecida aos apreciadores da Santo Grau. Produzida no engenho de Paraty, a cana é moída pela roda d’água e sua fermentação natural. Alambiques de cobre aquecidos por fogo direto fazem a fermentação. A cachaça nasceu de uma enorme sinergia entre o Bar Pirajá, conhecido com esquina carioca, e a cachaça Santo Grau. Assim como a marca Santo Grau o bar é autêntico e cheio de histórias para contar.
Harmonize a seu gosto!
",Volume: 750 ml,,,40%,,"OLFATO: adocicados
PALADAR: aromatico, estruturado
",https://ethylica.com.br/produto/cachaca-piraja-750ml/,27/05/2021 11:07
36,60c814f5679d88dafb13a98e,Cachaça Porto do Vianna Premium 700ml,"R$ 79,90","
Cachaça Porto do Vianna Premium 700ml
A Cachaça Porto do Vianna Premium  foi criada para ser uma homenagem dos produtores à localidade onde se estabeleceu a família Gouveia em Minas Gerais, lá pelo século XX
Minas Gerais - Brasil
É feita pelo master blender Armando Del Bianco. A cachaça  é a irmã mais nova da Gouveia Brasil Extra Premium. 
A produção da Cachaça Porto do Vianna Premium
A Cachaça Porto do Vianna Premium é produzida pelo grupo Gouveia Brasil. Ela foi criada para ser uma homenagem dos produtores à localidade onde se estabeleceu a família Gouveia em Minas Gerais, lá pelo século XX, propriedade que ficava entre as cidades de Turvolândia e São Gonçalo do Sapucaí.
A fermentação é feita com leveduras selecionadas. Após destilação em alambique de cobre, a cachaça passa por 3 anos em barris de carvalho americano. A criação do blend é feita pelo master blender Armando Del Bianco. A cachaça  é a irmã mais nova da Gouveia Brasil Extra Premium.
Degustação da cachaça
A cor é de um amarelo dourado. No olfato, possui um aroma perfumado e doce de caramelo, coco e toffle. O sabor é equilibrado e bastante agradável. É uma cachaça ótima para quem aprecia Bourbon.
Sugestão do especialista:
A cachaça fica boa numa releitura do clássico coquetel Manhattan: 80 ml de Porto do Vianna Premium, 40 ml de vermute tinto, 2 gotas de Angostura Bitters.
",Volume: 700 ml,Minas Gerais - Brasil,Produtor: Gouveia Brasil,40%,Madeira: Carvalho Americano,"VISÃO: dourada
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-porto-do-vianna-premium-700ml/,27/05/2021 11:07
37,60c814f5679d88dafb13a98f,Cachaça Porto do Vianna Tradicional 700ml,"R$ 69,00","
Cachaça Porto do Vianna Tradicional 700ml
A Cachaça Porto do Vianna Tradicional  no nariz a cachaça é suave e com aromas de rapadura e mel.
Minas Gerais - Brasil
Muito leve na boca, a cachaça jovem tem sabores cítricos e frutados, e foi pensada para ser uma bebida saborosa, autêntica e que harmonizasse bem com os mais variados tipos de coquetéis. 
A Produção da Cachaça Porto do Vianna Tradicional
A Cachaça Porto do Vianna Tradicional  no nariz a cachaça é suave e com aromas de rapadura e mel. Muito leve na boca, a cachaça jovem tem sabores cítricos e frutados, e foi pensada para ser uma bebida saborosa, autêntica e que harmonizasse bem com os mais variados tipos de coquetéis.
Há mais de 100 anos, na pequena Turvolândia, no Sul de Minas Gerais, os Gouveia Vieira se reuniam para prosear sobre as coisas da vida e celebrá-la. De pai para filho, um destilado ainda sem nome embalava todas aquelas rodas. Na terceira geração da família, o publicitário e músico Roberto Brasil resolveu transformar toda aquela tradição em uma grife. A partir de então, os tonéis e barris cuidadosamente instalados na antiga propriedade deram origem a um centro artesanal extremamente moderno, com produção controlada e limitada, que garante toda a perfeição, cuidado e equilíbrio dos produtos com a marca Gouveia Brasil. 
Gouveia Brasil, engarrafadores de paixão
Na pequena cidade de Turvolândia, no sul de Minas Gerais, a família Gouveia Brasil produz cachaça há mais de 100 anos.
A cachaça antigamente era feita de forma totalmente rústica, com engenho movido por bois, com as dornas de fermentação de madeira e sem muitas opções e técnica de envelhecimento em barris de madeira.
No entanto, de pai para filho, a vontade de produzir cachaça de alambique sempre esteve presente. Na terceira geração da família, o produtor de uma agência de publicidade e músico Roberto Brasil decidiu transformar a tradição familiar em uma marca de grife.
Com investimento em estrutura e equipe especializada, Roberto trouxe para a antiga propriedade novos equipamentos, tecnologia, importou novos barris de carvalho e trouxe talentos do mercado para integrarem o time.
",Volume: 750 ml,Minas Gerais - Brasil,Produtor: Gouveia Brasil,,,"VISÃO: incolor
",https://ethylica.com.br/produto/cachaca-porto-do-vianna-tradicional-700ml/,27/05/2021 11:07
38,60c814f5679d88dafb13a990,Cachaça Princesa Isabel Balsamo e Jaqueira 700ml,"R$ 99,00","
Cachaça Princesa Isabel Balsamo e Jaqueira 700ml
A Cachaça Princesa Isabel Balsamo e Jaqueira é um “Blend” de duas cachaças envelhecidas por dois anos em toneis de Bálsamo e de Jaqueira
Espírito Santo - Brasil
Depois de servida na taça por uns 10 minutos, apresenta pouco álcool no nariz e aromas com características herbáceas, destacadamente o anis, com toques florais e de frutas amarelas. 
Conheça mais a história por trás da cachaça Princesa Isabel Balsamo e Jaqueira
A Cachaça Princesa Isabel Balsamo e Jaqueira é um “Blend” de duas cachaças envelhecidas por dois anos em toneis de Bálsamo e de Jaqueira que adquire uma coloração amarelada, límpida, brilhante e com bom corpo. Depois de servida na taça por uns 10 minutos, apresenta pouco álcool no nariz e aromas com características herbáceas, destacadamente o anis, com toques florais e de frutas amarelas.
Seguindo este ideal tudo que é feito com paixão é bem feito! Para Adão e Pedro produtores da Princesa Isabel a Cachaça traz o Brasil em seu DNA. Cada conquista que a Cachaça obteve nacionalmente e internacionalmente deve-se honrar os antepassados que lutaram para passar as tradições da produção do nosso destilado para a próxima geração.
Harmonize ao seu gosto!
A cachaça Princesa Isabel é produzida em Linhares, no Espírito Santo, na fazenda Tupã, a apenas 40 km do litoral capixaba. Por lá, a família Cellia produz 20 mil litros por safra.
A produção da cachaça Princesa Isabel é a concretização do sonho de infância de Adão Cellia, idealizador da marca. Desde pequeno, na cidade de Nova Venécia, no interior do Espírito Santo, Adão observava seus tios trabalhando na produção de cachaça artesanal.
Adão e a esposa, Isabel, foram buscar conhecimento em todo país e tiverem contato com as melhores práticas de produção.
",Volume: 750 ml,Espírito Santo - Brasil,Produtor: Princesa Isabel,42%,Madeira: Bálsamo,"VISÃO: dourada
OLFATO: adocicados, frutado
PALADAR: adocicado
",https://ethylica.com.br/produto/cachaca-princesa-isabel-balsamo-e-jaqueira-700ml/,27/05/2021 11:08
39,60c814f5679d88dafb13a991,Cachaça Princesa Isabel Cana Caiana 750ml,"R$ 125,00","
Cachaça Princesa Isabel Cana Caiana 750ml
A Cachaça Princesa Isabel Cana Caiana é produzida em Linhares, no Espírito Santo, na fazenda Tupã, a apenas 40 km do litoral capixaba. Por lá, a família Cellia produz 20 mil litros por safra.
Espírito Santo - Brasil
A produção é a concretização do sonho de infância de Adão Cellia, idealizador da marca. 
A história por trás da Cachaça Princesa Isabel Cana Caiana
A cachaça Princesa Isabel Cana Caiana é produzida em Linhares, no Espírito Santo, na fazenda Tupã, a apenas 40 km do litoral capixaba. Por lá, a família Cellia produz 20 mil litros por safra.
A produção é a concretização do sonho de infância de Adão Cellia, idealizador da marca. Desde pequeno, na cidade de Nova Venécia, no interior do Espírito Santo, Adão observava seus tios trabalhando na produção de cachaça artesanal.
Adão e a esposa, Isabel, foram buscar conhecimento em todo país e tiverem contato com as melhores práticas de produção.
A produção da Princesa Isabel
Na fazenda Tupã o objetivo é buscar uma produção sustentável e ecológica. Desde 2019, os produtores cultivam cana-de-açúcar orgânica e implementaram um sistema de placas solares para gerar energia para produção de cachaça.
As variedade plantadas são a RB7515 e RB5453 e Caiana (em 2019 lançaram uma cachaça varietal utilizando apenas essa espécie). Toda colheita é manual e sem queimas.

",Volume: 750 ml,Espírito Santo - Brasil,Produtor: Princesa Isabel,44%,,"VISÃO: incolor
OLFATO: frutado
PALADAR: adocicado, frutado
",https://ethylica.com.br/produto/cachaca-princesa-isabel-cana-caiana-700ml/,27/05/2021 11:08
40,60c814f6679d88dafb13a992,Cachaça Princesa Isabel Jaqueira 500ml,"R$ 83,90","
Cachaça Princesa Isabel Jaqueira 500ml
Espírito Santo - Brasil
Conheça mais a  Cachaça Princesa Isabel Jaqueira
Cachaça Princesa Isabel Jaqueira é uma cachaça premiada!
O lema da Cachaça Princesa Isabel é: Paixão não tem muita explicação vem de dentro vem do peito.
Harmonize ao seu gosto!
Seguindo este ideal tudo que é feito com paixão é bem feito! Para Adão e Pedro produtores da Princesa Isabel. A Cachaça traz o Brasil em seu DNA. Cada conquista que a Cachaça obteve nacionalmente e internacionalmente deve-se honrar os antepassados que lutaram para passar as tradições da produção do nosso destilado para a próxima geração.
A Cachaça hoje é algo de festividades de recepção feita para pessoas. Cachaça é muito mais que uma bebida 100% nacional é um símbolo. Especialmente para promover momentos se divertir aproximar as pessoas e fazer história.
Todo o processo produtivo da Cachaça Princesa Isabel que ocorre na fazenda Tupã localizada no interior de Linhares no Espírito Santo e é totalmente artesanal já rendeu diversos prêmios para o alambique: Medalha de Prata no Expo Cachaça em 2017 e Medalha de Prata no Concurso Mundial de Bruxelas também em 2017 com sua Cachaça Princesa Isabel Ouro envelhecida por 3 anos em Carvalho e Amburana. 1ª Colocada no III Ranking da Cúpula da Cachaça 2018 – Categoria Prata com a Princesa Isabel Jequitibá. Conquistou a 20ª Colocada no III Ranking da Cúpula da Cachaça 2018 e Medalha de Prata no Expo Cachaça em 2017 com sua versão envelhecida em jaqueira.
",Volume: 500 ml,Espírito Santo - Brasil,Produtor: Princesa Isabel,40%,Madeira: Jaqueira,"VISÃO: dourado-escuro
OLFATO: adocicados, baunilha, frutado
PALADAR: adocicado, frutado
",https://ethylica.com.br/produto/cachaca-princesa-isabel-jaqueira-500ml/,27/05/2021 11:08
