,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
5301,-,O,4175,20,21,342
5302,se,O,4175,21,23,342
5303,o,O,4175,24,25,342
5304,descanso,O,4175,26,34,342
5305,permanente,O,4175,35,45,342
5306,dentro,O,4175,46,52,342
5307,de,O,4175,53,55,342
5308,um,O,4175,56,58,342
5309,freezer,O,4175,59,66,342
5310,",",O,4175,66,67,342
5311,resultando,O,4175,68,78,342
5312,",",O,4175,78,79,342
5313,assim,O,4175,80,85,342
5314,",",O,4175,85,86,342
5315,em,O,4175,87,89,342
5316,aroma,O,4175,90,95,342
5317,e,O,4175,96,97,342
5318,sabor,O,4175,98,103,342
5319,refrescante,O,4175,104,115,342
5320,e,O,4175,116,117,342
5321,suave,O,4175,118,123,342
5322,de,O,4175,124,126,342
5323,cana,B-CARACTERISTICA_SENSORIAL_SABOR,4175,127,131,342
5324,-,I-CARACTERISTICA_SENSORIAL_SABOR,4175,131,132,342
5325,de,I-CARACTERISTICA_SENSORIAL_SABOR,4175,132,134,342
5326,-,I-CARACTERISTICA_SENSORIAL_SABOR,4175,134,135,342
5327,açúcar,I-CARACTERISTICA_SENSORIAL_SABOR,4175,135,141,342
5328,.,O,4175,141,142,342
5329,Seu,O,4176,0,3,342
5330,nome,O,4176,4,8,342
5331,",",O,4176,8,9,342
5332,Soul,B-NOME_BEBIDA,4176,10,14,342
5333,(,O,4176,15,16,342
5334,alma,O,4176,16,20,342
5335,",",O,4176,20,21,342
5336,em,O,4176,22,24,342
5337,inglês,O,4176,25,31,342
5338,),O,4176,31,32,342
5339,",",O,4176,32,33,342
5340,expressa,O,4176,34,42,342
5341,a,O,4176,43,44,342
5342,pureza,O,4176,45,51,342
5343,do,O,4176,52,54,342
5344,produto,O,4176,55,62,342
5345,em,O,4176,63,65,342
5346,sua,O,4176,66,69,342
5347,forma,O,4176,70,75,342
5348,pura,O,4176,76,80,342
5349,e,O,4176,81,82,342
5350,original,O,4176,83,91,342
5351,",",O,4176,91,92,342
5352,já,O,4176,93,95,342
5353,que,O,4176,96,99,342
5354,é,O,4176,100,101,342
5355,produzida,O,4176,102,111,342
5356,e,O,4176,112,113,342
5357,imediatamente,O,4176,114,127,342
5358,depositada,O,4176,128,138,342
5359,em,O,4176,139,141,342
5360,tonéis,B-RECIPIENTE_ARMAZENAMENTO,4176,142,148,342
5361,de,I-RECIPIENTE_ARMAZENAMENTO,4176,149,151,342
5362,inox,I-RECIPIENTE_ARMAZENAMENTO,4176,152,156,342
5363,.,O,4176,156,157,342
5364,Eventualmente,O,4177,0,13,342
5365,o,O,4177,14,15,342
5366,rótulo,O,4177,16,22,342
5367,e,O,4177,23,24,342
5368,/,O,4177,24,25,342
5369,ou,O,4177,25,27,342
5370,modelo,O,4177,28,34,342
5371,de,O,4177,35,37,342
5372,garrafa,O,4177,38,45,342
5373,poderão,O,4177,46,53,342
5374,ser,O,4177,54,57,342
5375,mais,O,4177,58,62,342
5376,atuais,O,4177,63,69,342
5377,que,O,4177,70,73,342
5378,a,O,4177,74,75,342
5379,foto,O,4177,76,80,342
5380,deste,O,4177,81,86,342
5381,anúncio,O,4177,87,94,342
5382,Volume,O,4178,0,6,342
5383,:,O,4178,6,7,342
5384,1000,B-VOLUME,4178,8,12,342
5385,ML,I-VOLUME,4178,13,15,342
5386,NOME,O,4433,0,4,368
5387,DA,O,4433,5,7,368
5388,CACHAÇA,O,4433,8,15,368
5389,:,O,4433,15,16,368
5390,Cachaça,O,4433,17,24,368
5391,Havana,B-NOME_BEBIDA,4433,25,31,368
5392,Edição,O,4433,32,38,368
5393,Comemorativa,O,4433,39,51,368
5394,75,B-TEMPO,4433,52,54,368
5395,anos,I-TEMPO,4433,55,59,368
5396,750,B-VOLUME,4433,60,63,368
5397,ml,I-VOLUME,4433,64,66,368
5398,com,O,4433,67,70,368
5399,Certificado,O,4433,71,82,368
5400,N,O,4433,83,84,368
5401,.,O,4433,84,85,368
5402,253,O,4433,86,89,368
5403,Tradicional,O,4433,90,101,368
5404,PREÇO,O,4434,0,5,368
5405,:,O,4434,5,6,368
5406,R$4,B-PRECO,4434,7,10,368
5407,.,I-PRECO,4434,10,11,368
5408,299,I-PRECO,4434,11,14,368
5409,",",I-PRECO,4434,14,15,368
5410,0,I-PRECO,4434,15,17,368
5411,DESCRIÇÃO,O,4435,0,9,368
5412,DA,O,4435,10,12,368
5413,CACHAÇA,O,4435,13,20,368
5414,:,O,4435,20,21,368
5415,Cachaça,O,4435,22,29,368
5416,Havana,B-NOME_BEBIDA,4435,30,36,368
5417,Edição,O,4435,37,43,368
5418,Comemorativa,O,4435,44,56,368
5419,75,B-TEMPO,4435,57,59,368
5420,anos,I-TEMPO,4435,60,64,368
5421,750,B-VOLUME,4435,65,68,368
5422,ml,I-VOLUME,4435,69,71,368
5423,com,O,4435,72,75,368
5424,Certificado,O,4435,76,87,368
5425,Cachaça,O,4435,88,95,368
5426,Tradicional,O,4435,96,107,368
5427,de,O,4435,108,110,368
5428,Salinas,B-NOME_LOCAL,4435,111,118,368
5429,MG,B-NOME_LOCAL,4435,119,121,368
5430,Cachaça,O,4435,122,129,368
5431,Havana,B-NOME_BEBIDA,4435,130,136,368
5432,Edição,O,4435,137,143,368
5433,Numerada,O,4435,144,152,368
5434,Especial,O,4435,153,161,368
5435,75,B-TEMPO,4435,162,164,368
5436,Anos,I-TEMPO,4435,165,169,368
5437,Cachaça,O,4435,170,177,368
5438,é,O,4435,178,179,368
5439,Presente,O,4435,180,188,368
5440,N,O,4435,189,190,368
5441,.,O,4435,190,191,368
5442,253,O,4435,192,195,368
5443,.,O,4435,195,196,368
5444,A,O,4436,0,1,368
5445,Cachaça,O,4436,2,9,368
5446,Tradicional,O,4436,10,21,368
5447,Mineira,O,4436,22,29,368
5448,",",O,4436,29,30,368
5449,Havana,B-NOME_BEBIDA,4436,31,37,368
5450,começou,O,4436,38,45,368
5451,a,O,4436,46,47,368
5452,ser,O,4436,48,51,368
5453,Produzida,O,4436,52,61,368
5454,na,O,4436,62,64,368
5455,Década,B-TEMPO,4436,65,71,368
5456,de,I-TEMPO,4436,72,74,368
5457,40,I-TEMPO,4436,75,77,368
5458,Por,O,4436,78,81,368
5459,Anisio,B-NOME_PESSOA,4436,82,88,368
5460,Santiago,I-NOME_PESSOA,4436,89,97,368
5461,.,O,4436,97,98,368
5462,A,O,4437,0,1,368
5463,Presença,O,4437,2,10,368
5464,de,O,4437,11,13,368
5465,Anisio,B-NOME_PESSOA,4437,14,20,368
5466,Santiago,I-NOME_PESSOA,4437,21,29,368
5467,é,O,4437,30,31,368
5468,preservada,O,4437,32,42,368
5469,pela,O,4437,43,47,368
5470,família,O,4437,48,55,368
5471,nos,O,4437,56,59,368
5472,mínimos,O,4437,60,67,368
5473,detalhes,O,4437,68,76,368
5474,:,O,4437,76,77,368
5475,na,O,4437,78,80,368
5476,manutenção,O,4437,81,91,368
5477,rigorosa,O,4437,92,100,368
5478,do,O,4437,101,103,368
5479,processo,O,4437,104,112,368
5480,produtivo,O,4437,113,122,368
5481,da,O,4437,123,125,368
5482,cachaça,O,4437,126,133,368
5483,HAVANA,B-NOME_BEBIDA,4437,134,140,368
5484,.,O,4437,140,141,368
5485,Essa,O,4438,0,4,368
5486,e,O,4438,5,6,368
5487,uma,O,4438,7,10,368
5488,Edição,O,4438,11,17,368
5489,especial,O,4438,18,26,368
5490,com,O,4438,27,30,368
5491,Apenas,O,4438,31,37,368
5492,1000,O,4438,38,42,368
5493,/,O,4438,42,43,368
5494,253,O,4438,43,46,368
5495,Unidades,O,4438,47,55,368
5496,todas,O,4438,56,61,368
5497,numeradas,O,4438,62,71,368
5498,e,O,4438,72,73,368
5499,com,O,4438,74,77,368
5500,Certificado,O,4438,78,89,368
5501,.,O,4438,89,90,368
5502,Origem,O,4439,0,6,368
5503,:,O,4439,6,7,368
5504,Salinas,B-NOME_LOCAL,4439,8,15,368
5505,/,O,4439,15,16,368
5506,MG,B-NOME_LOCAL,4439,16,18,368
5507,Madeira,O,4439,19,26,368
5508,:,O,4439,26,27,368
5509,Bálsamo,B-TIPO_MADEIRA,4439,28,35,368
5510,Envelhecimento,O,4439,36,50,368
5511,:,O,4439,50,51,368
5512,10,B-TEMPO_ARMAZENAMENTO,4439,52,54,368
5513,anos,I-TEMPO_ARMAZENAMENTO,4439,55,59,368
5514,Grad,O,4439,60,64,368
5515,.,O,4439,64,65,368
5516,Alcoólica,O,4440,0,9,368
5517,:,O,4440,9,10,368
5518,47%,B-GRADUACAO_ALCOOLICA,4440,11,14,368
5519,Volume,O,4440,15,21,368
5520,:,O,4440,21,22,368
5521,750,B-VOLUME,4440,23,26,368
5522,ml,I-VOLUME,4440,27,29,368
5523,Volume,O,4441,0,6,368
5524,:,O,4441,6,7,368
5525,750,B-VOLUME,4441,8,11,368
5526,ml,I-VOLUME,4441,12,14,368
5527,RECIPIENTE,O,4442,0,10,368
5528,DE,O,4442,11,13,368
5529,ARMAZENAMENTO,O,4442,14,27,368
5530,:,O,4442,27,28,368
5531,Bálsamo,B-TIPO_MADEIRA,4442,29,36,368
5532,LOCAL,O,4443,0,5,368
5533,DE,O,4443,6,8,368
5534,PRODUÇÃO,O,4443,9,17,368
5535,:,O,4443,17,18,368
5536,Salinas,B-NOME_LOCAL,4443,19,26,368
5537,/,O,4443,26,27,368
5538,MG,B-NOME_LOCAL,4443,27,29,368
5539,TEMPO,O,4444,0,5,368
5540,DE,O,4444,6,8,368
5541,ARMAZENAMENTO,O,4444,9,22,368
5542,:,O,4444,22,23,368
5543,10,B-TEMPO_ARMAZENAMENTO,4444,24,26,368
5544,anos,I-TEMPO_ARMAZENAMENTO,4444,27,31,368
5545,NOME,O,4549,0,4,380
5546,DA,O,4549,5,7,380
5547,CACHAÇA,O,4549,8,15,380
5548,:,O,4549,15,16,380
5549,Cachaça,O,4549,17,24,380
5550,1000,B-NOME_BEBIDA,4549,25,29,380
5551,Montes,I-NOME_BEBIDA,4549,30,36,380
5552,Amendoim,B-TIPO_MADEIRA,4549,37,45,380
5553,PREÇO,O,4550,0,5,380
5554,:,O,4550,5,6,380
5555,R$,B-PRECO,4550,7,9,380
5556,47,I-PRECO,4550,10,12,380
5557,",",I-PRECO,4550,12,13,380
5558,0,I-PRECO,4550,13,15,380
5559,DESCRIÇÃO,O,4551,0,9,380
5560,DA,O,4551,10,12,380
5561,CACHAÇA,O,4551,13,20,380
5562,:,O,4551,20,21,380
5563,Armazenada,O,4551,22,32,380
5564,por,O,4551,33,36,380
5565,6,B-TEMPO_ARMAZENAMENTO,4551,37,38,380
5566,anos,I-TEMPO_ARMAZENAMENTO,4551,39,43,380
5567,em,O,4551,44,46,380
5568,toneis,B-RECIPIENTE_ARMAZENAMENTO,4551,47,53,380
5569,de,O,4551,54,56,380
5570,amendoim,B-TIPO_MADEIRA,4551,57,65,380
5571,.,O,4551,65,66,380
5572,Madeira,O,4552,0,7,380
5573,em,O,4552,8,10,380
5574,extinção,O,4552,11,19,380
5575,",",O,4552,19,20,380
5576,hoje,O,4552,21,25,380
5577,rara,O,4552,26,30,380
5578,",",O,4552,30,31,380
5579,que,O,4552,32,35,380
5580,não,O,4552,36,39,380
5581,transfere,O,4552,40,49,380
5582,cor,O,4552,50,53,380
5583,intensa,O,4552,54,61,380
5584,",",O,4552,61,62,380
5585,mas,O,4552,63,66,380
5586,tom,O,4552,67,70,380
5587,suave,O,4552,71,76,380
5588,como,O,4552,77,81,380
5589,uma,O,4552,82,85,380
5590,água,O,4552,86,90,380
5591,de,O,4552,91,93,380
5592,coco,O,4552,94,98,380
5593,.,O,4552,98,99,380
5594,Revela,O,4553,0,6,380
5595,e,O,4553,7,8,380
5596,acentua,O,4553,9,16,380
5597,as,O,4553,17,19,380
5598,qualidades,O,4553,20,30,380
5599,da,O,4553,31,33,380
5600,cachaça,O,4553,34,41,380
5601,",",O,4553,41,42,380
5602,preservando,O,4553,43,54,380
5603,suas,O,4553,55,59,380
5604,melhores,O,4553,60,68,380
5605,características,O,4553,69,84,380
5606,e,O,4553,85,86,380
5607,adicionando,O,4553,87,98,380
5608,notas,B-CARACTERISTICA_SENSORIAL_AROMA,4553,99,104,380
5609,de,I-CARACTERISTICA_SENSORIAL_AROMA,4553,105,107,380
5610,pera,I-CARACTERISTICA_SENSORIAL_AROMA,4553,108,112,380
5611,fresca,I-CARACTERISTICA_SENSORIAL_AROMA,4553,113,119,380
5612,ao,O,4553,120,122,380
5613,destilado,O,4553,123,132,380
5614,.,O,4553,132,133,380
5615,Fantástico,O,4554,0,10,380
5616,espírito,O,4554,11,19,380
5617,destinado,O,4554,20,29,380
5618,para,O,4554,30,34,380
5619,degustadoresavançados,O,4554,35,56,380
5620,da,O,4554,57,59,380
5621,cachaça,O,4554,60,67,380
5622,.,O,4554,67,68,380
5623,Volume,O,4555,0,6,380
5624,:,O,4555,6,7,380
5625,500mL,B-VOLUME,4555,8,13,380
5626,Graduação,O,4555,14,23,380
5627,Alcoólica,O,4555,24,33,380
5628,:,O,4555,33,34,380
5629,40%,B-GRADUACAO_ALCOOLICA,4555,35,38,380
5630,NOME,O,4563,0,4,382
5631,DA,O,4563,5,7,382
5632,CACHAÇA,O,4563,8,15,382
5633,:,O,4563,15,16,382
5634,Cachaça,O,4563,17,24,382
5635,1000,B-NOME_BEBIDA,4563,25,29,382
5636,Montes,I-NOME_BEBIDA,4563,30,36,382
5637,Carvalho,B-TIPO_MADEIRA,4563,37,45,382
5638,3AOB,O,4563,46,50,382
5639,PREÇO,O,4564,0,5,382
5640,:,O,4564,5,6,382
5641,R$,B-PRECO,4564,7,9,382
5642,79,I-PRECO,4564,10,12,382
5643,",",I-PRECO,4564,12,13,382
5644,50,I-PRECO,4564,13,15,382
5645,DESCRIÇÃO,O,4565,0,9,382
5646,DA,O,4565,10,12,382
5647,CACHAÇA,O,4565,13,20,382
5648,:,O,4565,20,21,382
5649,Um,O,4565,22,24,382
5650,blend,B-CLASSIFICACAO_BEBIDA,4565,25,30,382
5651,de,O,4565,31,33,382
5652,três,O,4565,34,38,382
5653,tostas,O,4565,39,45,382
5654,diferentes,O,4565,46,56,382
5655,de,O,4565,57,59,382
5656,barris,B-RECIPIENTE_ARMAZENAMENTO,4565,60,66,382
5657,de,O,4565,67,69,382
5658,carvalho,B-TIPO_MADEIRA,4565,70,78,382
5659,americano,I-TIPO_MADEIRA,4565,79,88,382
5660,(,O,4565,89,90,382
5661,3,O,4565,90,91,382
5662,AOB,O,4565,92,95,382
5663,–,O,4565,96,97,382
5664,American,O,4565,98,106,382
5665,Oak,O,4565,107,110,382
5666,Barrel,O,4565,111,117,382
5667,),O,4565,117,118,382
5668,que,O,4565,119,122,382
5669,lhe,O,4565,123,126,382
5670,proporciona,O,4565,127,138,382
5671,coloração,O,4565,139,148,382
5672,dourada,B-CARACTERISTICA_SENSORIAL_COR,4565,149,156,382
5673,alaranjada,I-CARACTERISTICA_SENSORIAL_COR,4565,157,167,382
5674,",",O,4565,167,168,382
5675,com,O,4565,169,172,382
5676,aromas,O,4565,173,179,382
5677,e,O,4565,180,181,382
5678,sabores,O,4565,182,189,382
5679,equilibrados,O,4565,190,202,382
5680,com,O,4565,203,206,382
5681,notas,B-CARACTERISTICA_SENSORIAL_AROMA,4565,207,212,382
5682,de,I-CARACTERISTICA_SENSORIAL_AROMA,4565,213,215,382
5683,coco,I-CARACTERISTICA_SENSORIAL_AROMA,4565,216,220,382
5684,caramelizado,I-CARACTERISTICA_SENSORIAL_AROMA,4565,221,233,382
5685,",",O,4565,233,234,382
5686,mel,B-CARACTERISTICA_SENSORIAL_SABOR,4565,235,238,382
5687,e,O,4565,239,240,382
5688,baunilha,B-CARACTERISTICA_SENSORIAL_SABOR,4565,241,249,382
5689,e,O,4565,250,251,382
5690,percepção,O,4565,252,261,382
5691,do,O,4565,262,264,382
5692,álcool,B-CARACTERISTICA_SENSORIAL_SABOR,4565,265,271,382
5693,suave,I-CARACTERISTICA_SENSORIAL_SABOR,4565,272,277,382
5694,trazendo,O,4565,278,286,382
5695,sofisticação,O,4565,287,299,382
5696,ao,O,4565,300,302,382
5697,destilado,O,4565,303,312,382
5698,.,O,4565,312,313,382
5699,Volume,O,4566,0,6,382
5700,:,O,4566,6,7,382
5701,500mL,B-VOLUME,4566,8,13,382
5702,Graduação,O,4566,14,23,382
5703,Alcoólica,O,4566,24,33,382
5704,:,O,4566,33,34,382
5705,40%,B-GRADUACAO_ALCOOLICA,4566,35,38,382
5706,NOME,O,4602,0,4,389
5707,DA,O,4602,5,7,389
5708,CACHAÇA,O,4602,8,15,389
5709,:,O,4602,15,16,389
5710,Cachaça,O,4602,17,24,389
5711,Armazém,B-NOME_BEBIDA,4602,25,32,389
5712,Vieira,I-NOME_BEBIDA,4602,33,39,389
5713,Safira,I-NOME_BEBIDA,4602,40,46,389
5714,PREÇO,O,4603,0,5,389
5715,:,O,4603,5,6,389
5716,R$,B-PRECO,4603,7,9,389
5717,69,I-PRECO,4603,10,12,389
5718,",",I-PRECO,4603,12,13,389
5719,0,I-PRECO,4603,13,15,389
5720,DESCRIÇÃO,O,4604,0,9,389
5721,DA,O,4604,10,12,389
5722,CACHAÇA,O,4604,13,20,389
5723,:,O,4604,20,21,389
5724,A,O,4604,22,23,389
5725,Cachaça,O,4604,24,31,389
5726,Armazém,B-NOME_BEBIDA,4604,32,39,389
5727,Vieira,I-NOME_BEBIDA,4604,40,46,389
5728,Safira,I-NOME_BEBIDA,4604,47,53,389
5729,é,O,4604,54,55,389
5730,especialmente,O,4604,56,69,389
5731,elaborada,O,4604,70,79,389
5732,para,O,4604,80,84,389
5733,a,O,4604,85,86,389
5734,realização,O,4604,87,97,389
5735,de,O,4604,98,100,389
5736,caipirinhas,O,4604,101,112,389
5737,e,O,4604,113,114,389
5738,coquetéis,O,4604,115,124,389
5739,tropicais,O,4604,125,134,389
5740,.,O,4604,134,135,389
5741,Tem,O,4605,0,3,389
5742,três,B-TEMPO_ARMAZENAMENTO,4605,4,8,389
5743,anos,I-TEMPO_ARMAZENAMENTO,4605,9,13,389
5744,de,O,4605,14,16,389
5745,envelhecimento,O,4605,17,31,389
5746,",",O,4605,31,32,389
5747,onde,O,4605,33,37,389
5748,se,O,4605,38,40,389
5749,destaca,O,4605,41,48,389
5750,a,O,4605,49,50,389
5751,presença,O,4605,51,59,389
5752,da,O,4605,60,62,389
5753,madeira,O,4605,63,70,389
5754,grápia,B-TIPO_MADEIRA,4605,71,77,389
5755,",",O,4605,77,78,389
5756,mais,O,4605,79,83,389
5757,pungente,O,4605,84,92,389
5758,em,O,4605,93,95,389
5759,detrimento,O,4605,96,106,389
5760,da,O,4605,107,109,389
5761,madeira,O,4605,110,117,389
5762,ariribá,B-TIPO_MADEIRA,4605,118,125,389
5763,",",O,4605,125,126,389
5764,para,O,4605,127,131,389
5765,que,O,4605,132,135,389
5766,o,O,4605,136,137,389
5767,seu,O,4605,138,141,389
5768,extrato,O,4605,142,149,389
5769,se,O,4605,150,152,389
5770,componha,O,4605,153,161,389
5771,com,O,4605,162,165,389
5772,os,O,4605,166,168,389
5773,congêneres,O,4605,169,179,389
5774,ainda,O,4605,180,185,389
5775,selvagens,O,4605,186,195,389
5776,dessa,O,4605,196,201,389
5777,cachaça,O,4605,202,209,389
5778,.,O,4605,209,210,389
5779,O,O,4606,0,1,389
5780,ariribá,B-TIPO_MADEIRA,4606,2,9,389
5781,",",O,4606,9,10,389
5782,madeira,O,4606,11,18,389
5783,do,O,4606,19,21,389
5784,litoral,O,4606,22,29,389
5785,catarinense,O,4606,30,41,389
5786,pouco,O,4606,42,47,389
5787,usada,O,4606,48,53,389
5788,no,O,4606,54,56,389
5789,armazenamento,O,4606,57,70,389
5790,de,O,4606,71,73,389
5791,cachaças,O,4606,74,82,389
5792,",",O,4606,82,83,389
5793,tem,O,4606,84,87,389
5794,interferência,O,4606,88,101,389
5795,mínima,O,4606,102,108,389
5796,na,O,4606,109,111,389
5797,bebida,O,4606,112,118,389
5798,e,O,4606,119,120,389
5799,permite,O,4606,121,128,389
5800,que,O,4606,129,132,389
5801,ela,O,4606,133,136,389
5802,envelheça,O,4606,137,146,389
5803,sem,O,4606,147,150,389
5804,afetar,O,4606,151,157,389
5805,o,O,4606,158,159,389
5806,gosto,O,4606,160,165,389
5807,da,O,4606,166,168,389
5808,cana,O,4606,169,173,389
5809,.,O,4606,173,174,389
5810,Desce,O,4607,0,5,389
5811,macia,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,4607,6,11,389
5812,",",O,4607,11,12,389
5813,segundo,O,4607,13,20,389
5814,os,O,4607,21,23,389
5815,especialistas,O,4607,24,37,389
5816,",",O,4607,37,38,389
5817,pois,O,4607,39,43,389
5818,o,O,4607,44,45,389
5819,frescor,O,4607,46,53,389
5820,da,O,4607,54,56,389
5821,cana,O,4607,57,61,389
5822,equilibra,O,4607,62,71,389
5823,bem,O,4607,72,75,389
5824,com,O,4607,76,79,389
5825,a,O,4607,80,81,389
5826,madeira,O,4607,82,89,389
5827,.,O,4607,89,90,389
5828,Envelhecimento,O,4608,0,14,389
5829,:,O,4608,14,15,389
5830,3,B-TEMPO_ARMAZENAMENTO,4608,16,17,389
5831,anos,I-TEMPO_ARMAZENAMENTO,4608,18,22,389
5832,Madeira,O,4608,23,30,389
5833,:,O,4608,30,31,389
5834,Ariribá,B-TIPO_MADEIRA,4608,32,39,389
5835,e,O,4608,40,41,389
5836,Grápia,B-TIPO_MADEIRA,4608,42,48,389
5837,Volume,O,4608,49,55,389
5838,:,O,4608,55,56,389
5839,670,B-VOLUME,4608,57,60,389
5840,ml,I-VOLUME,4608,61,63,389
5841,Volume,O,4609,0,6,389
5842,:,O,4609,6,7,389
5843,670ml,B-VOLUME,4609,8,13,389
5844,NOME,O,4610,0,4,390
5845,DA,O,4610,5,7,390
5846,CACHAÇA,O,4610,8,15,390
5847,:,O,4610,15,16,390
5848,Cachaça,O,4610,17,24,390
5849,Artesanal,O,4610,25,34,390
5850,6,B-NOME_BEBIDA,4610,35,36,390
5851,Annas,I-NOME_BEBIDA,4610,37,42,390
5852,Blend,B-CLASSIFICACAO_BEBIDA,4610,43,48,390
5853,Castanha,B-TIPO_MADEIRA,4610,49,57,390
5854,Do,I-TIPO_MADEIRA,4610,58,60,390
5855,Pará,I-TIPO_MADEIRA,4610,61,65,390
5856,e,O,4610,66,67,390
5857,Carv,B-TIPO_MADEIRA,4610,68,72,390
5858,.,I-TIPO_MADEIRA,4610,72,73,390
5859,.,I-TIPO_MADEIRA,4610,73,74,390
5860,Esp,I-TIPO_MADEIRA,4610,75,78,390
5861,.,O,4610,78,79,390
5862,PREÇO,O,4611,0,5,390
5863,:,O,4611,5,6,390
5864,R$,B-PRECO,4611,7,9,390
5865,88,I-PRECO,4611,10,12,390
5866,",",I-PRECO,4611,12,13,390
5867,0,I-PRECO,4611,13,15,390
5868,DESCRIÇÃO,O,4612,0,9,390
5869,DA,O,4612,10,12,390
5870,CACHAÇA,O,4612,13,20,390
5871,:,O,4612,20,21,390
5872,Cachaça,O,4612,22,29,390
5873,6,B-NOME_BEBIDA,4612,30,31,390
5874,Annas,I-NOME_BEBIDA,4612,32,37,390
5875,Blend,B-CLASSIFICACAO_BEBIDA,4612,38,43,390
5876,É,O,4612,44,45,390
5877,uma,O,4612,46,49,390
5878,cachaça,O,4612,50,57,390
5879,de,O,4612,58,60,390
5880,alambique,B-EQUIPAMENTO_DESTILACAO,4612,61,70,390
5881,produzida,O,4612,71,80,390
5882,artesanalmente,O,4612,81,95,390
5883,.,O,4612,95,96,390
5884,Composta,O,4613,0,8,390
5885,100%,O,4613,9,13,390
5886,pelo,O,4613,14,18,390
5887,produto,O,4613,19,26,390
5888,do,O,4613,27,29,390
5889,meio,O,4613,30,34,390
5890,do,O,4613,35,37,390
5891,processo,O,4613,38,46,390
5892,:,O,4613,46,47,390
5893,o,O,4613,48,49,390
5894,Coração,O,4613,50,57,390
5895,da,O,4613,58,60,390
5896,Cachaça,O,4613,61,68,390
5897,.,O,4613,68,69,390
5898,União,O,4614,0,5,390
5899,especial,O,4614,6,14,390
5900,das,O,4614,15,18,390
5901,cachaças,O,4614,19,27,390
5902,Ouro,B-CLASSIFICACAO_BEBIDA,4614,28,32,390
5903,envelhecida,O,4614,33,44,390
5904,por,O,4614,45,48,390
5905,incríveis,O,4614,49,58,390
5906,10,B-TEMPO_ARMAZENAMENTO,4614,59,61,390
5907,anos,I-TEMPO_ARMAZENAMENTO,4614,62,66,390
5908,em,O,4614,67,69,390
5909,barris,B-RECIPIENTE_ARMAZENAMENTO,4614,70,76,390
5910,de,O,4614,77,79,390
5911,Castanha,B-TIPO_MADEIRA,4614,80,88,390
5912,do,I-TIPO_MADEIRA,4614,89,91,390
5913,Pará,I-TIPO_MADEIRA,4614,92,96,390
5914,e,O,4614,97,98,390
5915,finalizada,O,4614,99,109,390
5916,1,B-TEMPO_ARMAZENAMENTO,4614,110,111,390
5917,ano,I-TEMPO_ARMAZENAMENTO,4614,112,115,390
5918,no,O,4614,116,118,390
5919,Carvalho,B-TIPO_MADEIRA,4614,119,127,390
5920,Espanhol,I-TIPO_MADEIRA,4614,128,136,390
5921,.,O,4614,136,137,390
5922,Resultando,O,4615,0,10,390
5923,numa,O,4615,11,15,390
5924,experiência,O,4615,16,27,390
5925,sensorial,O,4615,28,37,390
5926,única,O,4615,38,43,390
5927,e,O,4615,44,45,390
5928,refinada,O,4615,46,54,390
5929,.,O,4615,54,55,390
5930,NOME,O,4640,0,4,394
5931,DA,O,4640,5,7,394
5932,CACHAÇA,O,4640,8,15,394
5933,:,O,4640,15,16,394
5934,Cachaça,O,4640,17,24,394
5935,Babuxca,B-NOME_BEBIDA,4640,25,32,394
5936,Frutas,I-NOME_BEBIDA,4640,33,39,394
5937,Vermelhas,I-NOME_BEBIDA,4640,40,49,394
5938,PREÇO,O,4641,0,5,394
5939,:,O,4641,5,6,394
5940,R$,B-PRECO,4641,7,9,394
5941,46,I-PRECO,4641,10,12,394
5942,",",I-PRECO,4641,12,13,394
5943,0,I-PRECO,4641,13,15,394
5944,DESCRIÇÃO,O,4642,0,9,394
5945,DA,O,4642,10,12,394
5946,CACHAÇA,O,4642,13,20,394
5947,:,O,4642,20,21,394
5948,O,O,4642,22,23,394
5949,sabor,O,4642,24,29,394
5950,da,O,4642,30,32,394
5951,Cachaça,O,4642,33,40,394
5952,Babuxca,B-NOME_BEBIDA,4642,41,48,394
5953,Frutas,I-NOME_BEBIDA,4642,49,55,394
5954,Vermelhas,I-NOME_BEBIDA,4642,56,65,394
5955,é,O,4642,66,67,394
5956,o,O,4642,68,69,394
5957,xodó,O,4642,70,74,394
5958,daqueles,O,4642,75,83,394
5959,que,O,4642,84,87,394
5960,flertam,O,4642,88,95,394
5961,com,O,4642,96,99,394
5962,algo,O,4642,100,104,394
5963,mais,O,4642,105,109,394
5964,doce,B-CARACTERISTICA_SENSORIAL_SABOR,4642,110,114,394
5965,.,O,4642,114,115,394
5966,Apesar,O,4643,0,6,394
5967,disso,O,4643,7,12,394
5968,",",O,4643,12,13,394
5969,seu,O,4643,14,17,394
5970,gosto,O,4643,18,23,394
5971,final,O,4643,24,29,394
5972,passa,O,4643,30,35,394
5973,uma,O,4643,36,39,394
5974,sensação,O,4643,40,48,394
5975,distinta,O,4643,49,57,394
5976,do,O,4643,58,60,394
5977,comum,O,4643,61,66,394
5978,",",O,4643,66,67,394
5979,uma,O,4643,68,71,394
5980,vez,O,4643,72,75,394
5981,que,O,4643,76,79,394
5982,todos,O,4643,80,85,394
5983,os,O,4643,86,88,394
5984,ingredientes,O,4643,89,101,394
5985,são,O,4643,102,105,394
5986,naturais,O,4643,106,114,394
5987,e,O,4643,115,116,394
