,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
2075,Brasil,B-NOME_LOCAL,1696,34,40,167
2076,TEMPO,O,1697,0,5,167
2077,DE,O,1697,6,8,167
2078,ARMAZENAMENTO,O,1697,9,22,167
2079,:,O,1697,22,23,167
2080,Envelhecida,O,1697,24,35,167
2081,por,O,1697,36,39,167
2082,2,B-TEMPO_ARMAZENAMENTO,1697,40,41,167
2083,anos,I-TEMPO_ARMAZENAMENTO,1697,42,46,167
2084,NOME,O,1709,0,4,169
2085,DA,O,1709,5,7,169
2086,CACHAÇA,O,1709,8,15,169
2087,:,O,1709,15,16,169
2088,Cachaça,O,1709,17,24,169
2089,Salinissima,B-NOME_BEBIDA,1709,25,36,169
2090,600,B-VOLUME,1709,37,40,169
2091,ml,I-VOLUME,1709,41,43,169
2092,PREÇO,O,1710,0,5,169
2093,:,O,1710,5,6,169
2094,R$49,B-PRECO,1710,7,11,169
2095,",",I-PRECO,1710,11,12,169
2096,39,I-PRECO,1710,12,14,169
2097,VOLUME,O,1711,0,6,169
2098,:,O,1711,6,7,169
2099,600ml,B-VOLUME,1711,8,13,169
2100,DESCRIÇÃO,O,1712,0,9,169
2101,DA,O,1712,10,12,169
2102,CACHAÇA,O,1712,13,20,169
2103,:,O,1712,20,21,169
2104,Cachaça,O,1712,22,29,169
2105,Salinissima,B-NOME_BEBIDA,1712,30,41,169
2106,600,B-VOLUME,1712,42,45,169
2107,ml,I-VOLUME,1712,46,48,169
2108,Saliníssima,B-NOME_BEBIDA,1713,0,11,169
2109,valoriza,O,1713,12,20,169
2110,a,O,1713,21,22,169
2111,cultura,O,1713,23,30,169
2112,cachaceira,O,1713,31,41,169
2113,e,O,1713,42,43,169
2114,é,O,1713,44,45,169
2115,uma,O,1713,46,49,169
2116,das,O,1713,50,53,169
2117,tradicionais,O,1713,54,66,169
2118,e,O,1713,67,68,169
2119,autênticas,O,1713,69,79,169
2120,cachaças,O,1713,80,88,169
2121,da,O,1713,89,91,169
2122,região,O,1713,92,98,169
2123,de,O,1713,99,101,169
2124,Salinas,B-NOME_LOCAL,1713,102,109,169
2125,.,O,1713,109,110,169
2126,A,O,1714,0,1,169
2127,cachaça,O,1714,2,9,169
2128,é,O,1714,10,11,169
2129,uma,O,1714,12,15,169
2130,alternativa,O,1714,16,27,169
2131,aos,O,1714,28,31,169
2132,paladares,O,1714,32,41,169
2133,que,O,1714,42,45,169
2134,buscam,O,1714,46,52,169
2135,simplicidade,O,1714,53,65,169
2136,",",O,1714,65,66,169
2137,rusticidade,O,1714,67,78,169
2138,e,O,1714,79,80,169
2139,tradição,O,1714,81,89,169
2140,em,O,1714,90,92,169
2141,equilíbrio,O,1714,93,103,169
2142,com,O,1714,104,107,169
2143,a,O,1714,108,109,169
2144,vida,O,1714,110,114,169
2145,moderna,O,1714,115,122,169
2146,e,O,1714,123,124,169
2147,com,O,1714,125,128,169
2148,as,O,1714,129,131,169
2149,melhores,O,1714,132,140,169
2150,coisas,O,1714,141,147,169
2151,da,O,1714,148,150,169
2152,vida,O,1714,151,155,169
2153,.,O,1714,155,156,169
2154,Saliníssima,B-NOME_BEBIDA,1715,0,11,169
2155,tem,O,1715,12,15,169
2156,processo,O,1715,16,24,169
2157,de,O,1715,25,27,169
2158,elaboração,O,1715,28,38,169
2159,artesanal,O,1715,39,48,169
2160,e,O,1715,49,50,169
2161,é,O,1715,51,52,169
2162,envelhecida,O,1715,53,64,169
2163,em,O,1715,65,67,169
2164,barris,B-RECIPIENTE_ARMAZENAMENTO,1715,68,74,169
2165,de,O,1715,75,77,169
2166,Bálsamo,B-TIPO_MADEIRA,1715,78,85,169
2167,",",O,1715,85,86,169
2168,madeira,O,1715,87,94,169
2169,brasileira,O,1715,95,105,169
2170,",",O,1715,105,106,169
2171,tradicionalmente,O,1715,107,123,169
2172,utilizada,O,1715,124,133,169
2173,para,O,1715,134,138,169
2174,o,O,1715,139,140,169
2175,envelhecimento,O,1715,141,155,169
2176,das,O,1715,156,159,169
2177,melhores,O,1715,160,168,169
2178,cachaças,O,1715,169,177,169
2179,da,O,1715,178,180,169
2180,região,O,1715,181,187,169
2181,",",O,1715,187,188,169
2182,que,O,1715,189,192,169
2183,conferem,O,1715,193,201,169
2184,características,O,1715,202,217,169
2185,únicas,O,1715,218,224,169
2186,à,O,1715,225,226,169
2187,bebida,O,1715,227,233,169
2188,.,O,1715,233,234,169
2189,A,O,1716,0,1,169
2190,cachaça,O,1716,2,9,169
2191,Saliníssima,B-NOME_BEBIDA,1716,10,21,169
2192,é,O,1716,22,23,169
2193,uma,O,1716,24,27,169
2194,alternativa,O,1716,28,39,169
2195,aos,O,1716,40,43,169
2196,paladares,O,1716,44,53,169
2197,que,O,1716,54,57,169
2198,buscam,O,1716,58,64,169
2199,simplicidade,O,1716,65,77,169
2200,",",O,1716,77,78,169
2201,rusticidade,O,1716,79,90,169
2202,e,O,1716,91,92,169
2203,tradição,O,1716,93,101,169
2204,em,O,1716,102,104,169
2205,equilíbrio,O,1716,105,115,169
2206,com,O,1716,116,119,169
2207,a,O,1716,120,121,169
2208,vida,O,1716,122,126,169
2209,moderna,O,1716,127,134,169
2210,e,O,1716,135,136,169
2211,com,O,1716,137,140,169
2212,as,O,1716,141,143,169
2213,melhores,O,1716,144,152,169
2214,coisas,O,1716,153,159,169
2215,da,O,1716,160,162,169
2216,vida,O,1716,163,167,169
2217,.,O,1716,167,168,169
2218,A,O,1717,0,1,169
2219,cor,O,1717,2,5,169
2220,amarelada,B-CARACTERISTICA_SENSORIAL_COR,1717,6,15,169
2221,e,O,1717,16,17,169
2222,o,O,1717,18,19,169
2223,corpo,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,1717,20,25,169
2224,vigoroso,I-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,1717,26,34,169
2225,",",O,1717,34,35,169
2226,refletem,O,1717,36,44,169
2227,o,O,1717,45,46,169
2228,cuidado,O,1717,47,54,169
2229,em,O,1717,55,57,169
2230,cultivar,O,1717,58,66,169
2231,as,O,1717,67,69,169
2232,práticas,O,1717,70,78,169
2233,originais,O,1717,79,88,169
2234,de,O,1717,89,91,169
2235,produção,O,1717,92,100,169
2236,das,O,1717,101,104,169
2237,cachaças,O,1717,105,113,169
2238,artesanais,O,1717,114,124,169
2239,mineiras,O,1717,125,133,169
2240,.,O,1717,133,134,169
2241,Visual,O,1718,0,6,169
2242,:,O,1718,6,7,169
2243,amarelada,B-CARACTERISTICA_SENSORIAL_COR,1718,7,16,169
2244,Olfato,O,1719,0,6,169
2245,:,O,1719,6,7,169
2246,Aroma,O,1719,7,12,169
2247,suave,O,1719,13,18,169
2248,.,O,1719,18,19,169
2249,Paladar,O,1720,0,7,169
2250,:,O,1720,7,8,169
2251,Saborosa,O,1720,8,16,169
2252,e,O,1720,17,18,169
2253,aveludada,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,1720,19,28,169
2254,.,O,1720,28,29,169
2255,Teor,O,1721,0,4,169
2256,alcoólico:42%,O,1721,5,18,169
2257,País,O,1722,0,4,169
2258,:,O,1722,4,5,169
2259,Brasil,B-NOME_LOCAL,1722,5,11,169
2260,Região,O,1723,0,6,169
2261,:,O,1723,6,7,169
2262,Salinas,B-NOME_LOCAL,1723,7,14,169
2263,-,O,1723,15,16,169
2264,MG,B-NOME_LOCAL,1723,17,19,169
2265,GRADUAÇÃO,O,1724,0,9,169
2266,ALCOÓLICA,O,1724,10,19,169
2267,:,O,1724,19,20,169
2268,42%,B-GRADUACAO_ALCOOLICA,1724,21,24,169
2269,RECIPIENTE,O,1725,0,10,169
2270,DE,O,1725,11,13,169
2271,ARMAZENAMENTO,O,1725,14,27,169
2272,:,O,1725,27,28,169
2273,Envelhecida,O,1725,29,40,169
2274,em,O,1725,41,43,169
2275,barris,B-RECIPIENTE_ARMAZENAMENTO,1725,44,50,169
2276,de,O,1725,51,53,169
2277,bálsamo,B-TIPO_MADEIRA,1725,54,61,169
2278,",",O,1725,61,62,169
2279,madeira,O,1725,63,70,169
2280,brasileira,O,1725,71,81,169
2281,",",O,1725,81,82,169
2282,tradicionalmente,O,1725,83,99,169
2283,utilizada,O,1725,100,109,169
2284,para,O,1725,110,114,169
2285,o,O,1725,115,116,169
2286,envelhecimento,O,1725,117,131,169
2287,das,O,1725,132,135,169
2288,melhores,O,1725,136,144,169
2289,cachaças,O,1725,145,153,169
2290,da,O,1725,154,156,169
2291,região,O,1725,157,163,169
2292,",",O,1725,163,164,169
2293,que,O,1725,165,168,169
2294,conferem,O,1725,169,177,169
2295,características,O,1725,178,193,169
2296,únicas,O,1725,194,200,169
2297,à,O,1725,201,202,169
2298,bebida,O,1725,203,209,169
2299,.,O,1725,209,210,169
2300,LOCAL,O,1726,0,5,169
2301,DE,O,1726,6,8,169
2302,PRODUÇÃO,O,1726,9,17,169
2303,:,O,1726,17,18,169
2304,Salinas,B-NOME_LOCAL,1726,19,26,169
2305,-,O,1726,27,28,169
2306,MG,B-NOME_LOCAL,1726,29,31,169
2307,Brasil,B-NOME_LOCAL,1726,32,38,169
2308,paladar,O,1727,0,7,169
2309,:,O,1727,7,8,169
2310,saborosa,O,1727,9,17,169
2311,e,O,1727,18,19,169
2312,aveludada,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,1727,20,29,169
2313,.,O,1727,29,30,169
2314,NOME,O,2080,0,4,191
2315,DA,O,2080,5,7,191
2316,CACHAÇA,O,2080,8,15,191
2317,:,O,2080,15,16,191
2318,Cachaça,O,2080,17,24,191
2319,Cabare,B-NOME_BEBIDA,2080,25,31,191
2320,Ouro,B-CLASSIFICACAO_BEBIDA,2080,32,36,191
2321,700,B-VOLUME,2080,37,40,191
2322,ml,I-VOLUME,2080,41,43,191
2323,VOLUME,O,2081,0,6,191
2324,:,O,2081,6,7,191
2325,700ml,B-VOLUME,2081,8,13,191
2326,DESCRIÇÃO,O,2082,0,9,191
2327,DA,O,2082,10,12,191
2328,CACHAÇA,O,2082,13,20,191
2329,:,O,2082,20,21,191
2330,Cachaça,O,2082,22,29,191
2331,Cabare,B-NOME_BEBIDA,2082,30,36,191
2332,Ouro,B-CLASSIFICACAO_BEBIDA,2082,37,41,191
2333,700,B-VOLUME,2082,42,45,191
2334,ml,I-VOLUME,2082,46,48,191
2335,A,O,2083,0,1,191
2336,Cachaça,O,2083,2,9,191
2337,Cabaré,B-NOME_BEBIDA,2083,10,16,191
2338,Ouro,B-CLASSIFICACAO_BEBIDA,2083,17,21,191
2339,é,O,2083,22,23,191
2340,armazenada,O,2083,24,34,191
2341,por,O,2083,35,38,191
2342,6,B-TEMPO_ARMAZENAMENTO,2083,39,40,191
2343,meses,I-TEMPO_ARMAZENAMENTO,2083,41,46,191
2344,em,O,2083,47,49,191
2345,tonéis,B-RECIPIENTE_ARMAZENAMENTO,2083,50,56,191
2346,de,O,2083,57,59,191
2347,carvalho,B-TIPO_MADEIRA,2083,60,68,191
2348,europeu,I-TIPO_MADEIRA,2083,69,76,191
2349,e,O,2083,77,78,191
2350,vem,O,2083,79,82,191
2351,conquistando,O,2083,83,95,191
2352,cada,O,2083,96,100,191
2353,vez,O,2083,101,104,191
2354,mais,O,2083,105,109,191
2355,admiradores,O,2083,110,121,191
2356,.,O,2083,121,122,191
2357,Tudo,O,2084,0,4,191
2358,para,O,2084,5,9,191
2359,dar,O,2084,10,13,191
2360,um,O,2084,14,16,191
2361,gosto,O,2084,17,22,191
2362,diferenciado,O,2084,23,35,191
2363,",",O,2084,35,36,191
2364,mais,O,2084,37,41,191
2365,macio,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,2084,42,47,191
2366,",",O,2084,47,48,191
2367,um,O,2084,49,51,191
2368,sabor,O,2084,52,57,191
2369,mais,O,2084,58,62,191
2370,suave,O,2084,63,68,191
2371,.,O,2084,68,69,191
2372,Teor,O,2085,0,4,191
2373,Alcoólico:38%,O,2085,5,18,191
2374,País,O,2086,0,4,191
2375,:,O,2086,4,5,191
2376,Brasil,B-NOME_LOCAL,2086,6,12,191
2377,GRADUAÇÃO,O,2087,0,9,191
2378,ALCOÓLICA,O,2087,10,19,191
2379,:,O,2087,19,20,191
2380,38%,B-GRADUACAO_ALCOOLICA,2087,21,24,191
2381,LOCAL,O,2088,0,5,191
2382,DE,O,2088,6,8,191
2383,PRODUÇÃO,O,2088,9,17,191
2384,:,O,2088,17,18,191
2385,Brasil,B-NOME_LOCAL,2088,19,25,191
2386,NOME,O,2200,0,4,200
2387,DA,O,2200,5,7,200
2388,CACHAÇA,O,2200,8,15,200
2389,:,O,2200,15,16,200
2390,CACHAÇA,O,2200,17,24,200
2391,EXTRA,B-CLASSIFICACAO_BEBIDA,2200,25,30,200
2392,PREMIUM,I-CLASSIFICACAO_BEBIDA,2200,31,38,200
2393,SACCA,B-NOME_BEBIDA,2200,39,44,200
2394,10,B-TEMPO_ARMAZENAMENTO,2200,45,47,200
2395,ANOS,I-TEMPO_ARMAZENAMENTO,2200,48,52,200
2396,750ML,B-VOLUME,2200,53,58,200
2397,PREÇO,O,2201,0,5,200
2398,:,O,2201,5,6,200
2399,R$173,B-PRECO,2201,7,12,200
2400,",",I-PRECO,2201,12,13,200
2401,80,I-PRECO,2201,13,15,200
2402,DESCRIÇÃO,O,2202,0,9,200
2403,DA,O,2202,10,12,200
2404,CACHACA,O,2202,13,20,200
2405,:,O,2202,20,21,200
2406,Cachaça,O,2202,22,29,200
2407,Extra,B-CLASSIFICACAO_BEBIDA,2202,30,35,200
2408,Premium,I-CLASSIFICACAO_BEBIDA,2202,36,43,200
2409,Sacca,B-NOME_BEBIDA,2202,44,49,200
2410,10,B-TEMPO_ARMAZENAMENTO,2202,50,52,200
2411,anos,I-TEMPO_ARMAZENAMENTO,2202,53,57,200
2412,750ml,B-VOLUME,2202,58,63,200
2413,Uma,O,2203,0,3,200
2414,edição,O,2203,4,10,200
2415,especial,O,2203,11,19,200
2416,com,O,2203,20,23,200
2417,sabor,O,2203,24,29,200
2418,e,O,2203,30,31,200
2419,aroma,O,2203,32,37,200
2420,de,O,2203,38,40,200
2421,história,O,2203,41,49,200
2422,.,O,2203,49,50,200
2423,A,O,2204,0,1,200
2424,Cachaça,O,2204,2,9,200
2425,Extra,B-CLASSIFICACAO_BEBIDA,2204,10,15,200
2426,Premium,I-CLASSIFICACAO_BEBIDA,2204,16,23,200
2427,é,O,2204,24,25,200
2428,uma,O,2204,26,29,200
2429,homenagem,O,2204,30,39,200
2430,ao,O,2204,40,42,200
2431,segundo,O,2204,43,50,200
2432,patriarca,O,2204,51,60,200
2433,de,O,2204,61,63,200
2434,quatro,O,2204,64,70,200
2435,gerações,O,2204,71,79,200
2436,de,O,2204,80,82,200
2437,Mestres,O,2204,83,90,200
2438,Cachaceiros,O,2204,91,102,200
2439,",",O,2204,102,103,200
2440,um,O,2204,104,106,200
2441,legado,O,2204,107,113,200
2442,de,O,2204,114,116,200
2443,família,O,2204,117,124,200
2444,que,O,2204,125,128,200
2445,permanece,O,2204,129,138,200
2446,até,O,2204,139,142,200
2447,os,O,2204,143,145,200
2448,dias,O,2204,146,150,200
2449,de,O,2204,151,153,200
2450,hoje,O,2204,154,158,200
2451,pela,O,2204,159,163,200
2452,Família,O,2204,164,171,200
2453,Rech,O,2204,172,176,200
2454,",",O,2204,176,177,200
2455,que,O,2204,178,181,200
2456,preza,O,2204,182,187,200
2457,sempre,O,2204,188,194,200
2458,pela,O,2204,195,199,200
2459,qualidade,O,2204,200,209,200
2460,extrema,O,2204,210,217,200
2461,de,O,2204,218,220,200
2462,seus,O,2204,221,225,200
2463,produtos,O,2204,226,234,200
2464,.,O,2204,234,235,200
2465,A,O,2205,0,1,200
2466,Rech,B-NOME_ORGANIZACAO,2205,2,6,200
2467,têm,O,2205,7,10,200
2468,o,O,2205,11,12,200
2469,prazer,O,2205,13,19,200
2470,de,O,2205,20,22,200
2471,apresentar,O,2205,23,33,200
2472,a,O,2205,34,35,200
2473,Edição,O,2205,36,42,200
2474,Extra,B-CLASSIFICACAO_BEBIDA,2205,43,48,200
2475,Premium,I-CLASSIFICACAO_BEBIDA,2205,49,56,200
2476,em,O,2205,57,59,200
2477,homenagem,O,2205,60,69,200
2478,ao,O,2205,70,72,200
2479,Sr,B-NOME_PESSOA,2205,73,75,200
2480,.,I-NOME_PESSOA,2205,75,76,200
2481,Pedro,I-NOME_PESSOA,2205,77,82,200
2482,Roberto,I-NOME_PESSOA,2205,83,90,200
2483,Rech,I-NOME_PESSOA,2205,91,95,200
2484,",",O,2205,95,96,200
2485,filho,O,2205,97,102,200
2486,doi,O,2205,103,106,200
2487,fundador,O,2205,107,115,200
2488,que,O,2205,116,119,200
2489,iniciou,O,2205,120,127,200
2490,as,O,2205,128,130,200
2491,atividades,O,2205,131,141,200
2492,em,O,2205,142,144,200
2493,1938,B-TEMPO,2205,145,149,200
2494,.,O,2205,149,150,200
2495,Esta,O,2206,0,4,200
2496,edição,O,2206,5,11,200
2497,contêm,O,2206,12,18,200
2498,uma,O,2206,19,22,200
2499,cachaça,O,2206,23,30,200
2500,escolhida,O,2206,31,40,200
2501,a,O,2206,41,42,200
2502,dedo,O,2206,43,47,200
2503,da,O,2206,48,50,200
2504,safra,O,2206,51,56,200
2505,de,O,2206,57,59,200
2506,2010,B-TEMPO,2206,60,64,200
2507,utilizando,O,2206,65,75,200
2508,somente,O,2206,76,83,200
2509,o,O,2206,84,85,200
2510,coração,O,2206,86,93,200
2511,da,O,2206,94,96,200
2512,cachaça,O,2206,97,104,200
2513,maturada,O,2206,105,113,200
2514,em,O,2206,114,116,200
2515,barris,B-RECIPIENTE_ARMAZENAMENTO,2206,117,123,200
2516,de,O,2206,124,126,200
2517,carvalho,B-TIPO_MADEIRA,2206,127,135,200
2518,franceses,I-TIPO_MADEIRA,2206,136,145,200
2519,selecionados,O,2206,146,158,200
2520,",",O,2206,158,159,200
2521,por,O,2206,160,163,200
2522,mais,O,2206,164,168,200
2523,de,O,2206,169,171,200
2524,uma,B-TEMPO,2206,172,175,200
2525,década,I-TEMPO,2206,176,182,200
2526,.,O,2206,182,183,200
2527,Tipo,O,2207,0,4,200
2528,:,O,2207,4,5,200
2529,Cachaça,O,2207,6,13,200
2530,Extra,B-CLASSIFICACAO_BEBIDA,2207,14,19,200
2531,Premium,I-CLASSIFICACAO_BEBIDA,2207,20,27,200
2532,Envelhecida,O,2207,28,39,200
2533,em,O,2207,40,42,200
2534,Barril,B-RECIPIENTE_ARMAZENAMENTO,2207,43,49,200
2535,de,O,2207,50,52,200
2536,Carvalho,B-TIPO_MADEIRA,2207,53,61,200
2537,Francês,I-TIPO_MADEIRA,2207,62,69,200
2538,.,O,2207,69,70,200
2539,Envelhecimento,O,2208,0,14,200
2540,:,O,2208,14,15,200
2541,10,B-TEMPO_ARMAZENAMENTO,2208,16,18,200
2542,anos,I-TEMPO_ARMAZENAMENTO,2208,19,23,200
2543,Região,O,2209,0,6,200
2544,:,O,2209,6,7,200
2545,Luiz,B-NOME_LOCAL,2209,8,12,200
2546,Alves,I-NOME_LOCAL,2209,13,18,200
2547,Produtor,O,2210,0,8,200
2548,:,O,2210,8,9,200
2549,Destilaria,B-NOME_ORGANIZACAO,2210,10,20,200
2550,Rech,I-NOME_ORGANIZACAO,2210,21,25,200
2551,País,O,2211,0,4,200
2552,:,O,2211,4,5,200
2553,Brasil,B-NOME_LOCAL,2211,6,12,200
2554,Harmonização,O,2212,0,12,200
2555,:,O,2212,12,13,200
2556,Indicado,O,2212,14,22,200
2557,para,O,2212,23,27,200
2558,ser,O,2212,28,31,200
2559,apreciada,O,2212,32,41,200
2560,antes,O,2212,42,47,200
2561,e,O,2212,48,49,200
2562,após,O,2212,50,54,200
2563,as,O,2212,55,57,200
2564,refeições,O,2212,58,67,200
2565,e,O,2212,68,69,200
2566,acompanhar,O,2212,70,80,200
2567,queijos,O,2212,81,88,200
2568,",",O,2212,88,89,200
2569,amendoim,O,2212,90,98,200
2570,e,O,2212,99,100,200
2571,azeitonas,O,2212,101,110,200
2572,.,O,2212,110,111,200
2573,Graduação,O,2213,0,9,200
2574,Alcóolica,O,2213,10,19,200
2575,:,O,2213,19,20,200
2576,38%,B-GRADUACAO_ALCOOLICA,2213,21,24,200
2577,Volume,O,2214,0,6,200
2578,:,O,2214,6,7,200
2579,750ml,B-VOLUME,2214,8,13,200
2580,HISTÓRIA,O,2215,0,8,200
2581,DO,O,2215,9,11,200
2582,ALAMBIQUE,O,2215,12,21,200
2583,:,O,2215,21,22,200
2584,Passando,O,2215,23,31,200
2585,por,O,2215,32,35,200
2586,4,O,2215,36,37,200
2587,gerações,O,2215,38,46,200
2588,a,O,2215,47,48,200
2589,história,O,2215,49,57,200
2590,da,O,2215,58,60,200
2591,Destilaria,B-NOME_ORGANIZACAO,2215,61,71,200
2592,Rech,I-NOME_ORGANIZACAO,2215,72,76,200
2593,iniciou,O,2215,77,84,200
2594,em,O,2215,85,87,200
2595,1938,B-TEMPO,2215,88,92,200
2596,pelo,O,2215,93,97,200
2597,Sr,B-NOME_PESSOA,2215,98,100,200
2598,.,I-NOME_PESSOA,2215,100,101,200
2599,Roberto,I-NOME_PESSOA,2215,102,109,200
2600,Rech,I-NOME_PESSOA,2215,110,114,200
2601,que,O,2215,115,118,200
2602,a,O,2215,119,120,200
2603,princípio,O,2215,121,130,200
2604,fabricava,O,2215,131,140,200
2605,pequenas,O,2215,141,149,200
2606,quantidades,O,2215,150,161,200
2607,de,O,2215,162,164,200
2608,aguardente,O,2215,165,175,200
2609,.,O,2215,175,176,200
2610,O,O,2216,0,1,200
2611,mosto,O,2216,2,7,200
2612,utilizado,O,2216,8,17,200
2613,na,O,2216,18,20,200
2614,destilação,O,2216,21,31,200
2615,era,O,2216,32,35,200
2616,composto,O,2216,36,44,200
2617,por,O,2216,45,48,200
2618,melado,O,2216,49,55,200
2619,proveniente,O,2216,56,67,200
2620,do,O,2216,68,70,200
2621,escorrimento,O,2216,71,83,200
2622,do,O,2216,84,86,200
2623,açúcar,O,2216,87,93,200
2624,mascavo,O,2216,94,101,200
2625,",",O,2216,101,102,200
2626,principal,O,2216,103,112,200
2627,produto,O,2216,113,120,200
2628,fabricado,O,2216,121,130,200
2629,pela,O,2216,131,135,200
2630,família,O,2216,136,143,200
2631,.,O,2216,143,144,200
2632,A,O,2217,0,1,200
2633,produção,O,2217,2,10,200
2634,para,O,2217,11,15,200
2635,comercialização,O,2217,16,31,200
2636,foi,O,2217,32,35,200
2637,iniciada,O,2217,36,44,200
2638,pelo,O,2217,45,49,200
2639,seu,O,2217,50,53,200
2640,filho,O,2217,54,59,200
2641,Sr,O,2217,60,62,200
2642,.,O,2217,62,63,200
2643,Pedro,B-NOME_PESSOA,2217,64,69,200
2644,Roberto,I-NOME_PESSOA,2217,70,77,200
2645,Rech,I-NOME_PESSOA,2217,78,82,200
2646,em,O,2217,83,85,200
2647,1950,B-TEMPO,2217,86,90,200
2648,.,O,2217,90,91,200
2649,Em,O,2218,0,2,200
2650,1975,B-TEMPO,2218,3,7,200
2651,a,O,2218,8,9,200
2652,demanda,O,2218,10,17,200
2653,por,O,2218,18,21,200
2654,aguardente,O,2218,22,32,200
2655,aumentou,O,2218,33,41,200
2656,e,O,2218,42,43,200
2657,outra,O,2218,44,49,200
2658,geração,O,2218,50,57,200
2659,tomou,O,2218,58,63,200
2660,frente,O,2218,64,70,200
2661,dos,O,2218,71,74,200
2662,negócios,O,2218,75,83,200
2663,com,O,2218,84,87,200
2664,o,O,2218,88,89,200
2665,Sr,O,2218,90,92,200
2666,.,O,2218,92,93,200
2667,Osmar,B-NOME_PESSOA,2218,94,99,200
2668,Rech,I-NOME_PESSOA,2218,100,104,200
2669,",",O,2218,104,105,200
2670,e,O,2218,106,107,200
2671,a,O,2218,108,109,200
2672,Sacca,B-NOME_ORGANIZACAO,2218,110,115,200
2673,se,O,2218,116,118,200
2674,tornou,O,2218,119,125,200
2675,uma,O,2218,126,129,200
2676,das,O,2218,130,133,200
2677,melhores,O,2218,134,142,200
2678,produtoras,O,2218,143,153,200
2679,de,O,2218,154,156,200
2680,aguardente,O,2218,157,167,200
2681,da,O,2218,168,170,200
2682,região,O,2218,171,177,200
2683,.,O,2218,177,178,200
2684,Em,O,2219,0,2,200
2685,julho,B-TEMPO,2219,3,8,200
2686,de,O,2219,9,11,200
2687,2008,B-TEMPO,2219,12,16,200
2688,registraram,O,2219,17,28,200
2689,sua,O,2219,29,32,200
2690,própria,O,2219,33,40,200
2691,marca,O,2219,41,46,200
2692,SACCA,B-NOME_ORGANIZACAO,2219,47,52,200
2693,do,O,2219,53,55,200
2694,latim,O,2219,56,61,200
2695,saccharum,O,2219,62,71,200
2696,que,O,2219,72,75,200
2697,significa,O,2219,76,85,200
2698,gênero,O,2219,86,92,200
2699,cana,O,2219,93,97,200
2700,-,O,2219,97,98,200
2701,de,O,2219,98,100,200
2702,-,O,2219,100,101,200
2703,açúcar,O,2219,101,107,200
2704,.,O,2219,107,108,200
2705,A,O,2220,0,1,200
2706,família,O,2220,2,9,200
2707,Rech,O,2220,10,14,200
2708,é,O,2220,15,16,200
2709,pioneira,O,2220,17,25,200
2710,na,O,2220,26,28,200
2711,fabricação,O,2220,29,39,200
2712,de,O,2220,40,42,200
2713,aguardente,O,2220,43,53,200
2714,a,O,2220,54,55,200
2715,mais,O,2220,56,60,200
2716,de,O,2220,61,63,200
2717,75,B-TEMPO,2220,64,66,200
2718,anos,I-TEMPO,2220,67,71,200
2719,e,O,2220,72,73,200
2720,está,O,2220,74,78,200
2721,localizada,O,2220,79,89,200
2722,em,O,2220,90,92,200
2723,Luiz,B-NOME_LOCAL,2220,93,97,200
2724,Alves,I-NOME_LOCAL,2220,98,103,200
2725,Santa,B-NOME_LOCAL,2220,104,109,200
2726,Catarina,I-NOME_LOCAL,2220,110,118,200
2727,.,O,2220,118,119,200
2728,Tipo,O,2221,0,4,200
2729,:,O,2221,4,5,200
2730,Cachaça,O,2221,6,13,200
2731,Extra,B-CLASSIFICACAO_BEBIDA,2221,14,19,200
2732,Premium,I-CLASSIFICACAO_BEBIDA,2221,20,27,200
2733,Envelhecida,O,2221,28,39,200
2734,em,O,2221,40,42,200
2735,Barril,B-RECIPIENTE_ARMAZENAMENTO,2221,43,49,200
2736,de,O,2221,50,52,200
2737,Carvalho,B-TIPO_MADEIRA,2221,53,61,200
2738,Francês,I-TIPO_MADEIRA,2221,62,69,200
2739,.,O,2221,69,70,200
2740,Região,O,2222,0,6,200
2741,:,O,2222,6,7,200
2742,Luiz,B-NOME_LOCAL,2222,8,12,200
2743,Alves,I-NOME_LOCAL,2222,13,18,200
2744,País,O,2223,0,4,200
2745,:,O,2223,4,5,200
2746,Brasil,B-NOME_LOCAL,2223,6,12,200
2747,Volume,O,2224,0,6,200
2748,:,O,2224,6,7,200
2749,750ML,B-VOLUME,2224,8,13,200
2750,Envelhecimento,O,2225,0,14,200
2751,:,O,2225,14,15,200
2752,10,B-TEMPO_ARMAZENAMENTO,2225,16,18,200
2753,anos,I-TEMPO_ARMAZENAMENTO,2225,19,23,200
2754,Graduação,O,2226,0,9,200
2755,Alcóolica,O,2226,10,19,200
2756,:,O,2226,19,20,200
2757,38%,B-GRADUACAO_ALCOOLICA,2226,21,24,200
2758,Harmonização,O,2227,0,12,200
2759,:,O,2227,12,13,200
2760,Indicado,O,2227,14,22,200
2761,para,O,2227,23,27,200
2762,ser,O,2227,28,31,200
2763,apreciada,O,2227,32,41,200
2764,antes,O,2227,42,47,200
2765,e,O,2227,48,49,200
2766,após,O,2227,50,54,200
2767,as,O,2227,55,57,200
2768,refeições,O,2227,58,67,200
2769,e,O,2227,68,69,200
2770,acompanhar,O,2227,70,80,200
