,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
4284,envelhecimento,O,3513,22,36,265
4285,por,O,3513,37,40,265
4286,2,B-TEMPO_ARMAZENAMENTO,3513,41,43,265
4287,(,I-TEMPO_ARMAZENAMENTO,3513,44,45,265
4288,dois,I-TEMPO_ARMAZENAMENTO,3513,45,49,265
4289,),I-TEMPO_ARMAZENAMENTO,3513,49,50,265
4290,anos,I-TEMPO_ARMAZENAMENTO,3513,51,55,265
4291,em,O,3513,56,58,265
4292,tóneis,B-RECIPIENTE_ARMAZENAMENTO,3513,59,65,265
4293,de,O,3513,66,68,265
4294,bálsamo,B-TIPO_MADEIRA,3513,69,76,265
4295,e,O,3514,0,1,265
4296,jequitibá,B-TIPO_MADEIRA,3514,2,11,265
4297,",",O,3514,11,12,265
4298,baixíssima,B-CARACTERISTICA_SENSORIAL_SABOR,3514,12,22,265
4299,acidez,I-CARACTERISTICA_SENSORIAL_SABOR,3514,23,29,265
4300,e,O,3514,30,31,265
4301,graduação,O,3514,32,41,265
4302,alcoólica,O,3514,42,51,265
4303,de,O,3514,52,54,265
4304,42,B-GRADUACAO_ALCOOLICA,3514,55,57,265
4305,GL,I-GRADUACAO_ALCOOLICA,3514,58,60,265
4306,",",O,3514,61,62,265
4307,garantem,O,3514,63,71,265
4308,à,O,3515,0,1,265
4309,cachaça,O,3515,2,9,265
4310,Sabor,B-NOME_BEBIDA,3515,10,15,265
4311,de,I-NOME_BEBIDA,3515,16,18,265
4312,Minas,I-NOME_BEBIDA,3515,19,24,265
4313,um,O,3515,25,27,265
4314,agradável,O,3515,28,37,265
4315,e,O,3515,38,39,265
4316,incomparável,O,3515,40,52,265
4317,sabor,O,3516,0,5,265
4318,",",O,3516,5,6,265
4319,destacando,O,3516,7,17,265
4320,-,O,3516,17,18,265
4321,se,O,3516,18,20,265
4322,entre,O,3516,21,26,265
4323,as,O,3516,27,29,265
4324,melhores,O,3516,30,38,265
4325,de,O,3516,39,41,265
4326,Salinas,B-NOME_LOCAL,3516,42,49,265
4327,",",O,3516,49,50,265
4328,tanto,O,3516,51,56,265
4329,pelo,O,3516,57,61,265
4330,seu,O,3516,62,65,265
4331,suave,O,3516,66,71,265
4332,paladar,O,3517,0,7,265
4333,como,O,3517,8,12,265
4334,pela,O,3517,13,17,265
4335,sua,O,3517,18,21,265
4336,qualidade,O,3517,22,31,265
4337,.,O,3517,31,32,265
4338,Grad,O,3518,0,4,265
4339,.,O,3518,4,5,265
4340,Alcool,O,3518,6,12,265
4341,.,O,3518,12,13,265
4342,:,O,3518,13,14,265
4343,42,B-GRADUACAO_ALCOOLICA,3518,15,17,265
4344,",",I-GRADUACAO_ALCOOLICA,3518,17,18,265
4345,0,I-GRADUACAO_ALCOOLICA,3518,18,19,265
4346,%,I-GRADUACAO_ALCOOLICA,3518,20,21,265
4347,Vol,O,3518,22,25,265
4348,.,O,3518,25,26,265
4349,),O,3518,26,27,265
4350,Produzida,O,3519,0,9,265
4351,na,O,3519,10,12,265
4352,cidade,O,3519,13,19,265
4353,de,O,3519,20,22,265
4354,Salinas,B-NOME_LOCAL,3519,23,30,265
4355,(,O,3519,30,31,265
4356,MG,B-NOME_LOCAL,3519,31,33,265
4357,),O,3519,33,34,265
4358,Conteúdo,O,3520,0,8,265
4359,:,O,3520,9,10,265
4360,250,B-VOLUME,3520,11,14,265
4361,ml,I-VOLUME,3520,15,17,265
4362,Garrafa,O,3521,0,7,265
4363,:,O,3521,8,9,265
4364,Tipo,O,3521,10,14,265
4365,Moringa,O,3521,15,22,265
4366,Porcelana,O,3521,23,32,265
4367,Grad,O,3522,0,4,265
4368,.,O,3522,4,5,265
4369,Alcool,O,3522,6,12,265
4370,:,O,3522,12,13,265
4371,42,B-GRADUACAO_ALCOOLICA,3522,14,16,265
4372,",",I-GRADUACAO_ALCOOLICA,3522,16,17,265
4373,0%,I-GRADUACAO_ALCOOLICA,3522,17,19,265
4374,NOME,O,3675,0,4,276
4375,DA,O,3675,5,7,276
4376,CACHAÇA,O,3675,8,15,276
4377,:,O,3675,15,16,276
4378,Cachaça,O,3675,17,24,276
4379,Lua,B-NOME_BEBIDA,3675,25,28,276
4380,Nova,I-NOME_BEBIDA,3675,29,33,276
4381,600,B-VOLUME,3675,34,37,276
4382,ml,I-VOLUME,3675,38,40,276
4383,PREÇO,O,3676,0,5,276
4384,:,O,3676,5,6,276
4385,R$,B-PRECO,3676,7,9,276
4386,34,I-PRECO,3676,10,12,276
4387,",",I-PRECO,3676,12,13,276
4388,90,I-PRECO,3676,13,15,276
4389,Volume,O,3677,0,6,276
4390,:,O,3677,6,7,276
4391,600,B-VOLUME,3677,8,11,276
4392,ml,I-VOLUME,3677,12,14,276
4393,DESCRIÇÃO,O,3678,0,9,276
4394,DA,O,3678,10,12,276
4395,CACHAÇA,O,3678,13,20,276
4396,:,O,3678,20,21,276
4397,Cachaça,O,3678,22,29,276
4398,Lua,B-NOME_BEBIDA,3678,30,33,276
4399,Nova,I-NOME_BEBIDA,3678,34,38,276
4400,Do,O,3679,0,2,276
4401,mesmo,O,3679,3,8,276
4402,produtor,O,3679,9,17,276
4403,da,O,3679,18,20,276
4404,Cachaça,O,3679,21,28,276
4405,Salinas,B-NOME_BEBIDA,3679,29,36,276
4406,",",O,3679,36,37,276
4407,a,O,3679,38,39,276
4408,Lua,B-NOME_BEBIDA,3679,40,43,276
4409,Nova,I-NOME_BEBIDA,3679,44,48,276
4410,tem,O,3679,49,52,276
4411,seu,O,3679,53,56,276
4412,aroma,O,3679,57,62,276
4413,e,O,3679,63,64,276
4414,paladar,O,3679,65,72,276
4415,proprios,O,3679,73,81,276
4416,Produzida,O,3680,0,9,276
4417,na,O,3680,10,12,276
4418,Regiãos,O,3680,13,20,276
4419,de,O,3680,21,23,276
4420,Salinas,B-NOME_LOCAL,3680,24,31,276
4421,Envelhecimento,O,3681,0,14,276
4422,em,O,3681,15,17,276
4423,Umburana,B-TIPO_MADEIRA,3681,18,26,276
4424,2,B-TEMPO_ARMAZENAMENTO,3681,27,28,276
4425,Anos,I-TEMPO_ARMAZENAMENTO,3681,29,33,276
4426,Garrafa,O,3682,0,7,276
4427,Tradicional,O,3682,8,19,276
4428,600,B-VOLUME,3682,20,23,276
4429,ML,I-VOLUME,3682,24,26,276
4430,Evite,O,3683,0,5,276
4431,o,O,3683,6,7,276
4432,consumo,O,3683,8,15,276
4433,exessivo,O,3683,16,24,276
4434,de,O,3683,25,27,276
4435,Alcool,O,3683,28,34,276
4436,NOME,O,3725,0,4,280
4437,DA,O,3725,5,7,280
4438,CACHAÇA,O,3725,8,15,280
4439,:,O,3725,15,16,280
4440,Boazinha,B-NOME_BEBIDA,3725,17,25,280
4441,Porcelana,O,3725,26,35,280
4442,120,B-VOLUME,3725,36,39,280
4443,ML,I-VOLUME,3725,40,42,280
4444,PREÇO,O,3726,0,5,280
4445,:,O,3726,5,6,280
4446,R$,B-PRECO,3726,7,9,280
4447,49,I-PRECO,3726,10,12,280
4448,",",I-PRECO,3726,12,13,280
4449,90,I-PRECO,3726,13,15,280
4450,Volume,O,3727,0,6,280
4451,:,O,3727,6,7,280
4452,120,B-VOLUME,3727,8,11,280
4453,ml,I-VOLUME,3727,12,14,280
4454,DESCRIÇÃO,O,3728,0,9,280
4455,DA,O,3728,10,12,280
4456,CACHAÇA,O,3728,13,20,280
4457,:,O,3728,20,21,280
4458,Cachaça,O,3728,22,29,280
4459,boazinha,B-NOME_BEBIDA,3728,30,38,280
4460,Porcelana,O,3728,39,48,280
4461,Bolso,O,3728,49,54,280
4462,Grad,O,3729,0,4,280
4463,.,O,3729,4,5,280
4464,Alcool,O,3729,6,12,280
4465,.,O,3729,12,13,280
4466,:,O,3729,13,14,280
4467,44,B-GRADUACAO_ALCOOLICA,3729,15,17,280
4468,%,I-GRADUACAO_ALCOOLICA,3729,18,19,280
4469,Vol,O,3729,20,23,280
4470,.,O,3729,23,24,280
4471,),O,3729,24,25,280
4472,Envelhecida,O,3730,0,11,280
4473,em,O,3730,12,14,280
4474,tónel,B-RECIPIENTE_ARMAZENAMENTO,3730,16,21,280
4475,:,O,3730,21,22,280
4476,Balsamo,B-TIPO_MADEIRA,3730,23,30,280
4477,Tempo,O,3731,0,5,280
4478,de,O,3731,6,8,280
4479,Envelhecimento,O,3731,9,23,280
4480,:,O,3731,23,24,280
4481,2,B-TEMPO_ARMAZENAMENTO,3731,25,26,280
4482,á,I-TEMPO_ARMAZENAMENTO,3731,27,28,280
4483,3,I-TEMPO_ARMAZENAMENTO,3731,29,30,280
4484,Anos,I-TEMPO_ARMAZENAMENTO,3731,31,35,280
4485,Conteúdo,O,3732,0,8,280
4486,:,O,3732,9,10,280
4487,120,B-VOLUME,3732,11,14,280
4488,ml,I-VOLUME,3732,15,17,280
4489,Garrafa,O,3733,0,7,280
4490,:,O,3733,8,9,280
4491,Porcelana,O,3733,10,19,280
4492,Bolso,O,3733,20,25,280
4493,Prazo,O,3734,0,5,280
4494,de,O,3734,6,8,280
4495,Validade,O,3734,9,17,280
4496,:,O,3734,18,19,280
4497,Indeterminado,O,3734,20,33,280
4498,Evite,O,3735,0,5,280
4499,o,O,3735,6,7,280
4500,consumo,O,3735,8,15,280
4501,Excessivo,O,3735,16,25,280
4502,de,O,3735,26,28,280
4503,Álcool,O,3735,29,35,280
4504,Tempo,O,3736,0,5,280
4505,de,O,3736,6,8,280
4506,Envelhecimento,O,3736,9,23,280
4507,:,O,3736,23,24,280
4508,2,B-TEMPO_ARMAZENAMENTO,3736,25,26,280
4509,anos,I-TEMPO_ARMAZENAMENTO,3736,27,31,280
4510,Grad,O,3737,0,4,280
4511,.,O,3737,4,5,280
4512,Alcool,O,3737,6,12,280
4513,:,O,3737,12,13,280
4514,44%,B-GRADUACAO_ALCOOLICA,3737,14,17,280
4515,NOME,O,4168,0,4,313
4516,DA,O,4168,5,7,313
4517,CACHAÇA,O,4168,8,15,313
4518,:,O,4168,15,16,313
4519,Cachaça,O,4168,17,24,313
4520,Rio,B-NOME_BEBIDA,4168,25,28,313
4521,do,I-NOME_BEBIDA,4168,29,31,313
4522,Engenho,I-NOME_BEBIDA,4168,32,39,313
4523,Reserva,B-CLASSIFICACAO_BEBIDA,4168,40,47,313
4524,Umburana,B-TIPO_MADEIRA,4168,48,56,313
4525,",",O,4168,56,57,313
4526,Itiúba,B-TIPO_MADEIRA,4168,58,64,313
4527,",",O,4168,64,65,313
4528,Louro,B-TIPO_MADEIRA,4168,66,71,313
4529,Canela,I-TIPO_MADEIRA,4168,72,78,313
4530,e,O,4168,79,80,313
4531,Balsamo,B-TIPO_MADEIRA,4168,81,88,313
4532,670,B-VOLUME,4168,89,92,313
4533,ml,I-VOLUME,4168,93,95,313
4534,PREÇO,O,4169,0,5,313
4535,:,O,4169,5,6,313
4536,R$89,B-PRECO,4169,7,11,313
4537,",",I-PRECO,4169,11,12,313
4538,90,I-PRECO,4169,12,14,313
4539,DESCRIÇÃO,O,4170,0,9,313
4540,DA,O,4170,10,12,313
4541,CACHAÇA,O,4170,13,20,313
4542,:,O,4170,20,21,313
4543,Cachaça,O,4170,22,29,313
4544,Rio,B-NOME_BEBIDA,4170,30,33,313
4545,do,I-NOME_BEBIDA,4170,34,36,313
4546,Engenho,I-NOME_BEBIDA,4170,37,44,313
4547,Reserva,B-CLASSIFICACAO_BEBIDA,4170,45,52,313
4548,Umburana,B-TIPO_MADEIRA,4170,53,61,313
4549,",",O,4170,61,62,313
4550,Itiúba,B-TIPO_MADEIRA,4170,63,69,313
4551,",",O,4170,69,70,313
4552,Louro,B-TIPO_MADEIRA,4170,71,76,313
4553,Canela,I-TIPO_MADEIRA,4170,77,83,313
4554,e,O,4170,84,85,313
4555,Balsamo,B-TIPO_MADEIRA,4170,86,93,313
4556,670,B-VOLUME,4170,94,97,313
4557,ml,I-VOLUME,4170,98,100,313
4558,www,O,4170,101,104,313
4559,.,O,4170,104,105,313
4560,cachacaepresente,O,4170,105,121,313
4561,.,O,4170,121,122,313
4562,com,O,4170,122,125,313
4563,.,O,4170,125,126,313
4564,br,O,4170,126,128,313
4565,ORIGEM,O,4170,129,135,313
4566,:,O,4170,135,136,313
4567,Cachaça,O,4170,137,144,313
4568,Baiana,O,4170,145,151,313
4569,produzida,O,4170,152,161,313
4570,em,O,4170,162,164,313
4571,Ilhéus,B-NOME_LOCAL,4170,165,171,313
4572,-,O,4170,172,173,313
4573,Bahia,B-NOME_LOCAL,4170,174,179,313
4574,-,O,4170,180,181,313
4575,Brasil,B-NOME_LOCAL,4170,182,188,313
4576,Produzida,O,4170,189,198,313
4577,pela,O,4170,199,203,313
4578,Cachaça,B-NOME_ORGANIZACAO,4170,204,211,313
4579,Rio,I-NOME_ORGANIZACAO,4170,212,215,313
4580,do,I-NOME_ORGANIZACAO,4170,216,218,313
4581,Engenho,I-NOME_ORGANIZACAO,4170,219,226,313
4582,Cachaça,O,4170,227,234,313
4583,de,O,4170,235,237,313
4584,alambique,B-EQUIPAMENTO_DESTILACAO,4170,238,247,313
4585,destilada,O,4170,248,257,313
4586,do,O,4170,258,260,313
4587,mosto,O,4170,261,266,313
4588,fermentado,O,4170,267,277,313
4589,de,O,4170,278,280,313
4590,caldo,O,4170,281,286,313
4591,da,O,4170,287,289,313
4592,cana,O,4170,290,294,313
4593,-,O,4170,294,295,313
4594,de,O,4170,295,297,313
4595,-,O,4170,297,298,313
4596,açúcar,O,4170,298,304,313
4597,Não,O,4170,305,308,313
4598,contém,O,4170,309,315,313
4599,glúten,O,4170,316,322,313
4600,.,O,4170,322,323,313
4601,Validade,O,4171,0,8,313
4602,Indeterminada,O,4171,9,22,313
4603,.,O,4171,22,23,313
4604,Madeira,O,4172,0,7,313
4605,:,O,4172,7,8,313
4606,Umburana,B-TIPO_MADEIRA,4172,9,17,313
4607,/,O,4172,17,18,313
4608,Amburana,B-TIPO_MADEIRA,4172,18,26,313
4609,",",O,4172,26,27,313
4610,Itiúba,B-TIPO_MADEIRA,4172,28,34,313
4611,",",O,4172,34,35,313
4612,Louro,B-TIPO_MADEIRA,4172,36,41,313
4613,-,I-TIPO_MADEIRA,4172,41,42,313
4614,Canela,I-TIPO_MADEIRA,4172,42,48,313
4615,e,O,4172,49,50,313
4616,Bálsamo,B-TIPO_MADEIRA,4172,51,58,313
4617,Conteúdo,O,4172,59,67,313
4618,:,O,4172,67,68,313
4619,670ml,B-VOLUME,4172,69,74,313
4620,-,O,4172,75,76,313
4621,Garrafa,O,4172,77,84,313
4622,Paraíba,O,4172,85,92,313
4623,Graduação,O,4172,93,102,313
4624,Alcoólica,O,4172,103,112,313
4625,:,O,4172,112,113,313
4626,38%,B-GRADUACAO_ALCOOLICA,4172,114,117,313
4627,Medidas,O,4172,118,125,313
4628,:,O,4172,125,126,313
4629,Altura,O,4172,127,133,313
4630,:,O,4172,133,134,313
4631,20,O,4172,135,137,313
4632,cm,O,4172,138,140,313
4633,-,O,4172,141,142,313
4634,Diâmetro,O,4172,143,151,313
4635,:,O,4172,151,152,313
4636,10,O,4172,153,155,313
4637,",",O,4172,155,156,313
4638,6,O,4172,156,157,313
4639,cm,O,4172,158,160,313
4640,MAPA,O,4172,161,165,313
4641,:,O,4172,165,166,313
4642,BA,O,4172,167,169,313
4643,9778,O,4172,170,175,313
4644,2,O,4172,176,181,313
4645,-,O,4172,181,182,313
4646,9,O,4172,182,183,313
4647,O,O,4172,184,185,313
4648,envelhecimento,O,4172,186,200,313
4649,mínimo,O,4172,201,207,313
4650,de,O,4172,208,210,313
4651,três,B-TEMPO_ARMAZENAMENTO,4172,211,215,313
4652,anos,I-TEMPO_ARMAZENAMENTO,4172,216,220,313
4653,em,O,4172,221,223,313
4654,tonéis,B-RECIPIENTE_ARMAZENAMENTO,4172,224,230,313
4655,de,I-RECIPIENTE_ARMAZENAMENTO,4172,231,233,313
4656,madeira,I-RECIPIENTE_ARMAZENAMENTO,4172,234,241,313
4657,de,O,4172,242,244,313
4658,Umburana,B-TIPO_MADEIRA,4172,245,253,313
4659,/,O,4172,253,254,313
4660,Amburana,B-TIPO_MADEIRA,4172,254,262,313
4661,",",O,4172,262,263,313
4662,Itiúba,B-TIPO_MADEIRA,4172,264,270,313
4663,",",O,4172,270,271,313
4664,Louro,B-TIPO_MADEIRA,4172,272,277,313
4665,-,I-TIPO_MADEIRA,4172,277,278,313
4666,Canela,I-TIPO_MADEIRA,4172,278,284,313
4667,e,O,4172,285,286,313
4668,Bálsamo,B-TIPO_MADEIRA,4172,287,294,313
4669,",",O,4172,294,295,313
4670,proporciona,O,4172,296,307,313
4671,características,O,4172,308,323,313
4672,inigualáveis,O,4172,324,336,313
4673,ao,O,4172,337,339,313
4674,produto,O,4172,340,347,313
4675,.,O,4172,347,348,313
4676,Suas,O,4173,0,4,313
4677,notas,B-CARACTERISTICA_SENSORIAL_AROMA,4173,5,10,313
4678,amadeiradas,I-CARACTERISTICA_SENSORIAL_AROMA,4173,11,22,313
4679,",",O,4173,22,23,313
4680,sua,O,4173,24,27,313
4681,cor,O,4173,28,31,313
4682,amarelo,B-CARACTERISTICA_SENSORIAL_COR,4173,32,39,313
4683,ouro,I-CARACTERISTICA_SENSORIAL_COR,4173,40,44,313
4684,e,O,4173,45,46,313
4685,seus,O,4173,47,51,313
4686,sabores,O,4173,52,59,313
4687,que,O,4173,60,63,313
4688,se,O,4173,64,66,313
4689,sobrepõem,O,4173,67,76,313
4690,criam,O,4173,77,82,313
4691,um,O,4173,83,85,313
4692,aroma,O,4173,86,91,313
4693,marcante,O,4173,92,100,313
4694,e,O,4173,101,102,313
4695,um,O,4173,103,105,313
4696,sabor,O,4173,106,111,313
4697,inconfundível,O,4173,112,125,313
4698,.,O,4173,125,126,313
4699,PRÊMIOS,O,4174,0,7,313
4700,:,O,4174,7,8,313
4701,2014,B-TEMPO,4174,9,13,313
4702,-,O,4174,14,15,313
4703,Silver,O,4174,16,22,313
4704,Medal,O,4174,23,28,313
4705,-,O,4174,29,30,313
4706,Concours,O,4174,31,39,313
4707,Mondial,O,4174,40,47,313
4708,de,O,4174,48,50,313
4709,Bruxelles,B-NOME_LOCAL,4174,51,60,313
4710,2012,B-TEMPO,4174,61,65,313
4711,-,O,4174,66,67,313
4712,5,O,4174,68,69,313
4713,.,O,4174,69,70,313
4714,o,O,4174,70,71,313
4715,Lugar,O,4174,72,77,313
4716,-,O,4174,78,79,313
4717,Ranking,O,4174,80,87,313
4718,das,O,4174,88,91,313
4719,Melhores,O,4174,92,100,313
4720,Cachaças,O,4174,101,109,313
4721,Envelhecidas,O,4174,110,122,313
4722,da,O,4174,123,125,313
4723,Revista,O,4174,126,133,313
4724,VIP,O,4174,134,137,313
4725,Volume,O,4175,0,6,313
4726,:,O,4175,6,7,313
4727,670,B-VOLUME,4175,8,11,313
4728,ml,I-VOLUME,4175,12,14,313
4729,GRADUAÇÃO,O,4176,0,9,313
4730,ALCOÓLICA,O,4176,10,19,313
4731,:,O,4176,19,20,313
4732,38%,B-GRADUACAO_ALCOOLICA,4176,21,24,313
4733,RECIPIENTE,O,4177,0,10,313
4734,DE,O,4177,11,13,313
4735,ARMAZENAMENTO,O,4177,14,27,313
4736,:,O,4177,27,28,313
4737,Umburana,B-TIPO_MADEIRA,4177,29,37,313
4738,/,O,4177,37,38,313
4739,Amburana,B-TIPO_MADEIRA,4177,38,46,313
4740,",",O,4177,46,47,313
4741,Itiúba,B-TIPO_MADEIRA,4177,48,54,313
4742,",",O,4177,54,55,313
4743,Louro,B-TIPO_MADEIRA,4177,56,61,313
4744,-,I-TIPO_MADEIRA,4177,61,62,313
4745,Canela,I-TIPO_MADEIRA,4177,62,68,313
4746,e,O,4177,69,70,313
4747,Bálsamo,B-TIPO_MADEIRA,4177,71,78,313
4748,LOCAL,O,4178,0,5,313
4749,DE,O,4178,6,8,313
4750,PRODUÇÃO,O,4178,9,17,313
4751,:,O,4178,17,18,313
4752,Cachaça,O,4178,19,26,313
4753,Baiana,O,4178,27,33,313
4754,produzida,O,4178,34,43,313
4755,em,O,4178,44,46,313
4756,Ilhéus,B-NOME_LOCAL,4178,47,53,313
4757,-,O,4178,54,55,313
4758,Bahia,B-NOME_LOCAL,4178,56,61,313
4759,-,O,4178,62,63,313
4760,Brasil,B-NOME_LOCAL,4178,64,70,313
4761,PREMIOS,O,4179,0,7,313
4762,:,O,4179,7,8,313
4763,2014,B-TEMPO,4179,9,13,313
4764,-,O,4179,14,15,313
4765,Silver,O,4179,16,22,313
4766,Medal,O,4179,23,28,313
4767,-,O,4179,29,30,313
4768,Concours,O,4179,31,39,313
4769,Mondial,O,4179,40,47,313
4770,de,O,4179,48,50,313
4771,Bruxelles,B-NOME_LOCAL,4179,51,60,313
4772,2012,B-TEMPO,4180,0,4,313
4773,-,O,4180,5,6,313
4774,5,O,4180,7,8,313
4775,.,O,4180,8,9,313
4776,o,O,4180,9,10,313
4777,Lugar,O,4180,11,16,313
4778,-,O,4180,17,18,313
4779,Ranking,O,4180,19,26,313
4780,das,O,4180,27,30,313
4781,Melhores,O,4180,31,39,313
4782,Cachaças,O,4180,40,48,313
4783,Envelhecidas,O,4180,49,61,313
4784,da,O,4180,62,64,313
4785,Revista,O,4180,65,72,313
4786,VIP,O,4180,73,76,313
4787,NOME,O,4182,0,4,314
4788,DA,O,4182,5,7,314
4789,CACHAÇA,O,4182,8,15,314
4790,:,O,4182,15,16,314
4791,CACHAÇA,O,4182,17,24,314
4792,LUA,B-NOME_BEBIDA,4182,25,28,314
4793,NOVA,I-NOME_BEBIDA,4182,29,33,314
4794,AMBURANA,B-TIPO_MADEIRA,4182,34,42,314
4795,700,B-VOLUME,4182,43,46,314
4796,ML,I-VOLUME,4182,47,49,314
4797,PREÇO,O,4183,0,5,314
4798,:,O,4183,5,6,314
4799,R$49,B-PRECO,4183,7,11,314
4800,",",I-PRECO,4183,11,12,314
4801,90,I-PRECO,4183,12,14,314
4802,DESCRIÇÃO,O,4184,0,9,314
4803,DA,O,4184,10,12,314
4804,CACHAÇA,O,4184,13,20,314
4805,:,O,4184,20,21,314
4806,CACHAÇA,O,4184,22,29,314
4807,LUA,B-NOME_BEBIDA,4184,30,33,314
4808,NOVA,I-NOME_BEBIDA,4184,34,38,314
4809,AMBURANA,B-TIPO_MADEIRA,4184,39,47,314
4810,700,B-VOLUME,4184,48,51,314
4811,ML,I-VOLUME,4184,52,54,314
4812,-,O,4184,55,56,314
4813,38,O,4184,57,62,314
4814,ORIGEM,O,4184,63,69,314
4815,:,O,4184,69,70,314
4816,Cachaça,O,4184,71,78,314
4817,Mineira,O,4184,79,86,314
4818,produzida,O,4184,87,96,314
4819,em,O,4184,97,99,314
4820,Novorizonte,B-NOME_LOCAL,4184,100,111,314
4821,-,O,4184,112,113,314
4822,Minas,B-NOME_LOCAL,4184,114,119,314
4823,Gerais,I-NOME_LOCAL,4184,120,126,314
4824,-,O,4184,127,128,314
4825,Brasil,B-NOME_LOCAL,4184,129,135,314
4826,Produzida,O,4184,136,145,314
4827,pela,O,4184,146,150,314
4828,Cachaça,B-NOME_ORGANIZACAO,4184,151,158,314
4829,Salinas,I-NOME_ORGANIZACAO,4184,159,166,314
4830,Cachaça,O,4184,167,174,314
4831,de,O,4184,175,177,314
4832,alambique,B-EQUIPAMENTO_DESTILACAO,4184,178,187,314
4833,destilada,O,4184,188,197,314
4834,do,O,4184,198,200,314
4835,mosto,O,4184,201,206,314
4836,fermentado,O,4184,207,217,314
4837,de,O,4184,218,220,314
4838,caldo,O,4184,221,226,314
4839,da,O,4184,227,229,314
4840,cana,O,4184,230,234,314
4841,-,O,4184,234,235,314
4842,de,O,4184,235,237,314
4843,-,O,4184,237,238,314
4844,açúcar,O,4184,238,244,314
4845,Não,O,4184,245,248,314
4846,contém,O,4184,249,255,314
4847,glúten,O,4184,256,262,314
4848,.,O,4184,262,263,314
4849,Validade,O,4185,0,8,314
4850,Indeterminada,O,4185,9,22,314
4851,.,O,4185,22,23,314
4852,Madeira,O,4186,0,7,314
4853,:,O,4186,7,8,314
4854,Amburana,B-TIPO_MADEIRA,4186,9,17,314
4855,/,O,4186,17,18,314
4856,Umburana,B-TIPO_MADEIRA,4186,18,26,314
4857,",",O,4186,26,27,314
4858,envelhecida,O,4186,28,39,314
4859,de,O,4186,40,42,314
4860,18,B-TEMPO_ARMAZENAMENTO,4186,43,45,314
4861,a,I-TEMPO_ARMAZENAMENTO,4186,46,47,314
4862,24,I-TEMPO_ARMAZENAMENTO,4186,48,50,314
4863,meses,I-TEMPO_ARMAZENAMENTO,4186,51,56,314
4864,Conteúdo,O,4186,57,65,314
4865,:,O,4186,65,66,314
4866,670ml,B-VOLUME,4186,67,72,314
4867,-,O,4186,73,74,314
4868,Garrafa,O,4186,75,82,314
4869,Cachaça,O,4186,83,90,314
4870,de,O,4186,91,93,314
4871,Minas,B-NOME_LOCAL,4186,94,99,314
4872,Graduação,O,4186,100,109,314
4873,Alcoólica,O,4186,110,119,314
4874,:,O,4186,119,120,314
4875,42%,B-GRADUACAO_ALCOOLICA,4186,121,124,314
4876,Medidas,O,4186,125,132,314
4877,:,O,4186,132,133,314
4878,Altura,O,4186,134,140,314
4879,:,O,4186,141,142,314
4880,29,O,4186,143,145,314
4881,cm,O,4186,146,148,314
4882,Diâmetro,O,4186,149,157,314
4883,:,O,4186,158,159,314
4884,7,O,4186,160,161,314
4885,cm,O,4186,162,164,314
4886,MAPA,O,4186,165,169,314
4887,:,O,4186,169,170,314
4888,6748,O,4186,171,176,314
4889,4,O,4186,177,181,314
4890,-,O,4186,181,182,314
4891,6,O,4186,182,183,314
4892,Opinião,O,4186,184,191,314
4893,:,O,4186,191,192,314
4894,Blog,O,4186,193,197,314
4895,MARVADA,O,4186,198,205,314
4896,:,O,4186,205,206,314
4897,"""",O,4186,207,208,314
4898,A,O,4186,208,209,314
4899,Lua,B-NOME_BEBIDA,4186,210,213,314
4900,Nova,I-NOME_BEBIDA,4186,214,218,314
4901,é,O,4186,219,220,314
4902,uma,O,4186,221,224,314
4903,cachaça,O,4186,225,232,314
4904,produzida,O,4186,233,242,314
4905,desde,O,4186,243,248,314
4906,1995,B-TEMPO,4186,249,253,314
4907,pelo,O,4186,254,258,314
4908,Grupo,B-NOME_ORGANIZACAO,4186,259,264,314
4909,Salinas,I-NOME_ORGANIZACAO,4186,265,272,314
4910,com,O,4186,273,276,314
4911,o,O,4186,277,278,314
4912,mesmo,O,4186,279,284,314
4913,rigor,O,4186,285,290,314
4914,e,O,4186,291,292,314
4915,cuidado,O,4186,293,300,314
4916,artesanal,O,4186,301,310,314
4917,em,O,4186,311,313,314
4918,alambiques,B-EQUIPAMENTO_DESTILACAO,4186,314,324,314
4919,de,I-EQUIPAMENTO_DESTILACAO,4186,325,327,314
4920,cobre,I-EQUIPAMENTO_DESTILACAO,4186,328,333,314
4921,na,O,4186,334,336,314
4922,produção,O,4186,337,345,314
4923,de,O,4186,346,348,314
4924,sua,O,4186,349,352,314
4925,irmã,O,4186,353,357,314
4926,Salinas,B-NOME_BEBIDA,4186,358,365,314
4927,.,O,4186,365,366,314
4928,Mas,O,4187,0,3,314
4929,ao,O,4187,4,6,314
4930,contrário,O,4187,7,16,314
4931,desta,O,4187,17,22,314
4932,",",O,4187,22,23,314
4933,a,O,4187,24,25,314
4934,Lua,B-NOME_BEBIDA,4187,26,29,314
4935,Nova,I-NOME_BEBIDA,4187,30,34,314
4936,é,O,4187,35,36,314
4937,envelhecida,O,4187,37,48,314
4938,em,O,4187,49,51,314
4939,tonéis,B-RECIPIENTE_ARMAZENAMENTO,4187,52,58,314
4940,de,O,4187,59,61,314
4941,umburana,B-TIPO_MADEIRA,4187,62,70,314
4942,o,O,4187,71,72,314
4943,que,O,4187,73,76,314
