,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
3895,ML,I-VOLUME,3542,53,55,267
3896,Com,O,3543,0,3,267
3897,mais,O,3543,4,8,267
3898,de,O,3543,9,11,267
3899,20,B-TEMPO,3543,12,14,267
3900,Anos,I-TEMPO,3543,15,19,267
3901,de,O,3543,20,22,267
3902,Tradição,O,3543,23,31,267
3903,o,O,3543,32,33,267
3904,Grupo,B-NOME_ORGANIZACAO,3543,34,39,267
3905,Salinas,I-NOME_ORGANIZACAO,3543,40,47,267
3906,e,O,3543,48,49,267
3907,lider,O,3543,50,55,267
3908,em,O,3543,56,58,267
3909,vendas,O,3543,59,65,267
3910,e,O,3543,66,67,267
3911,referencia,O,3543,68,78,267
3912,no,O,3543,79,81,267
3913,setor,O,3543,82,87,267
3914,",",O,3543,87,88,267
3915,contando,O,3543,89,97,267
3916,com,O,3543,98,101,267
3917,a,O,3543,102,103,267
3918,maior,O,3543,104,109,267
3919,e,O,3543,110,111,267
3920,mais,O,3543,112,116,267
3921,moderna,O,3543,117,124,267
3922,fabrica,O,3543,125,132,267
3923,de,O,3543,133,135,267
3924,Cachaça,O,3543,136,143,267
3925,Artesanal,O,3543,144,153,267
3926,do,O,3543,154,156,267
3927,Brasil,B-NOME_LOCAL,3543,157,163,267
3928,.,O,3543,163,164,267
3929,A,O,3544,0,1,267
3930,Salinas,B-NOME_BEBIDA,3544,2,9,267
3931,Cristalina,B-CARACTERISTICA_SENSORIAL_COR,3544,10,20,267
3932,descança,O,3544,21,29,267
3933,em,O,3544,30,32,267
3934,tonei,B-RECIPIENTE_ARMAZENAMENTO,3544,33,38,267
3935,de,I-RECIPIENTE_ARMAZENAMENTO,3544,39,41,267
3936,aço,I-RECIPIENTE_ARMAZENAMENTO,3544,42,45,267
3937,inox,I-RECIPIENTE_ARMAZENAMENTO,3544,46,50,267
3938,-,O,3544,51,52,267
3939,tornando,O,3544,54,62,267
3940,-,O,3544,63,64,267
3941,se,O,3544,65,67,267
3942,uma,O,3544,68,71,267
3943,exelente,O,3544,72,80,267
3944,cachaça,O,3544,81,88,267
3945,para,O,3544,89,93,267
3946,caipirinhas,O,3544,94,105,267
3947,e,O,3544,106,107,267
3948,outras,O,3544,108,114,267
3949,misturas,O,3544,115,123,267
3950,.,O,3544,123,124,267
3951,Cachaça,O,3545,0,7,267
3952,pra,O,3545,8,11,267
3953,quem,O,3545,12,16,267
3954,gosta,O,3545,17,22,267
3955,e,O,3545,23,24,267
3956,conhece,O,3545,25,32,267
3957,realmente,O,3545,33,42,267
3958,de,O,3545,43,45,267
3959,Cachaça,O,3545,46,53,267
3960,Caracteristicas,O,3546,0,15,267
3961,Produzida,O,3546,16,25,267
3962,:,O,3546,25,26,267
3963,Região,O,3546,27,33,267
3964,de,O,3546,34,36,267
3965,Salinas,B-NOME_LOCAL,3546,37,44,267
3966,Garrafa,O,3547,0,7,267
3967,:,O,3547,7,8,267
3968,Tradicional,O,3547,9,20,267
3969,600,B-VOLUME,3547,21,24,267
3970,ML,I-VOLUME,3547,25,27,267
3971,Evite,O,3548,0,5,267
3972,o,O,3548,6,7,267
3973,Consumo,O,3548,8,15,267
3974,exessivo,O,3548,16,24,267
3975,de,O,3548,25,27,267
3976,Alcool,O,3548,28,34,267
3977,Peso,O,3549,0,4,267
3978,:,O,3549,5,6,267
3979,1,O,3549,7,8,267
3980,",",O,3549,8,9,267
3981,100,O,3549,9,12,267
3982,Kg,O,3549,14,16,267
3983,Altura,O,3550,0,6,267
3984,:,O,3550,7,8,267
3985,30,O,3550,9,11,267
3986,Cm,O,3550,13,15,267
3987,Largura,O,3551,0,7,267
3988,:,O,3551,8,9,267
3989,8,O,3551,10,11,267
3990,Cm,O,3551,14,16,267
3991,Comprimento,O,3552,0,11,267
3992,:,O,3552,12,13,267
3993,8,O,3552,14,15,267
3994,Cm,O,3552,17,19,267
3995,Este,O,3553,0,4,267
3996,produto,O,3553,5,12,267
3997,não,O,3553,13,16,267
3998,possui,O,3553,17,23,267
3999,avaliações,O,3553,24,34,267
4000,Produzida,O,3554,0,9,267
4001,em,O,3554,10,12,267
4002,:,O,3554,12,13,267
4003,Região,O,3554,14,20,267
4004,NOME,O,3608,0,4,271
4005,DA,O,3608,5,7,271
4006,CACHAÇA,O,3608,8,15,271
4007,:,O,3608,15,16,271
4008,Cachaça,O,3608,17,24,271
4009,Salinas,B-NOME_BEBIDA,3608,25,32,271
4010,Umburana,B-TIPO_MADEIRA,3608,33,41,271
4011,600,B-VOLUME,3608,42,45,271
4012,ML,I-VOLUME,3608,46,48,271
4013,PREÇO,O,3609,0,5,271
4014,:,O,3609,5,6,271
4015,R$,B-PRECO,3609,7,9,271
4016,36,I-PRECO,3609,10,12,271
4017,",",I-PRECO,3609,12,13,271
4018,90,I-PRECO,3609,13,15,271
4019,Volume,O,3610,0,6,271
4020,:,O,3610,6,7,271
4021,600,B-VOLUME,3610,8,11,271
4022,ml,I-VOLUME,3610,12,14,271
4023,DESCRIÇÃO,O,3611,0,9,271
4024,DA,O,3611,10,12,271
4025,CACHAÇA,O,3611,13,20,271
4026,:,O,3611,20,21,271
4027,Cachaça,O,3611,22,29,271
4028,Salinas,B-NOME_BEBIDA,3611,30,37,271
4029,em,O,3611,38,40,271
4030,Umburana,B-TIPO_MADEIRA,3611,41,49,271
4031,Com,O,3612,0,3,271
4032,mais,O,3612,4,8,271
4033,de,O,3612,9,11,271
4034,20,B-TEMPO,3612,12,14,271
4035,Anos,I-TEMPO,3612,15,19,271
4036,de,O,3612,20,22,271
4037,Tradição,O,3612,23,31,271
4038,o,O,3612,32,33,271
4039,Grupo,B-NOME_ORGANIZACAO,3612,34,39,271
4040,Salinas,I-NOME_ORGANIZACAO,3612,40,47,271
4041,e,O,3612,48,49,271
4042,lider,O,3612,50,55,271
4043,em,O,3612,56,58,271
4044,vendas,O,3612,59,65,271
4045,e,O,3612,66,67,271
4046,referencia,O,3612,68,78,271
4047,no,O,3612,79,81,271
4048,setor,O,3612,82,87,271
4049,",",O,3612,87,88,271
4050,contando,O,3612,89,97,271
4051,com,O,3612,98,101,271
4052,a,O,3612,102,103,271
4053,maior,O,3612,104,109,271
4054,e,O,3612,110,111,271
4055,mais,O,3612,112,116,271
4056,moderna,O,3612,117,124,271
4057,fabrica,O,3612,125,132,271
4058,de,O,3612,133,135,271
4059,Cachaça,O,3612,136,143,271
4060,Artesanal,O,3612,144,153,271
4061,do,O,3612,154,156,271
4062,Brasil,B-NOME_LOCAL,3612,157,163,271
4063,.,O,3612,163,164,271
4064,A,O,3613,0,1,271
4065,Salinas,B-NOME_BEBIDA,3613,2,9,271
4066,em,O,3613,10,12,271
4067,Umburana,B-TIPO_MADEIRA,3613,13,21,271
4068,tem,O,3613,22,25,271
4069,2,B-TEMPO_ARMAZENAMENTO,3613,26,27,271
4070,anos,I-TEMPO_ARMAZENAMENTO,3613,28,32,271
4071,de,O,3613,33,35,271
4072,Envelhecimento,O,3613,36,50,271
4073,tornando,O,3613,51,59,271
4074,-,O,3613,60,61,271
4075,se,O,3613,62,64,271
4076,uma,O,3613,65,68,271
4077,exelente,O,3613,69,77,271
4078,cachaça,O,3613,78,85,271
4079,.,O,3613,85,86,271
4080,Cachaça,O,3614,0,7,271
4081,pra,O,3614,8,11,271
4082,quem,O,3614,12,16,271
4083,gosta,O,3614,17,22,271
4084,e,O,3614,23,24,271
4085,conhece,O,3614,25,32,271
4086,realmente,O,3614,33,42,271
4087,de,O,3614,43,45,271
4088,Cachaça,O,3614,46,53,271
4089,Caracteristicas,O,3615,0,15,271
4090,Produzida,O,3615,16,25,271
4091,:,O,3615,25,26,271
4092,Região,O,3615,27,33,271
4093,de,O,3615,34,36,271
4094,Salinas,B-NOME_LOCAL,3615,37,44,271
4095,Madeira,O,3616,0,7,271
4096,:,O,3616,7,8,271
4097,Umburana,B-TIPO_MADEIRA,3616,9,17,271
4098,Envelhecimento,O,3617,0,14,271
4099,:,O,3617,14,15,271
4100,2,B-TEMPO_ARMAZENAMENTO,3617,16,17,271
4101,anos,I-TEMPO_ARMAZENAMENTO,3617,18,22,271
4102,Garrafa,O,3618,0,7,271
4103,:,O,3618,7,8,271
4104,Tradicional,O,3618,9,20,271
4105,600,B-VOLUME,3618,21,24,271
4106,ML,I-VOLUME,3618,25,27,271
4107,Evite,O,3619,0,5,271
4108,o,O,3619,6,7,271
4109,Consumo,O,3619,8,15,271
4110,exessivo,O,3619,16,24,271
4111,de,O,3619,25,27,271
4112,Alcool,O,3619,28,34,271
4113,Produzida,O,3620,0,9,271
4114,em,O,3620,10,12,271
4115,:,O,3620,12,13,271
4116,Região,O,3620,14,20,271
4117,Tempo,O,3621,0,5,271
4118,de,O,3621,6,8,271
4119,Envelhecimento,O,3621,9,23,271
4120,:,O,3621,23,24,271
4121,2,B-TEMPO_ARMAZENAMENTO,3621,25,26,271
4122,anos,I-TEMPO_ARMAZENAMENTO,3621,27,31,271
4123,NOME,O,3638,0,4,273
4124,DA,O,3638,5,7,273
4125,CACHAÇA,O,3638,8,15,273
4126,:,O,3638,15,16,273
4127,Cachaça,O,3638,17,24,273
4128,Lua,B-NOME_BEBIDA,3638,25,28,273
4129,Nova,I-NOME_BEBIDA,3638,29,33,273
4130,700,B-VOLUME,3638,34,37,273
4131,ML,I-VOLUME,3638,38,40,273
4132,PREÇO,O,3639,0,5,273
4133,:,O,3639,5,6,273
4134,R$,B-PRECO,3639,7,9,273
4135,39,I-PRECO,3639,10,12,273
4136,",",I-PRECO,3639,12,13,273
4137,90,I-PRECO,3639,13,15,273
4138,Volume,O,3640,0,6,273
4139,:,O,3640,6,7,273
4140,700,B-VOLUME,3640,8,11,273
4141,ml,I-VOLUME,3640,12,14,273
4142,DESCRIÇÃO,O,3641,0,9,273
4143,DA,O,3641,10,12,273
4144,CACHAÇA,O,3641,13,20,273
4145,:,O,3641,20,21,273
4146,Cachaça,O,3641,22,29,273
4147,Lua,B-NOME_BEBIDA,3641,30,33,273
4148,Nova,I-NOME_BEBIDA,3641,34,38,273
4149,700,B-VOLUME,3641,39,42,273
4150,ML,I-VOLUME,3641,43,45,273
4151,Do,O,3642,0,2,273
4152,mesmo,O,3642,3,8,273
4153,produtor,O,3642,9,17,273
4154,da,O,3642,18,20,273
4155,Cachaça,O,3642,21,28,273
4156,Salinas,B-NOME_BEBIDA,3642,29,36,273
4157,",",O,3642,36,37,273
4158,a,O,3642,38,39,273
4159,Lua,B-NOME_BEBIDA,3642,40,43,273
4160,Nova,I-NOME_BEBIDA,3642,44,48,273
4161,tem,O,3642,49,52,273
4162,seu,O,3642,53,56,273
4163,aroma,O,3642,57,62,273
4164,e,O,3642,63,64,273
4165,paladar,O,3642,65,72,273
4166,proprios,O,3642,73,81,273
4167,Produzida,O,3643,0,9,273
4168,na,O,3643,10,12,273
4169,Regiãos,O,3643,13,20,273
4170,de,O,3643,21,23,273
4171,Salinas,B-NOME_LOCAL,3643,24,31,273
4172,Envelhecimento,O,3644,0,14,273
4173,em,O,3644,15,17,273
4174,Umburana,B-TIPO_MADEIRA,3644,18,26,273
4175,2,B-TEMPO_ARMAZENAMENTO,3644,27,28,273
4176,Anos,I-TEMPO_ARMAZENAMENTO,3644,29,33,273
4177,Garrafa,O,3645,0,7,273
4178,Transparente,O,3645,8,20,273
4179,700,B-VOLUME,3645,21,24,273
4180,ML,I-VOLUME,3645,25,27,273
4181,Evite,O,3646,0,5,273
4182,o,O,3646,6,7,273
4183,consumo,O,3646,8,15,273
4184,exessivo,O,3646,16,24,273
4185,de,O,3646,25,27,273
4186,Alcool,O,3646,28,34,273
4187,Peso,O,3647,0,4,273
4188,:,O,3647,5,6,273
4189,1,O,3647,7,8,273
4190,",",O,3647,8,9,273
4191,100,O,3647,9,12,273
4192,Kg,O,3647,14,16,273
4193,Altura,O,3648,0,6,273
4194,:,O,3648,7,8,273
4195,30,O,3648,9,11,273
4196,Cm,O,3648,13,15,273
4197,Largura,O,3649,0,7,273
4198,:,O,3649,8,9,273
4199,8,O,3649,10,11,273
4200,Cm,O,3649,14,16,273
4201,Comprimento,O,3650,0,11,273
4202,:,O,3650,12,13,273
4203,8,O,3650,14,15,273
4204,Cm,O,3650,17,19,273
4205,Este,O,3651,0,4,273
4206,produto,O,3651,5,12,273
4207,não,O,3651,13,16,273
4208,possui,O,3651,17,23,273
4209,avaliações,O,3651,24,34,273
4210,NOME,O,3902,0,4,290
4211,DA,O,3902,5,7,290
4212,CACHAÇA,O,3902,8,15,290
4213,:,O,3902,15,16,290
4214,Cachaça,O,3902,17,24,290
4215,Asa,B-NOME_BEBIDA,3902,25,28,290
4216,Branca,I-NOME_BEBIDA,3902,29,35,290
4217,670,B-VOLUME,3902,36,39,290
4218,ML,I-VOLUME,3902,40,42,290
4219,PREÇO,O,3903,0,5,290
4220,:,O,3903,5,6,290
4221,R$,B-PRECO,3903,7,9,290
4222,39,I-PRECO,3903,10,12,290
4223,",",I-PRECO,3903,12,13,290
4224,90,I-PRECO,3903,13,15,290
4225,Volume,O,3904,0,6,290
4226,:,O,3904,6,7,290
4227,670,B-VOLUME,3904,8,11,290
4228,ml,I-VOLUME,3904,12,14,290
4229,DESCRIÇÃO,O,3905,0,9,290
4230,DA,O,3905,10,12,290
4231,CACHAÇA,O,3905,13,20,290
4232,:,O,3905,20,21,290
4233,Cachaça,O,3905,22,29,290
4234,Asa,B-NOME_BEBIDA,3905,30,33,290
4235,Branca,I-NOME_BEBIDA,3905,34,40,290
4236,670,B-VOLUME,3905,41,44,290
4237,ML,I-VOLUME,3905,45,47,290
4238,Uma,O,3905,48,51,290
4239,das,O,3905,52,55,290
4240,mais,O,3905,56,60,290
4241,antigas,O,3905,61,68,290
4242,de,O,3905,69,71,290
4243,Salinas,B-NOME_LOCAL,3905,72,79,290
4244,produção,O,3905,80,88,290
4245,limitada,O,3905,89,97,290
4246,e,O,3905,98,99,290
4247,totalmente,O,3905,100,110,290
4248,Artesanal,O,3905,111,120,290
4249,Caracteristicas,O,3905,121,136,290
4250,Grad,O,3905,137,141,290
4251,.,O,3905,141,142,290
4252,Alc,O,3905,143,146,290
4253,.,O,3905,146,147,290
4254,40%,B-GRADUACAO_ALCOOLICA,3905,148,151,290
4255,Fabricada,O,3906,0,9,290
4256,em,O,3906,10,12,290
4257,Salinas,B-NOME_LOCAL,3906,13,20,290
4258,Garrafa,O,3906,21,28,290
4259,:,O,3906,28,29,290
4260,Tradicional,O,3906,30,41,290
4261,Conteudo,O,3906,42,50,290
4262,:,O,3906,50,51,290
4263,670,B-VOLUME,3906,52,55,290
4264,ML,I-VOLUME,3906,56,58,290
4265,Prazo,O,3906,59,64,290
4266,de,O,3906,65,67,290
4267,Validade,O,3906,68,76,290
4268,Indeterminado,O,3906,77,90,290
4269,NOME,O,3908,0,4,291
4270,DA,O,3908,5,7,291
4271,CACHAÇA,O,3908,8,15,291
4272,:,O,3908,15,16,291
4273,Sabor,B-NOME_BEBIDA,3908,17,22,291
4274,de,I-NOME_BEBIDA,3908,23,25,291
4275,Minas,I-NOME_BEBIDA,3908,26,31,291
4276,500,B-VOLUME,3908,32,35,291
4277,ML,I-VOLUME,3908,36,38,291
4278,PREÇO,O,3909,0,5,291
4279,:,O,3909,5,6,291
4280,R$,B-PRECO,3909,7,9,291
4281,24,I-PRECO,3909,10,12,291
4282,",",I-PRECO,3909,12,13,291
4283,90,I-PRECO,3909,13,15,291
4284,Volume,O,3910,0,6,291
4285,:,O,3910,6,7,291
4286,500,B-VOLUME,3910,8,11,291
4287,ml,I-VOLUME,3910,12,14,291
4288,DESCRIÇÃO,O,3911,0,9,291
4289,DA,O,3911,10,12,291
4290,CACHAÇA,O,3911,13,20,291
4291,:,O,3911,20,21,291
4292,Cachaça,O,3911,22,29,291
4293,Sabor,B-NOME_BEBIDA,3911,30,35,291
4294,de,I-NOME_BEBIDA,3911,36,38,291
4295,Minas,I-NOME_BEBIDA,3911,39,44,291
4296,500,B-VOLUME,3911,45,48,291
4297,ML,I-VOLUME,3911,49,51,291
4298,Esta,O,3911,52,56,291
4299,é,O,3911,57,58,291
4300,um,O,3911,59,61,291
4301,cachaça,O,3911,62,69,291
4302,com,O,3911,70,73,291
4303,envelhecimento,O,3911,74,88,291
4304,por,O,3911,89,92,291
4305,2,B-TEMPO_ARMAZENAMENTO,3911,93,95,291
4306,(,I-TEMPO_ARMAZENAMENTO,3911,96,97,291
4307,dois,I-TEMPO_ARMAZENAMENTO,3911,97,101,291
4308,),I-TEMPO_ARMAZENAMENTO,3911,101,102,291
4309,anos,I-TEMPO_ARMAZENAMENTO,3911,103,107,291
4310,em,O,3911,108,110,291
4311,tóneis,B-RECIPIENTE_ARMAZENAMENTO,3911,111,117,291
4312,de,O,3911,118,120,291
4313,bálsamoe,O,3911,121,129,291
4314,jequitibá,B-TIPO_MADEIRA,3911,130,139,291
4315,",",O,3911,139,140,291
4316,baixíssima,B-CARACTERISTICA_SENSORIAL_SABOR,3911,140,150,291
4317,acidez,I-CARACTERISTICA_SENSORIAL_SABOR,3911,151,157,291
4318,e,O,3911,158,159,291
4319,graduação,O,3911,160,169,291
4320,alcoólica,O,3911,170,179,291
4321,de,O,3911,180,182,291
4322,42,B-GRADUACAO_ALCOOLICA,3911,183,185,291
4323,GL,I-GRADUACAO_ALCOOLICA,3911,186,188,291
4324,",",O,3911,189,190,291
4325,garantemà,O,3911,191,200,291
4326,cachaça,O,3911,201,208,291
4327,Sabor,B-NOME_BEBIDA,3911,209,214,291
4328,de,I-NOME_BEBIDA,3911,215,217,291
4329,Minas,I-NOME_BEBIDA,3911,218,223,291
4330,um,O,3911,224,226,291
4331,agradável,O,3911,227,236,291
4332,e,O,3911,237,238,291
4333,incomparávelsabor,O,3911,239,256,291
4334,",",O,3911,256,257,291
4335,destacando,O,3911,258,268,291
4336,-,O,3911,268,269,291
4337,se,O,3911,269,271,291
4338,entre,O,3911,272,277,291
4339,as,O,3911,278,280,291
4340,melhores,O,3911,281,289,291
4341,de,O,3911,290,292,291
4342,Salinas,B-NOME_LOCAL,3911,293,300,291
4343,",",O,3911,300,301,291
4344,tanto,O,3911,302,307,291
4345,pelo,O,3911,308,312,291
4346,seu,O,3911,313,316,291
4347,suavepaladar,O,3911,317,329,291
4348,como,O,3911,330,334,291
4349,pela,O,3911,335,339,291
4350,sua,O,3911,340,343,291
4351,qualidade,O,3911,344,353,291
4352,.,O,3911,353,354,291
4353,Grad,O,3912,0,4,291
4354,.,O,3912,4,5,291
4355,Alcool,O,3912,6,12,291
4356,.,O,3912,12,13,291
4357,:,O,3912,13,14,291
4358,42,B-GRADUACAO_ALCOOLICA,3912,15,17,291
4359,",",I-GRADUACAO_ALCOOLICA,3912,17,18,291
4360,0,I-GRADUACAO_ALCOOLICA,3912,18,19,291
4361,%,I-GRADUACAO_ALCOOLICA,3912,20,21,291
4362,Vol,O,3912,22,25,291
4363,.,O,3912,25,26,291
4364,),O,3912,26,27,291
4365,Produzida,O,3913,0,9,291
4366,na,O,3913,10,12,291
4367,cidade,O,3913,13,19,291
4368,de,O,3913,20,22,291
4369,Salinas,B-NOME_LOCAL,3913,23,30,291
4370,(,O,3913,30,31,291
4371,MG,B-NOME_LOCAL,3913,31,33,291
4372,),O,3913,33,34,291
4373,Tempo,O,3913,35,40,291
4374,de,O,3913,41,43,291
4375,Envelhecimento,O,3913,44,58,291
4376,:,O,3913,58,59,291
4377,2,B-TEMPO_ARMAZENAMENTO,3913,60,61,291
4378,Anos,I-TEMPO_ARMAZENAMENTO,3913,62,66,291
4379,Conteúdo,O,3913,67,75,291
4380,:,O,3913,76,77,291
4381,500,B-VOLUME,3913,78,81,291
4382,ml,I-VOLUME,3913,82,84,291
4383,Garrafa,O,3913,85,92,291
4384,:,O,3913,93,94,291
4385,Tipo,O,3913,95,99,291
4386,Garrafa,O,3913,100,107,291
4387,Transparente,O,3913,108,120,291
4388,Prazo,O,3913,126,131,291
4389,de,O,3913,132,134,291
4390,Validade,O,3913,135,143,291
4391,:,O,3913,144,145,291
4392,Indeterminado,O,3913,146,159,291
4393,Evite,O,3913,160,165,291
4394,o,O,3913,166,167,291
4395,consumo,O,3913,168,175,291
4396,Excessivo,O,3913,176,185,291
4397,de,O,3913,186,188,291
4398,Álcool,O,3913,189,195,291
4399,Tempo,O,3914,0,5,291
4400,de,O,3914,6,8,291
4401,Envelhecimento,O,3914,9,23,291
4402,:,O,3914,23,24,291
4403,2,B-TEMPO_ARMAZENAMENTO,3914,25,26,291
4404,anos,I-TEMPO_ARMAZENAMENTO,3914,27,31,291
4405,Grad,O,3915,0,4,291
4406,.,O,3915,4,5,291
4407,Alcool,O,3915,6,12,291
4408,:,O,3915,12,13,291
4409,42,B-GRADUACAO_ALCOOLICA,3915,14,16,291
4410,",",I-GRADUACAO_ALCOOLICA,3915,16,17,291
4411,0%,I-GRADUACAO_ALCOOLICA,3915,17,19,291
4412,NOME,O,3986,0,4,298
4413,DA,O,3986,5,7,298
4414,CACHAÇA,O,3986,8,15,298
4415,:,O,3986,15,16,298
4416,Cachaça,O,3986,17,24,298
4417,Salimel,B-NOME_BEBIDA,3986,25,32,298
4418,600,B-VOLUME,3986,33,36,298
4419,ML,I-VOLUME,3986,37,39,298
4420,PREÇO,O,3987,0,5,298
4421,:,O,3987,5,6,298
4422,R$,B-PRECO,3987,7,9,298
4423,44,I-PRECO,3987,10,12,298
4424,",",I-PRECO,3987,12,13,298
4425,90,I-PRECO,3987,13,15,298
4426,Volume,O,3988,0,6,298
4427,:,O,3988,6,7,298
4428,600,B-VOLUME,3988,8,11,298
4429,ml,I-VOLUME,3988,12,14,298
4430,DESCRIÇÃO,O,3989,0,9,298
4431,DA,O,3989,10,12,298
4432,CACHAÇA,O,3989,13,20,298
4433,:,O,3989,20,21,298
4434,Salimel,B-NOME_BEBIDA,3989,22,29,298
4435,600,B-VOLUME,3989,30,33,298
4436,ML,I-VOLUME,3989,34,36,298
4437,Grad,O,3990,0,4,298
4438,.,O,3990,4,5,298
4439,Alcool,O,3990,6,12,298
4440,.,O,3990,12,13,298
4441,:,O,3990,13,14,298
4442,42,B-GRADUACAO_ALCOOLICA,3990,15,17,298
4443,%,I-GRADUACAO_ALCOOLICA,3990,18,19,298
4444,Vol,O,3990,20,23,298
4445,.,O,3990,23,24,298
4446,),O,3990,24,25,298
4447,Conteúdo,O,3991,0,8,298
4448,:,O,3991,9,10,298
4449,600,B-VOLUME,3991,11,14,298
4450,ml,I-VOLUME,3991,15,17,298
4451,Garrafa,O,3992,0,7,298
4452,:,O,3992,8,9,298
4453,Tradicional,O,3992,10,21,298
4454,Prazo,O,3993,0,5,298
4455,de,O,3993,6,8,298
4456,Validade,O,3993,9,17,298
4457,:,O,3993,18,19,298
4458,Indeterminado,O,3993,20,33,298
4459,Evite,O,3994,0,5,298
4460,o,O,3994,6,7,298
4461,consumo,O,3994,8,15,298
4462,Excessivo,O,3994,16,25,298
4463,de,O,3994,26,28,298
4464,Álcool,O,3994,29,35,298
4465,Grad,O,3995,0,4,298
4466,.,O,3995,4,5,298
4467,Alcool,O,3995,6,12,298
4468,:,O,3995,12,13,298
4469,42%,B-GRADUACAO_ALCOOLICA,3995,14,17,298
4470,NOME,O,4160,0,4,312
4471,DA,O,4160,5,7,312
4472,CACHAÇA,O,4160,8,15,312
4473,:,O,4160,15,16,312
4474,Cachaça,O,4160,17,24,312
4475,Evelhecida,O,4160,25,35,312
4476,Jequitibá,B-TIPO_MADEIRA,4160,36,45,312
4477,Da,B-NOME_BEBIDA,4160,46,48,312
4478,Torre,I-NOME_BEBIDA,4160,49,54,312
4479,500,B-VOLUME,4160,55,58,312
4480,ML,I-VOLUME,4160,59,61,312
4481,PREÇO,O,4161,0,5,312
4482,:,O,4161,5,6,312
4483,R$43,B-PRECO,4161,7,11,312
4484,",",I-PRECO,4161,11,12,312
4485,90,I-PRECO,4161,12,14,312
4486,DESCRIÇÃO,O,4162,0,9,312
4487,DA,O,4162,10,12,312
4488,CACHAÇA,O,4162,13,20,312
4489,:,O,4162,20,21,312
4490,Cachaça,O,4162,22,29,312
4491,Evelhecida,O,4162,30,40,312
4492,Jequitibá,B-TIPO_MADEIRA,4162,41,50,312
4493,Da,B-NOME_BEBIDA,4162,51,53,312
4494,Torre,I-NOME_BEBIDA,4162,54,59,312
4495,500,B-VOLUME,4162,60,63,312
4496,ML,I-VOLUME,4162,64,66,312
4497,ORIGEM,O,4162,67,73,312
4498,:,O,4162,73,74,312
4499,Produzido,O,4162,75,84,312
4500,em,O,4162,85,87,312
4501,Amparo,B-NOME_LOCAL,4162,88,94,312
4502,-,O,4162,95,96,312
4503,São,B-NOME_LOCAL,4162,97,100,312
4504,Paulo,I-NOME_LOCAL,4162,101,106,312
4505,Alambique,B-NOME_ORGANIZACAO,4162,107,116,312
4506,da,I-NOME_ORGANIZACAO,4162,117,119,312
4507,Torre,I-NOME_ORGANIZACAO,4162,120,125,312
4508,Cachaça,O,4162,126,133,312
4509,da,B-NOME_BEBIDA,4162,134,136,312
4510,Torre,I-NOME_BEBIDA,4162,137,142,312
4511,Envelhecida,O,4162,143,154,312
4512,em,O,4162,155,157,312
4513,Barril,B-RECIPIENTE_ARMAZENAMENTO,4162,158,164,312
4514,de,O,4162,165,167,312
4515,Jequitibá,B-TIPO_MADEIRA,4162,168,177,312
4516,Rosa,I-TIPO_MADEIRA,4162,178,182,312
4517,por,O,4162,183,186,312
4518,18,B-TEMPO_ARMAZENAMENTO,4162,187,189,312
4519,meses,I-TEMPO_ARMAZENAMENTO,4162,190,195,312
4520,.,O,4162,195,196,312
4521,Grad,O,4163,0,4,312
4522,.,O,4163,4,5,312
4523,alc,O,4163,6,9,312
4524,:,O,4163,9,10,312
4525,40%,B-GRADUACAO_ALCOOLICA,4163,11,14,312
4526,Volume,O,4163,15,21,312
4527,:,O,4163,21,22,312
4528,500,B-VOLUME,4163,23,26,312
4529,ml,I-VOLUME,4163,27,29,312
4530,.,O,4163,29,30,312
4531,A,O,4164,0,1,312
4532,Cachaça,O,4164,2,9,312
4533,da,B-NOME_BEBIDA,4164,10,12,312
4534,Torre,I-NOME_BEBIDA,4164,13,18,312
4535,descansada,O,4164,19,29,312
4536,foi,O,4164,30,33,312
4537,premiada,O,4164,34,42,312
4538,em,O,4164,43,45,312
4539,3o,O,4164,46,48,312
4540,lugar,O,4164,49,54,312
4541,(,O,4164,55,56,312
4542,medalha,O,4164,56,63,312
4543,de,O,4164,64,66,312
4544,bronze,O,4164,67,73,312
4545,),O,4164,73,74,312
4546,em,O,4164,75,77,312
4547,2008,B-TEMPO,4164,78,82,312
4548,e,O,4164,83,84,312
4549,em,O,4164,85,87,312
4550,2o,O,4164,88,90,312
4551,lugar,O,4164,91,96,312
4552,(,O,4164,97,98,312
4553,medalha,O,4164,98,105,312
4554,de,O,4164,106,108,312
4555,prata,O,4164,109,114,312
4556,),O,4164,114,115,312
4557,em,O,4164,116,118,312
4558,2012,B-TEMPO,4164,119,123,312
4559,",",O,4164,123,124,312
4560,no,O,4164,125,127,312
4561,Concurso,O,4164,128,136,312
4562,de,O,4164,137,139,312
4563,Avaliação,O,4164,140,149,312
4564,de,O,4164,150,152,312
4565,Cachaças,O,4164,153,161,312
4566,",",O,4164,161,162,312
4567,durante,O,4164,163,170,312
4568,o,O,4164,171,172,312
4569,Brazilian,O,4164,173,182,312
4570,Meeting,O,4164,183,190,312
4571,on,O,4164,191,193,312
4572,Chemistry,O,4164,194,203,312
4573,of,O,4164,204,206,312
4574,Food,O,4164,207,211,312
4575,and,O,4164,212,215,312
4576,Beverages,O,4164,216,225,312
4577,",",O,4164,225,226,312
4578,supervisionado,O,4164,227,241,312
4579,pelo,O,4164,242,246,312
