,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
5631,CACHAÇA,O,4881,13,20,428
5632,:,O,4881,20,21,428
5633,Cachaça,O,4881,22,29,428
5634,Canebella,B-NOME_BEBIDA,4881,30,39,428
5635,Jequitibá,B-TIPO_MADEIRA,4881,40,49,428
5636,e,O,4881,50,51,428
5637,Umburana,B-TIPO_MADEIRA,4881,52,60,428
5638,.,O,4881,60,61,428
5639,Produzida,O,4882,0,9,428
5640,com,O,4882,10,13,428
5641,cana,O,4882,14,18,428
5642,de,O,4882,19,21,428
5643,açúcar,O,4882,22,28,428
5644,selecionada,O,4882,29,40,428
5645,plantada,O,4882,41,49,428
5646,nos,O,4882,50,53,428
5647,arredores,O,4882,54,63,428
5648,do,O,4882,64,66,428
5649,alambique,O,4882,67,76,428
5650,e,O,4882,77,78,428
5651,colhida,O,4882,79,86,428
5652,com,O,4882,87,90,428
5653,cuidado,O,4882,91,98,428
5654,para,O,4882,99,103,428
5655,a,O,4882,104,105,428
5656,produção,O,4882,106,114,428
5657,da,O,4882,115,117,428
5658,cachaça,O,4882,118,125,428
5659,.,O,4882,125,126,428
5660,envelhecida,O,4883,0,11,428
5661,em,O,4883,12,14,428
5662,toneis,B-RECIPIENTE_ARMAZENAMENTO,4883,15,21,428
5663,de,O,4883,22,24,428
5664,Umburana,B-TIPO_MADEIRA,4883,25,33,428
5665,e,O,4883,34,35,428
5666,Jequitibá,B-TIPO_MADEIRA,4883,36,45,428
5667,que,O,4883,46,49,428
5668,forma,O,4883,50,55,428
5669,um,O,4883,56,58,428
5670,blend,B-CLASSIFICACAO_BEBIDA,4883,59,64,428
5671,especial,O,4883,65,73,428
5672,trazendo,O,4883,74,82,428
5673,para,O,4883,83,87,428
5674,a,O,4883,88,89,428
5675,cachaça,O,4883,90,97,428
5676,um,O,4883,98,100,428
5677,tom,O,4883,101,104,428
5678,levemente,B-CARACTERISTICA_SENSORIAL_COR,4883,105,114,428
5679,amarelado,I-CARACTERISTICA_SENSORIAL_COR,4883,115,124,428
5680,com,O,4883,125,128,428
5681,sabor,O,4883,129,134,428
5682,leve,O,4883,135,139,428
5683,e,O,4883,140,141,428
5684,suave,O,4883,142,147,428
5685,Volume,O,4883,148,154,428
5686,700,B-VOLUME,4883,155,158,428
5687,ml,I-VOLUME,4883,159,161,428
5688,.,O,4883,161,162,428
5689,Graduação,O,4884,0,9,428
5690,40%,B-GRADUACAO_ALCOOLICA,4884,10,13,428
5691,NOME,O,5014,0,4,448
5692,DA,O,5014,5,7,448
5693,CACHAÇA,O,5014,8,15,448
5694,:,O,5014,15,16,448
5695,Cachaça,O,5014,17,24,448
5696,Casa,B-NOME_BEBIDA,5014,25,29,448
5697,Bucco,I-NOME_BEBIDA,5014,30,35,448
5698,Fuchinho,I-NOME_BEBIDA,5014,36,44,448
5699,Velho,I-NOME_BEBIDA,5014,45,50,448
5700,Ernesto,I-NOME_BEBIDA,5014,51,58,448
5701,PREÇO,O,5015,0,5,448
5702,:,O,5015,5,6,448
5703,R$,B-PRECO,5015,7,9,448
5704,77,I-PRECO,5015,10,12,448
5705,",",I-PRECO,5015,12,13,448
5706,0,I-PRECO,5015,13,15,448
5707,DESCRIÇÃO,O,5016,0,9,448
5708,DA,O,5016,10,12,448
5709,CACHAÇA,O,5016,13,20,448
5710,:,O,5016,20,21,448
5711,Aguardente,O,5016,22,32,448
5712,composta,O,5016,33,41,448
5713,de,O,5016,42,44,448
5714,cachaça,O,5016,45,52,448
5715,de,O,5016,53,55,448
5716,alambique,B-EQUIPAMENTO_DESTILACAO,5016,56,65,448
5717,com,O,5016,66,69,448
5718,funcho,O,5016,70,76,448
5719,.,O,5016,76,77,448
5720,Produto,O,5017,0,7,448
5721,único,O,5017,8,13,448
5722,",",O,5017,13,14,448
5723,suave,O,5017,15,20,448
5724,de,O,5017,21,23,448
5725,aroma,O,5017,24,29,448
5726,exótico,O,5017,30,37,448
5727,e,O,5017,38,39,448
5728,marcante,O,5017,40,48,448
5729,",",O,5017,48,49,448
5730,resultante,O,5017,50,60,448
5731,da,O,5017,61,63,448
5732,destilação,O,5017,64,74,448
5733,do,O,5017,75,77,448
5734,funcho,O,5017,78,84,448
5735,.,O,5017,84,85,448
5736,Agradabilíssimo,O,5018,0,15,448
5737,ao,O,5018,16,18,448
5738,paladar,O,5018,19,26,448
5739,",",O,5018,26,27,448
5740,fascinante,O,5018,28,38,448
5741,aos,O,5018,39,42,448
5742,apreciadores,O,5018,43,55,448
5743,deste,O,5018,56,61,448
5744,produto,O,5018,62,69,448
5745,.,O,5018,69,70,448
5746,Ideal,O,5019,0,5,448
5747,para,O,5019,6,10,448
5748,ser,O,5019,11,14,448
5749,degustada,O,5019,15,24,448
5750,pura,O,5019,25,29,448
5751,ou,O,5019,30,32,448
5752,resfriada,O,5019,33,42,448
5753,.,O,5019,42,43,448
5754,Elabora,O,5020,0,7,448
5755,excelentes,O,5020,8,18,448
5756,coquetéis,O,5020,19,28,448
5757,",",O,5020,28,29,448
5758,transmitindo,O,5020,30,42,448
5759,-,O,5020,42,43,448
5760,lhe,O,5020,43,46,448
5761,caráter,O,5020,47,54,448
5762,único,O,5020,55,60,448
5763,e,O,5020,61,62,448
5764,inconfundível,O,5020,63,76,448
5765,",",O,5020,76,77,448
5766,quando,O,5020,78,84,448
5767,harmonizado,O,5020,85,96,448
5768,com,O,5020,97,100,448
5769,frutas,O,5020,101,107,448
5770,tropicais,O,5020,108,117,448
5771,.,O,5020,117,118,448
5772,Volume,O,5021,0,6,448
5773,670,B-VOLUME,5021,7,10,448
5774,ml,I-VOLUME,5021,11,13,448
5775,.,O,5021,13,14,448
5776,Graduação,O,5022,0,9,448
5777,40%,B-GRADUACAO_ALCOOLICA,5022,10,13,448
5778,NOME,O,5234,0,4,457
5779,DA,O,5234,5,7,457
5780,CACHAÇA,O,5234,8,15,457
5781,:,O,5234,15,16,457
5782,Cachaça,O,5234,17,24,457
5783,Claudionor,B-NOME_BEBIDA,5234,25,35,457
5784,1000ml,B-VOLUME,5234,36,42,457
5785,PREÇO,O,5235,0,5,457
5786,:,O,5235,5,6,457
5787,R$,B-PRECO,5235,7,9,457
5788,59,I-PRECO,5235,10,12,457
5789,",",I-PRECO,5235,12,13,457
5790,0,I-PRECO,5235,13,15,457
5791,VOLUME,O,5236,0,6,457
5792,:,O,5236,6,7,457
5793,1000ml,B-VOLUME,5236,8,14,457
5794,DESCRIÇÃO,O,5237,0,9,457
5795,DA,O,5237,10,12,457
5796,CACHAÇA,O,5237,13,20,457
5797,:,O,5237,20,21,457
5798,A,O,5237,22,23,457
5799,Cachaça,O,5237,24,31,457
5800,Claudionor,B-NOME_BEBIDA,5237,32,42,457
5801,1000ml,B-VOLUME,5237,43,49,457
5802,é,O,5237,50,51,457
5803,uma,O,5237,52,55,457
5804,bebida,O,5237,56,62,457
5805,forte,O,5237,63,68,457
5806,",",O,5237,68,69,457
5807,com,O,5237,70,73,457
5808,aroma,O,5237,74,79,457
5809,de,O,5237,80,82,457
5810,cana,B-CARACTERISTICA_SENSORIAL_AROMA,5237,83,87,457
5811,-,I-CARACTERISTICA_SENSORIAL_AROMA,5237,87,88,457
5812,de,I-CARACTERISTICA_SENSORIAL_AROMA,5237,88,90,457
5813,-,I-CARACTERISTICA_SENSORIAL_AROMA,5237,90,91,457
5814,açúcar,I-CARACTERISTICA_SENSORIAL_AROMA,5237,91,97,457
5815,madura,I-CARACTERISTICA_SENSORIAL_AROMA,5237,98,104,457
5816,",",O,5237,104,105,457
5817,que,O,5237,106,109,457
5818,descansa,O,5237,110,118,457
5819,por,O,5237,119,122,457
5820,dois,B-TEMPO_ARMAZENAMENTO,5237,123,127,457
5821,anos,I-TEMPO_ARMAZENAMENTO,5237,128,132,457
5822,em,O,5237,133,135,457
5823,tonéis,B-RECIPIENTE_ARMAZENAMENTO,5237,136,142,457
5824,de,O,5237,143,145,457
5825,amburana,B-TIPO_MADEIRA,5237,146,154,457
5826,de,O,5237,155,157,457
5827,quase,O,5237,158,163,457
5828,100,B-TEMPO,5237,164,167,457
5829,anos,I-TEMPO,5237,168,172,457
5830,.,O,5237,172,173,457
5831,De,O,5238,0,2,457
5832,cor,O,5238,3,6,457
5833,límpida,B-CARACTERISTICA_SENSORIAL_COR,5238,7,14,457
5834,",",O,5238,14,15,457
5835,com,O,5238,16,19,457
5836,um,O,5238,20,22,457
5837,leve,B-CARACTERISTICA_SENSORIAL_COR,5238,23,27,457
5838,tom,I-CARACTERISTICA_SENSORIAL_COR,5238,28,31,457
5839,amarelado,I-CARACTERISTICA_SENSORIAL_COR,5238,32,41,457
5840,",",O,5238,41,42,457
5841,possui,O,5238,43,49,457
5842,graduação,O,5238,50,59,457
5843,alcoólica,O,5238,60,69,457
5844,de,O,5238,70,72,457
5845,48%,B-GRADUACAO_ALCOOLICA,5238,73,76,457
5846,.,O,5238,76,77,457
5847,HISTÓRIA,O,5239,0,8,457
5848,DO,O,5239,9,11,457
5849,ALAMBIQUE,O,5239,12,21,457
5850,:,O,5239,21,22,457
5851,A,O,5239,23,24,457
5852,Cachaça,O,5239,25,32,457
5853,Claudionor,B-NOME_BEBIDA,5239,33,43,457
5854,é,O,5239,44,45,457
5855,produzida,O,5239,46,55,457
5856,artesanalmente,O,5239,56,70,457
5857,em,O,5239,71,73,457
5858,Januária,B-NOME_LOCAL,5239,74,82,457
5859,",",O,5239,82,83,457
5860,norte,B-NOME_LOCAL,5239,84,89,457
5861,de,I-NOME_LOCAL,5239,90,92,457
5862,Minas,I-NOME_LOCAL,5239,93,98,457
5863,Gerais,I-NOME_LOCAL,5239,99,105,457
5864,",",O,5239,105,106,457
5865,seguindo,O,5239,107,115,457
5866,a,O,5239,116,117,457
5867,tradição,O,5239,118,126,457
5868,que,O,5239,127,130,457
5869,nasceu,O,5239,131,137,457
5870,em,O,5239,138,140,457
5871,1925,B-TEMPO,5239,141,145,457
5872,com,O,5239,146,149,457
5873,o,O,5239,150,151,457
5874,fundador,O,5239,152,160,457
5875,Claudionor,B-NOME_PESSOA,5239,161,171,457
5876,Carneiro,I-NOME_PESSOA,5239,172,180,457
5877,.,O,5239,180,181,457
5878,A,O,5240,0,1,457
5879,bebida,O,5240,2,8,457
5880,era,O,5240,9,12,457
5881,comercializada,O,5240,13,27,457
5882,em,O,5240,28,30,457
5883,garrafões,O,5240,31,40,457
5884,e,O,5240,41,42,457
5885,dornas,O,5240,43,49,457
5886,para,O,5240,50,54,457
5887,comerciantes,O,5240,55,67,457
5888,e,O,5240,68,69,457
5889,barqueiros,O,5240,70,80,457
5890,que,O,5240,81,84,457
5891,navegavam,O,5240,85,94,457
5892,pelo,O,5240,95,99,457
5893,Rio,O,5240,100,103,457
5894,São,O,5240,104,107,457
5895,Francisco,O,5240,108,117,457
5896,e,O,5240,118,119,457
5897,passavam,O,5240,120,128,457
5898,pela,O,5240,129,133,457
5899,cidade,O,5240,134,140,457
5900,à,O,5240,141,142,457
5901,procura,O,5240,143,150,457
5902,da,O,5240,151,153,457
5903,cachaça,O,5240,154,161,457
5904,Januária,B-NOME_LOCAL,5240,162,170,457
5905,de,O,5240,171,173,457
5906,Claudionor,B-NOME_PESSOA,5240,174,184,457
5907,.,O,5240,184,185,457
5908,Na,O,5241,0,2,457
5909,terceira,O,5241,3,11,457
5910,geração,O,5241,12,19,457
5911,da,O,5241,20,22,457
5912,família,O,5241,23,30,457
5913,",",O,5241,30,31,457
5914,a,O,5241,32,33,457
5915,dedicação,O,5241,34,43,457
5916,e,O,5241,44,45,457
5917,o,O,5241,46,47,457
5918,cuidado,O,5241,48,55,457
5919,com,O,5241,56,59,457
5920,a,O,5241,60,61,457
5921,história,O,5241,62,70,457
5922,seguem,O,5241,71,77,457
5923,honrando,O,5241,78,86,457
5924,os,O,5241,87,89,457
5925,princípios,O,5241,90,100,457
5926,do,O,5241,101,103,457
5927,criador,O,5241,104,111,457
5928,do,O,5241,112,114,457
5929,destilado,O,5241,115,124,457
5930,.,O,5241,124,125,457
5931,LOCAL,O,5242,0,5,457
5932,DE,O,5242,6,8,457
5933,PRODUÇÃO,O,5242,9,17,457
5934,:,O,5242,17,18,457
5935,Januária,B-NOME_LOCAL,5242,19,27,457
5936,-,O,5242,28,29,457
5937,MG,B-NOME_LOCAL,5242,30,32,457
5938,RECIPIENTE,O,5243,0,10,457
5939,DE,O,5243,11,13,457
5940,ARMAZENAMENTO,O,5243,14,27,457
5941,:,O,5243,27,28,457
5942,Amburana,B-TIPO_MADEIRA,5243,29,37,457
5943,TEMPO,O,5244,0,5,457
5944,DE,O,5244,6,8,457
5945,ARMAZENAMENTO,O,5244,9,22,457
5946,:,O,5244,22,23,457
5947,1,B-TEMPO_ARMAZENAMENTO,5244,24,25,457
5948,ano,I-TEMPO_ARMAZENAMENTO,5244,26,29,457
5949,GRADUAÇÃO,O,5245,0,9,457
5950,ALCOÓLICA,O,5245,10,19,457
5951,:,O,5245,19,20,457
5952,48%,B-GRADUACAO_ALCOOLICA,5245,21,24,457
5953,PREMIOS,O,5246,0,7,457
5954,:,O,5246,7,8,457
5955,2018,B-TEMPO,5246,9,13,457
5956,-,O,5246,14,15,457
5957,21ª,O,5246,16,19,457
5958,Colocada,O,5246,20,28,457
5959,no,O,5246,29,31,457
5960,III,O,5246,32,35,457
5961,Ranking,O,5246,36,43,457
5962,da,O,5246,44,46,457
5963,Cúpula,B-NOME_ORGANIZACAO,5246,47,53,457
5964,da,I-NOME_ORGANIZACAO,5246,54,56,457
5965,Cachaça,I-NOME_ORGANIZACAO,5246,57,64,457
5966,2016,B-TEMPO,5247,0,4,457
5967,-,O,5247,5,6,457
5968,37ª,O,5247,7,10,457
5969,Colocada,O,5247,11,19,457
5970,no,O,5247,20,22,457
5971,II,O,5247,23,25,457
5972,Ranking,O,5247,26,33,457
5973,da,O,5247,34,36,457
5974,Cúpula,B-NOME_ORGANIZACAO,5247,37,43,457
5975,da,I-NOME_ORGANIZACAO,5247,44,46,457
5976,Cachaça,I-NOME_ORGANIZACAO,5247,47,54,457
5977,NOME,O,5333,0,4,461
5978,DA,O,5333,5,7,461
5979,CACHAÇA,O,5333,8,15,461
5980,:,O,5333,15,16,461
5981,Cachaça,O,5333,17,24,461
5982,Prazer,B-NOME_BEBIDA,5333,25,31,461
5983,de,I-NOME_BEBIDA,5333,32,34,461
5984,Minas,I-NOME_BEBIDA,5333,35,40,461
5985,Premium,B-CLASSIFICACAO_BEBIDA,5333,41,48,461
5986,Unlimited,O,5333,49,58,461
5987,700ml,B-VOLUME,5333,59,64,461
5988,PREÇO,O,5334,0,5,461
5989,:,O,5334,5,6,461
5990,R$,B-PRECO,5334,7,9,461
5991,175,I-PRECO,5334,10,13,461
5992,",",I-PRECO,5334,13,14,461
5993,0,I-PRECO,5334,14,16,461
5994,VOLUME,O,5335,0,6,461
5995,:,O,5335,6,7,461
5996,700ml,B-VOLUME,5335,8,13,461
5997,ANÁLISE,O,5336,0,7,461
5998,DO,O,5336,8,10,461
5999,CACHACIER,O,5336,11,20,461
6000,:,O,5336,20,21,461
6001,De,O,5336,22,24,461
6002,cor,O,5336,25,28,461
6003,amarelo,B-CARACTERISTICA_SENSORIAL_COR,5336,29,36,461
6004,-,I-CARACTERISTICA_SENSORIAL_COR,5336,36,37,461
6005,caramelo,I-CARACTERISTICA_SENSORIAL_COR,5336,37,45,461
6006,alaranjada,I-CARACTERISTICA_SENSORIAL_COR,5336,46,56,461
6007,",",O,5336,56,57,461
6008,possui,O,5336,58,64,461
6009,uma,O,5336,65,68,461
6010,mescla,O,5336,69,75,461
6011,de,O,5336,76,78,461
6012,aromas,O,5336,79,85,461
6013,de,O,5336,86,88,461
6014,mel,B-CARACTERISTICA_SENSORIAL_AROMA,5336,89,92,461
6015,",",O,5336,92,93,461
6016,chocolate,B-CARACTERISTICA_SENSORIAL_AROMA,5336,94,103,461
6017,",",O,5336,103,104,461
6018,avelã,B-CARACTERISTICA_SENSORIAL_AROMA,5336,105,110,461
6019,e,O,5336,111,112,461
6020,baunilha,B-CARACTERISTICA_SENSORIAL_AROMA,5336,113,121,461
6021,",",O,5336,121,122,461
6022,que,O,5336,123,126,461
6023,evolui,O,5336,127,133,461
6024,para,O,5336,134,138,461
6025,o,O,5336,139,140,461
6026,tutti,B-CARACTERISTICA_SENSORIAL_AROMA,5336,141,146,461
6027,-,I-CARACTERISTICA_SENSORIAL_AROMA,5336,146,147,461
6028,frutti,I-CARACTERISTICA_SENSORIAL_AROMA,5336,147,153,461
6029,.,O,5336,153,154,461
6030,No,O,5337,0,2,461
6031,paladar,O,5337,3,10,461
6032,",",O,5337,10,11,461
6033,traz,O,5337,12,16,461
6034,um,O,5337,17,19,461
6035,gosto,O,5337,20,25,461
6036,doce,B-CARACTERISTICA_SENSORIAL_SABOR,5337,26,30,461
6037,.,O,5337,30,31,461
6038,Além,O,5338,0,4,461
6039,disso,O,5338,5,10,461
6040,",",O,5338,10,11,461
6041,causa,O,5338,12,17,461
6042,uma,O,5338,18,21,461
6043,sensação,O,5338,22,30,461
6044,aveludada,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,5338,31,40,461
6045,e,O,5338,41,42,461
6046,licorosa,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,5338,43,51,461
6047,na,O,5338,52,54,461
6048,boca,O,5338,55,59,461
6049,.,O,5338,59,60,461
6050,Retrogosto,O,5339,0,10,461
6051,agradável,O,5339,11,20,461
6052,e,O,5339,21,22,461
6053,forte,O,5339,23,28,461
6054,.,O,5339,28,29,461
6055,DESCRIÇÃO,O,5340,0,9,461
6056,DA,O,5340,10,12,461
6057,CACHAÇA,O,5340,13,20,461
6058,:,O,5340,20,21,461
6059,A,O,5340,22,23,461
6060,Cachaça,O,5340,24,31,461
6061,Prazer,B-NOME_BEBIDA,5340,32,38,461
6062,de,I-NOME_BEBIDA,5340,39,41,461
6063,Minas,I-NOME_BEBIDA,5340,42,47,461
6064,Premium,B-CLASSIFICACAO_BEBIDA,5340,48,55,461
6065,Unlimited,O,5340,56,65,461
6066,700ml,B-VOLUME,5340,66,71,461
6067,é,O,5340,72,73,461
6068,uma,O,5340,74,77,461
6069,bebida,O,5340,78,84,461
6070,envelhecida,O,5340,85,96,461
6071,por,O,5340,97,100,461
6072,quatro,B-TEMPO_ARMAZENAMENTO,5340,101,107,461
6073,anos,I-TEMPO_ARMAZENAMENTO,5340,108,112,461
6074,em,O,5340,113,115,461
6075,barris,B-RECIPIENTE_ARMAZENAMENTO,5340,116,122,461
6076,de,O,5340,123,125,461
6077,carvalho,B-TIPO_MADEIRA,5340,126,134,461
6078,americano,I-TIPO_MADEIRA,5340,135,144,461
6079,.,O,5340,144,145,461
6080,Leve,O,5341,0,4,461
6081,",",O,5341,4,5,461
6082,possui,O,5341,6,12,461
6083,graduação,O,5341,13,22,461
6084,alcoólica,O,5341,23,32,461
6085,de,O,5341,33,35,461
6086,39%,B-GRADUACAO_ALCOOLICA,5341,36,39,461
6087,.,O,5341,39,40,461
6088,Com,O,5342,0,3,461
6089,design,O,5342,4,10,461
6090,moderno,O,5342,11,18,461
6091,",",O,5342,18,19,461
6092,tem,O,5342,20,23,461
6093,embalagem,O,5342,24,33,461
6094,exclusiva,O,5342,34,43,461
6095,de,O,5342,44,46,461
6096,caixa,O,5342,47,52,461
6097,vazada,O,5342,53,59,461
6098,e,O,5342,60,61,461
6099,envasada,O,5342,62,70,461
6100,em,O,5342,71,73,461
6101,garrafa,O,5342,74,81,461
6102,quadrada,O,5342,82,90,461
6103,.,O,5342,90,91,461
6104,HISTÓRIA,O,5343,0,8,461
6105,DO,O,5343,9,11,461
6106,ALAMBIQUE,O,5343,12,21,461
6107,:,O,5343,21,22,461
6108,Em,O,5343,23,25,461
6109,1999,B-TEMPO,5343,26,30,461
6110,",",O,5343,30,31,461
6111,em,O,5343,32,34,461
6112,Esmeraldas,B-NOME_LOCAL,5343,35,45,461
6113,",",O,5343,45,46,461
6114,na,O,5343,47,49,461
6115,Região,O,5343,50,56,461
6116,Metropolitana,O,5343,57,70,461
6117,de,O,5343,71,73,461
6118,Belo,B-NOME_LOCAL,5343,74,78,461
6119,Horizonte,I-NOME_LOCAL,5343,79,88,461
6120,",",O,5343,88,89,461
6121,Euler,B-NOME_PESSOA,5343,90,95,461
6122,Chaves,I-NOME_PESSOA,5343,96,102,461
6123,decidiu,O,5343,103,110,461
6124,usar,O,5343,111,115,461
6125,parte,O,5343,116,121,461
6126,de,O,5343,122,124,461
6127,sua,O,5343,125,128,461
6128,propriedade,O,5343,129,140,461
6129,para,O,5343,141,145,461
6130,investir,O,5343,146,154,461
6131,em,O,5343,155,157,461
6132,uma,O,5343,158,161,461
6133,cachaça,O,5343,162,169,461
6134,de,O,5343,170,172,461
6135,alta,O,5343,173,177,461
6136,qualidade,O,5343,178,187,461
6137,.,O,5343,187,188,461
6138,Em,O,5344,0,2,461
6139,visita,O,5344,3,9,461
6140,à,O,5344,10,11,461
6141,Universidade,B-NOME_ORGANIZACAO,5344,12,24,461
6142,Federal,I-NOME_ORGANIZACAO,5344,25,32,461
6143,de,I-NOME_ORGANIZACAO,5344,33,35,461
6144,Lavras,I-NOME_ORGANIZACAO,5344,36,42,461
6145,(,O,5344,43,44,461
6146,Ufla,B-NOME_ORGANIZACAO,5344,44,48,461
6147,),O,5344,48,49,461
6148,",",O,5344,49,50,461
6149,ele,O,5344,51,54,461
6150,conheceu,O,5344,55,63,461
6151,uma,O,5344,64,67,461
6152,nova,O,5344,68,72,461
6153,concepção,O,5344,73,82,461
6154,na,O,5344,83,85,461
6155,fabricação,O,5344,86,96,461
6156,da,O,5344,97,99,461
6157,bebida,O,5344,100,106,461
6158,mais,O,5344,107,111,461
6159,higiênica,O,5344,112,121,461
6160,e,O,5344,122,123,461
6161,com,O,5344,124,127,461
6162,total,O,5344,128,133,461
6163,respeito,O,5344,134,142,461
6164,ao,O,5344,143,145,461
6165,meio,O,5344,146,150,461
6166,ambiente,O,5344,151,159,461
6167,.,O,5344,159,160,461
6168,O,O,5345,0,1,461
6169,empreendedor,O,5345,2,14,461
6170,trouxe,O,5345,15,21,461
6171,de,O,5345,22,24,461
6172,lá,O,5345,25,27,461
6173,leveduras,O,5345,28,37,461
6174,selecionadas,O,5345,38,50,461
6175,",",O,5345,50,51,461
6176,uma,O,5345,52,55,461
6177,grande,O,5345,56,62,461
6178,novidade,O,5345,63,71,461
6179,na,O,5345,72,74,461
6180,época,O,5345,75,80,461
6181,.,O,5345,80,81,461
6182,A,O,5346,0,1,461
6183,Cachaça,O,5346,2,9,461
6184,Prazer,B-NOME_BEBIDA,5346,10,16,461
6185,de,I-NOME_BEBIDA,5346,17,19,461
6186,Minas,I-NOME_BEBIDA,5346,20,25,461
6187,é,O,5346,26,27,461
6188,produzida,O,5346,28,37,461
6189,unindo,O,5346,38,44,461
6190,a,O,5346,45,46,461
6191,tradição,O,5346,47,55,461
6192,mineira,O,5346,56,63,461
6193,à,O,5346,64,65,461
6194,tecnologia,O,5346,66,76,461
6195,.,O,5346,76,77,461
6196,A,O,5347,0,1,461
6197,cana,O,5347,2,6,461
6198,-,O,5347,6,7,461
6199,de,O,5347,7,9,461
6200,-,O,5347,9,10,461
6201,açúcar,O,5347,10,16,461
6202,é,O,5347,17,18,461
6203,selecionada,O,5347,19,30,461
6204,",",O,5347,30,31,461
6205,cortada,O,5347,32,39,461
6206,",",O,5347,39,40,461
6207,lavada,O,5347,41,47,461
6208,e,O,5347,48,49,461
6209,esmagada,O,5347,50,58,461
6210,em,O,5347,59,61,461
6211,moendas,O,5347,62,69,461
6212,",",O,5347,69,70,461
6213,gerando,O,5347,71,78,461
6214,um,O,5347,79,81,461
6215,puro,O,5347,82,86,461
6216,suco,O,5347,87,91,461
6217,",",O,5347,91,92,461
6218,que,O,5347,93,96,461
6219,é,O,5347,97,98,461
6220,fermentado,O,5347,99,109,461
6221,de,O,5347,110,112,461
6222,forma,O,5347,113,118,461
6223,natural,O,5347,119,126,461
6224,em,O,5347,127,129,461
6225,dornas,B-RECIPIENTE_ARMAZENAMENTO,5347,130,136,461
6226,de,I-RECIPIENTE_ARMAZENAMENTO,5347,137,139,461
6227,aço,I-RECIPIENTE_ARMAZENAMENTO,5347,140,143,461
6228,inoxidável,I-RECIPIENTE_ARMAZENAMENTO,5347,144,154,461
6229,e,O,5347,155,156,461
6230,em,O,5347,157,159,461
6231,sala,O,5347,160,164,461
6232,climatizada,O,5347,165,176,461
6233,.,O,5347,176,177,461
6234,A,O,5348,0,1,461
6235,destilação,O,5348,2,12,461
6236,é,O,5348,13,14,461
6237,feita,O,5348,15,20,461
6238,em,O,5348,21,23,461
6239,alambiques,B-EQUIPAMENTO_DESTILACAO,5348,24,34,461
6240,de,I-EQUIPAMENTO_DESTILACAO,5348,35,37,461
6241,cobre,I-EQUIPAMENTO_DESTILACAO,5348,38,43,461
6242,",",O,5348,43,44,461
6243,aquecidos,O,5348,45,54,461
6244,por,O,5348,55,58,461
6245,caldeira,O,5348,59,67,461
6246,.,O,5348,67,68,461
6247,Apenas,O,5349,0,6,461
6248,a,O,5349,7,8,461
6249,melhor,O,5349,9,15,461
6250,parte,O,5349,16,21,461
6251,do,O,5349,22,24,461
6252,destilado,O,5349,25,34,461
6253,é,O,5349,35,36,461
6254,envelhecida,O,5349,37,48,461
6255,.,O,5349,48,49,461
6256,É,O,5350,0,1,461
6257,desses,O,5350,2,8,461
6258,fatores,O,5350,9,16,461
6259,que,O,5350,17,20,461
6260,fazem,O,5350,21,26,461
6261,da,O,5350,27,29,461
6262,Prazer,B-NOME_BEBIDA,5350,30,36,461
6263,de,I-NOME_BEBIDA,5350,37,39,461
6264,Minas,I-NOME_BEBIDA,5350,40,45,461
6265,uma,O,5350,46,49,461
6266,das,O,5350,50,53,461
6267,cachaças,O,5350,54,62,461
6268,mais,O,5350,63,67,461
6269,premiadas,O,5350,68,77,461
6270,do,O,5350,78,80,461
6271,Brasil,B-NOME_LOCAL,5350,81,87,461
6272,.,O,5350,87,88,461
6273,Todas,O,5351,0,5,461
6274,as,O,5351,6,8,461
6275,etapas,O,5351,9,15,461
6276,de,O,5351,16,18,461
6277,produção,O,5351,19,27,461
6278,são,O,5351,28,31,461
6279,registradas,O,5351,32,43,461
6280,para,O,5351,44,48,461
6281,manter,O,5351,49,55,461
6282,um,O,5351,56,58,461
6283,padrão,O,5351,59,65,461
6284,de,O,5351,66,68,461
6285,qualidade,O,5351,69,78,461
6286,",",O,5351,78,79,461
6287,que,O,5351,80,83,461
6288,é,O,5351,84,85,461
6289,aferido,O,5351,86,93,461
6290,e,O,5351,94,95,461
6291,auditado,O,5351,96,104,461
6292,pelo,O,5351,105,109,461
6293,Inmetro,B-NOME_ORGANIZACAO,5351,110,117,461
6294,.,O,5351,117,118,461
6295,LOCAL,O,5352,0,5,461
6296,DE,O,5352,6,8,461
6297,PRODUÇÃO,O,5352,9,17,461
6298,:,O,5352,17,18,461
6299,Esmeraldas,B-NOME_LOCAL,5352,19,29,461
6300,-,O,5352,30,31,461
6301,MG,B-NOME_LOCAL,5352,32,34,461
6302,RECIPIENTE,O,5353,0,10,461
6303,DE,O,5353,11,13,461
6304,ARMAZENAMENTO,O,5353,14,27,461
6305,:,O,5353,27,28,461
6306,Carvalho,B-TIPO_MADEIRA,5353,29,37,461
6307,Americano,I-TIPO_MADEIRA,5353,38,47,461
6308,e,O,5353,48,49,461
6309,Europeu,B-TIPO_MADEIRA,5353,50,57,461
6310,TEMPO,O,5354,0,5,461
6311,DE,O,5354,6,8,461
6312,ARMAZENAMENTO,O,5354,9,22,461
6313,:,O,5354,22,23,461
6314,4,B-TEMPO_ARMAZENAMENTO,5354,24,25,461
