,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
1646,doce,B-CARACTERISTICA_SENSORIAL_SABOR,1517,6,10,156
1647,",",O,1517,10,11,156
1648,uma,O,1517,12,15,156
1649,bebida,O,1517,16,22,156
1650,com,O,1517,23,26,156
1651,o,O,1517,27,28,156
1652,paladar,O,1517,29,36,156
1653,diferenciado,O,1517,37,49,156
1654,e,O,1517,50,51,156
1655,marcante,O,1517,52,60,156
1656,.,O,1517,60,61,156
1657,Produto,O,1518,0,7,156
1658,destinado,O,1518,8,17,156
1659,ao,O,1518,18,20,156
1660,público,O,1518,21,28,156
1661,moderno,O,1518,29,36,156
1662,.,O,1518,36,37,156
1663,Mais,O,1519,0,4,156
1664,sabor,O,1519,5,10,156
1665,e,O,1519,11,12,156
1666,menos,O,1519,13,18,156
1667,álcool,O,1519,19,25,156
1668,.,O,1519,25,26,156
1669,Graduação,O,1520,0,9,156
1670,alcoólica,O,1520,10,19,156
1671,20%,B-GRADUACAO_ALCOOLICA,1520,20,23,156
1672,Pais,O,1521,0,4,156
1673,:,O,1521,4,5,156
1674,Brasil,B-NOME_LOCAL,1521,6,12,156
1675,Estado,O,1522,0,6,156
1676,:,O,1522,6,7,156
1677,São,B-NOME_LOCAL,1522,8,11,156
1678,Paulo,I-NOME_LOCAL,1522,12,17,156
1679,Produtor,O,1523,0,8,156
1680,:,O,1523,8,9,156
1681,Cachacaria,B-NOME_ORGANIZACAO,1523,10,20,156
1682,D’Gusta,I-NOME_ORGANIZACAO,1523,21,28,156
1683,GRADUAÇÃO,O,1524,0,9,156
1684,ALCOÓLICA,O,1524,10,19,156
1685,:,O,1524,19,20,156
1686,20%,B-GRADUACAO_ALCOOLICA,1524,21,24,156
1687,LOCAL,O,1525,0,5,156
1688,DE,O,1525,6,8,156
1689,PRODUÇÃO,O,1525,9,17,156
1690,:,O,1525,17,18,156
1691,São,B-NOME_LOCAL,1525,19,22,156
1692,Paulo,I-NOME_LOCAL,1525,23,28,156
1693,Brasil,B-NOME_LOCAL,1525,29,35,156
1694,NOME,O,1745,0,4,171
1695,DA,O,1745,5,7,171
1696,CACHAÇA,O,1745,8,15,171
1697,:,O,1745,15,16,171
1698,Cachaça,O,1745,17,24,171
1699,Boazinha,B-NOME_BEBIDA,1745,25,33,171
1700,1000,B-VOLUME,1745,34,38,171
1701,ml,I-VOLUME,1745,39,41,171
1702,PREÇO,O,1746,0,5,171
1703,:,O,1746,5,6,171
1704,R$86,B-PRECO,1746,7,11,171
1705,",",I-PRECO,1746,11,12,171
1706,87,I-PRECO,1746,12,14,171
1707,VOLUME,O,1747,0,6,171
1708,:,O,1747,6,7,171
1709,1000ml,B-VOLUME,1747,8,14,171
1710,DESCRIÇÃO,O,1748,0,9,171
1711,DA,O,1748,10,12,171
1712,CACHAÇA,O,1748,13,20,171
1713,:,O,1748,20,21,171
1714,CACHAÇA,O,1748,22,29,171
1715,BOAZINHA,B-NOME_BEBIDA,1748,30,38,171
1716,1000ML,B-VOLUME,1748,39,45,171
1717,Cachaça,O,1749,0,7,171
1718,Boazinha,B-NOME_BEBIDA,1749,8,16,171
1719,1000ml,B-VOLUME,1749,17,23,171
1720,Seu,O,1749,24,27,171
1721,nome,O,1749,28,32,171
1722,provém,O,1749,33,39,171
1723,do,O,1749,40,42,171
1724,hábito,O,1749,43,49,171
1725,de,O,1749,50,52,171
1726,os,O,1749,53,55,171
1727,seus,O,1749,56,60,171
1728,consumidores,O,1749,61,73,171
1729,sempre,O,1749,74,80,171
1730,pedirem,O,1749,81,88,171
1731,“aquela,O,1749,89,96,171
1732,boazinha”,O,1749,97,106,171
1733,",",O,1749,106,107,171
1734,no,O,1749,108,110,171
1735,tempo,O,1749,111,116,171
1736,que,O,1749,117,120,171
1737,ainda,O,1749,121,126,171
1738,era,O,1749,127,130,171
1739,vendida,O,1749,131,138,171
1740,a,O,1749,139,140,171
1741,granel,O,1749,141,147,171
1742,.,O,1749,147,148,171
1743,Os,O,1750,0,2,171
1744,tonéis,B-RECIPIENTE_ARMAZENAMENTO,1750,3,9,171
1745,de,O,1750,10,12,171
1746,envelhecimento,O,1750,13,27,171
1747,de,O,1750,28,30,171
1748,bálsamo,B-TIPO_MADEIRA,1750,31,38,171
1749,conferem,O,1750,39,47,171
1750,à,O,1750,48,49,171
1751,Boazinha,B-NOME_BEBIDA,1750,50,58,171
1752,uma,O,1750,59,62,171
1753,grande,O,1750,63,69,171
1754,suavidade,O,1750,70,79,171
1755,.,O,1750,79,80,171
1756,As,O,1751,0,2,171
1757,cachaças,O,1751,3,11,171
1758,envelhecidas,O,1751,12,24,171
1759,em,O,1751,25,27,171
1760,barris,B-RECIPIENTE_ARMAZENAMENTO,1751,28,34,171
1761,de,O,1751,35,37,171
1762,bálsamo,B-TIPO_MADEIRA,1751,38,45,171
1763,são,O,1751,46,49,171
1764,conhecidas,O,1751,50,60,171
1765,pelo,O,1751,61,65,171
1766,seu,O,1751,66,69,171
1767,sabor,O,1751,70,75,171
1768,suave,O,1751,76,81,171
1769,e,O,1751,82,83,171
1770,aroma,O,1751,84,89,171
1771,intenso,O,1751,90,97,171
1772,de,O,1751,98,100,171
1773,ervas,B-CARACTERISTICA_SENSORIAL_AROMA,1751,101,106,171
1774,.,O,1751,106,107,171
1775,A,O,1752,0,1,171
1776,cachaça,O,1752,2,9,171
1777,Boazinha,B-NOME_BEBIDA,1752,10,18,171
1778,",",O,1752,18,19,171
1779,armazenada,O,1752,20,30,171
1780,por,O,1752,31,34,171
1781,4,B-TEMPO_ARMAZENAMENTO,1752,35,36,171
1782,anos,I-TEMPO_ARMAZENAMENTO,1752,37,41,171
1783,nessa,O,1752,42,47,171
1784,madeira,O,1752,48,55,171
1785,",",O,1752,55,56,171
1786,reúne,O,1752,57,62,171
1787,o,O,1752,63,64,171
1788,melhor,O,1752,65,71,171
1789,dessas,O,1752,72,78,171
1790,qualidades,O,1752,79,89,171
1791,",",O,1752,89,90,171
1792,que,O,1752,91,94,171
1793,agradam,O,1752,95,102,171
1794,o,O,1752,103,104,171
1795,paladar,O,1752,105,112,171
1796,e,O,1752,113,114,171
1797,o,O,1752,115,116,171
1798,olfato,O,1752,117,123,171
1799,.,O,1752,123,124,171
1800,A,O,1753,0,1,171
1801,Boazinha,B-NOME_BEBIDA,1753,2,10,171
1802,",",O,1753,10,11,171
1803,com,O,1753,12,15,171
1804,seu,O,1753,16,19,171
1805,sabor,O,1753,20,25,171
1806,suave,B-CARACTERISTICA_SENSORIAL_SABOR,1753,26,31,171
1807,e,O,1753,32,33,171
1808,levemente,B-CARACTERISTICA_SENSORIAL_SABOR,1753,34,43,171
1809,adstringente,I-CARACTERISTICA_SENSORIAL_SABOR,1753,44,56,171
1810,.,O,1753,56,57,171
1811,Teor,O,1754,0,4,171
1812,Alcoolico,O,1754,5,14,171
1813,:,O,1754,14,15,171
1814,42%,B-GRADUACAO_ALCOOLICA,1754,16,19,171
1815,Madeira,O,1755,0,7,171
1816,:,O,1755,7,8,171
1817,Bálsamo,B-TIPO_MADEIRA,1755,9,16,171
1818,Tipo,O,1756,0,4,171
1819,:,O,1756,4,5,171
1820,Ouro,B-CLASSIFICACAO_BEBIDA,1756,6,10,171
1821,GRADUAÇÃO,O,1757,0,9,171
1822,ALCOÓLICA,O,1757,10,19,171
1823,:,O,1757,19,20,171
1824,42%,B-GRADUACAO_ALCOOLICA,1757,21,24,171
1825,RECIPIENTE,O,1758,0,10,171
1826,DE,O,1758,11,13,171
1827,ARMAZENAMENTO,O,1758,14,27,171
1828,:,O,1758,27,28,171
1829,Envelhecida,O,1758,29,40,171
1830,em,O,1758,41,43,171
1831,barris,B-RECIPIENTE_ARMAZENAMENTO,1758,44,50,171
1832,de,O,1758,51,53,171
1833,bálsamo,B-TIPO_MADEIRA,1758,54,61,171
1834,são,O,1758,62,65,171
1835,conhecidas,O,1758,66,76,171
1836,pelo,O,1758,77,81,171
1837,seu,O,1758,82,85,171
1838,sabor,O,1758,86,91,171
1839,suave,B-CARACTERISTICA_SENSORIAL_SABOR,1758,92,97,171
1840,e,O,1758,98,99,171
1841,aroma,O,1758,100,105,171
1842,intenso,O,1758,106,113,171
1843,de,O,1758,114,116,171
1844,ervas,B-CARACTERISTICA_SENSORIAL_AROMA,1758,117,122,171
1845,.,O,1758,122,123,171
1846,a,O,1759,0,1,171
1847,cachaça,O,1759,2,9,171
1848,boazinha,B-NOME_BEBIDA,1759,10,18,171
1849,",",O,1759,18,19,171
1850,armazenada,O,1759,20,30,171
1851,por,O,1759,31,34,171
1852,4,B-TEMPO_ARMAZENAMENTO,1759,35,36,171
1853,anos,I-TEMPO_ARMAZENAMENTO,1759,37,41,171
1854,nessa,O,1759,42,47,171
1855,madeira,O,1759,48,55,171
1856,",",O,1759,55,56,171
1857,reúne,O,1759,57,62,171
1858,o,O,1759,63,64,171
1859,melhor,O,1759,65,71,171
1860,dessas,O,1759,72,78,171
1861,qualidades,O,1759,79,89,171
1862,",",O,1759,89,90,171
1863,que,O,1759,91,94,171
1864,agradam,O,1759,95,102,171
1865,o,O,1759,103,104,171
1866,paladar,O,1759,105,112,171
1867,e,O,1759,113,114,171
1868,o,O,1759,115,116,171
1869,olfato,O,1759,117,123,171
1870,.,O,1759,123,124,171
1871,Armazenada,O,1760,0,10,171
1872,em,O,1760,11,13,171
1873,madeira,O,1760,14,21,171
1874,de,O,1760,22,24,171
1875,bálsamo,B-TIPO_MADEIRA,1760,25,32,171
1876,NOME,O,1978,0,4,186
1877,DA,O,1978,5,7,186
1878,CACHAÇA,O,1978,8,15,186
1879,:,O,1978,15,16,186
1880,Cachaça,O,1978,17,24,186
1881,Bassi,B-NOME_BEBIDA,1978,25,30,186
1882,Prata,B-CLASSIFICACAO_BEBIDA,1978,31,36,186
1883,670,B-VOLUME,1978,37,40,186
1884,ml,I-VOLUME,1978,41,43,186
1885,VOLUME,O,1979,0,6,186
1886,:,O,1979,6,7,186
1887,670ml,B-VOLUME,1979,8,13,186
1888,DESCRIÇÃO,O,1980,0,9,186
1889,DA,O,1980,10,12,186
1890,CACHAÇA,O,1980,13,20,186
1891,:,O,1980,20,21,186
1892,A,O,1980,22,23,186
1893,Cachaça,O,1980,24,31,186
1894,Bassi,B-NOME_BEBIDA,1980,32,37,186
1895,Prata,B-CLASSIFICACAO_BEBIDA,1980,38,43,186
1896,é,O,1980,44,45,186
1897,produzida,O,1980,46,55,186
1898,e,O,1980,56,57,186
1899,depois,O,1980,58,64,186
1900,armazenada,O,1980,65,75,186
1901,para,O,1980,76,80,186
1902,descanso,O,1980,81,89,186
1903,em,O,1980,90,92,186
1904,tonéis,B-RECIPIENTE_ARMAZENAMENTO,1980,93,99,186
1905,de,O,1980,100,102,186
1906,amendoim,B-TIPO_MADEIRA,1980,103,111,186
1907,por,O,1980,112,115,186
1908,um,O,1980,116,118,186
1909,período,O,1980,119,126,186
1910,mínimo,O,1980,127,133,186
1911,de,O,1980,134,136,186
1912,1,B-TEMPO_ARMAZENAMENTO,1980,137,138,186
1913,ano,I-TEMPO_ARMAZENAMENTO,1980,139,142,186
1914,",",O,1980,142,143,186
1915,o,O,1980,144,145,186
1916,amendoim,B-TIPO_MADEIRA,1980,146,154,186
1917,é,O,1980,155,156,186
1918,considerado,O,1980,157,168,186
1919,uma,O,1980,169,172,186
1920,madeira,O,1980,173,180,186
1921,neutra,O,1980,181,187,186
1922,",",O,1980,187,188,186
1923,o,O,1980,189,190,186
1924,que,O,1980,191,194,186
1925,significa,O,1980,195,204,186
1926,que,O,1980,205,208,186
1927,não,O,1980,209,212,186
1928,lhe,O,1980,213,216,186
1929,confere,O,1980,217,224,186
1930,alteração,O,1980,225,234,186
1931,em,O,1980,235,237,186
1932,seu,O,1980,238,241,186
1933,aroma,O,1980,242,247,186
1934,e,O,1980,248,249,186
1935,sabor,O,1980,250,255,186
1936,",",O,1980,255,256,186
1937,mantendo,O,1980,257,265,186
1938,assim,O,1980,266,271,186
1939,a,O,1980,272,273,186
1940,cachaça,O,1980,274,281,186
1941,pura,O,1980,282,286,186
1942,e,O,1980,287,288,186
1943,em,O,1980,289,291,186
1944,sua,O,1980,292,295,186
1945,essência,O,1980,296,304,186
1946,natural,O,1980,305,312,186
1947,.,O,1980,312,313,186
1948,NOME,O,2056,0,4,190
1949,DA,O,2056,5,7,190
1950,CACHAÇA,O,2056,8,15,190
1951,:,O,2056,15,16,190
1952,Cachaça,O,2056,17,24,190
1953,Casa,B-NOME_BEBIDA,2056,25,29,190
1954,Amarela,I-NOME_BEBIDA,2056,30,37,190
1955,Premium,B-CLASSIFICACAO_BEBIDA,2056,38,45,190
1956,Ouro,B-CLASSIFICACAO_BEBIDA,2056,46,50,190
1957,670,B-VOLUME,2056,51,54,190
1958,ml,I-VOLUME,2056,55,57,190
1959,VOLUME,O,2057,0,6,190
1960,:,O,2057,6,7,190
1961,670ml,B-VOLUME,2057,8,13,190
1962,DESCRIÇÃO,O,2058,0,9,190
1963,DA,O,2058,10,12,190
1964,CACHAÇA,O,2058,13,20,190
1965,:,O,2058,20,21,190
1966,Cachaça,O,2058,22,29,190
1967,Casa,B-NOME_BEBIDA,2058,30,34,190
1968,Amarela,I-NOME_BEBIDA,2058,35,42,190
1969,Premium,B-CLASSIFICACAO_BEBIDA,2058,43,50,190
1970,Ouro,B-CLASSIFICACAO_BEBIDA,2058,51,55,190
1971,670,B-VOLUME,2058,56,59,190
1972,ml,I-VOLUME,2058,60,62,190
1973,Com,O,2059,0,3,190
1974,uma,O,2059,4,7,190
1975,tradição,O,2059,8,16,190
1976,de,O,2059,17,19,190
1977,mais,O,2059,20,24,190
1978,de,O,2059,25,27,190
1979,30,B-TEMPO,2059,28,30,190
1980,anos,I-TEMPO,2059,31,35,190
1981,",",O,2059,35,36,190
1982,a,O,2059,37,38,190
1983,Cachaça,O,2059,39,46,190
1984,“Casa,O,2059,47,52,190
1985,Amarela”,O,2059,53,61,190
1986,é,O,2059,62,63,190
1987,produzida,O,2059,64,73,190
1988,e,O,2059,74,75,190
1989,engarrafada,O,2059,76,87,190
1990,por,O,2059,88,91,190
1991,Bolivar,B-NOME_PESSOA,2059,92,99,190
1992,de,I-NOME_PESSOA,2059,100,102,190
1993,Matos,I-NOME_PESSOA,2059,103,108,190
1994,na,O,2059,109,111,190
1995,“Fazenda,B-NOME_ORGANIZACAO,2059,112,120,190
1996,Casa,I-NOME_ORGANIZACAO,2059,121,125,190
1997,Amarela”,I-NOME_ORGANIZACAO,2059,126,134,190
1998,situada,O,2059,135,142,190
1999,no,O,2059,143,145,190
2000,km,O,2059,146,148,190
2001,12,O,2059,149,151,190
2002,da,O,2059,152,154,190
2003,rodovia,O,2059,155,162,190
2004,Ervália,B-NOME_LOCAL,2059,163,170,190
2005,-,O,2059,170,171,190
2006,Araponga,B-NOME_LOCAL,2059,172,180,190
2007,-,O,2059,180,181,190
2008,MG,B-NOME_LOCAL,2059,181,183,190
2009,",",O,2059,183,184,190
2010,na,O,2059,185,187,190
2011,Serra,B-NOME_LOCAL,2059,188,193,190
2012,do,I-NOME_LOCAL,2059,194,196,190
2013,Brigadeiro,I-NOME_LOCAL,2059,197,207,190
2014,(,O,2059,208,209,190
2015,extremo,B-NOME_LOCAL,2059,209,216,190
2016,norte,I-NOME_LOCAL,2059,217,222,190
2017,da,I-NOME_LOCAL,2059,223,225,190
2018,Serra,I-NOME_LOCAL,2059,226,231,190
2019,da,I-NOME_LOCAL,2059,232,234,190
2020,Mantiqueira,I-NOME_LOCAL,2059,235,246,190
2021,),O,2059,246,247,190
2022,.,O,2059,247,248,190
2023,A,O,2060,0,1,190
2024,produção,O,2060,2,10,190
2025,acontece,O,2060,11,19,190
2026,nos,O,2060,20,23,190
2027,meses,O,2060,24,29,190
2028,de,O,2060,30,32,190
2029,julho,B-TEMPO,2060,33,38,190
2030,/,O,2060,38,39,190
2031,agosto,B-TEMPO,2060,39,45,190
2032,a,O,2060,46,47,190
2033,setembro,B-TEMPO,2060,48,56,190
2034,/,O,2060,56,57,190
2035,outubro,B-TEMPO,2060,57,64,190
2036,",",O,2060,64,65,190
2037,época,O,2060,66,71,190
2038,do,O,2060,72,74,190
2039,estio,O,2060,75,80,190
2040,",",O,2060,80,81,190
2041,na,O,2060,82,84,190
2042,qual,O,2060,85,89,190
2043,a,O,2060,90,91,190
2044,cana,O,2060,92,96,190
2045,atinge,O,2060,97,103,190
2046,seu,O,2060,104,107,190
2047,maior,O,2060,108,113,190
2048,teor,O,2060,114,118,190
2049,de,O,2060,119,121,190
2050,açúcar,O,2060,122,128,190
2051,",",O,2060,128,129,190
2052,que,O,2060,130,133,190
2053,é,O,2060,134,135,190
2054,necessário,O,2060,136,146,190
2055,para,O,2060,147,151,190
2056,se,O,2060,152,154,190
2057,conseguir,O,2060,155,164,190
2058,uma,O,2060,165,168,190
2059,cachaça,O,2060,169,176,190
2060,de,O,2060,177,179,190
2061,qualidade,O,2060,180,189,190
2062,.,O,2060,189,190,190
2063,A,O,2061,0,1,190
2064,produção,O,2061,2,10,190
2065,é,O,2061,11,12,190
2066,limitada,O,2061,13,21,190
2067,de,O,2061,22,24,190
2068,cerca,O,2061,25,30,190
2069,de,O,2061,31,33,190
2070,15,B-VOLUME,2061,34,36,190
2071,mil,I-VOLUME,2061,37,40,190
2072,litros,I-VOLUME,2061,41,47,190
2073,por,O,2061,48,51,190
2074,ano,O,2061,52,55,190
2075,.,O,2061,55,56,190
2076,A,O,2062,0,1,190
2077,cana,O,2062,2,6,190
2078,utilizada,O,2062,7,16,190
2079,é,O,2062,17,18,190
2080,cultivada,O,2062,19,28,190
2081,no,O,2062,29,31,190
2082,próprio,O,2062,32,39,190
2083,sítio,O,2062,40,45,190
2084,",",O,2062,45,46,190
2085,lavada,O,2062,47,53,190
2086,antes,O,2062,54,59,190
2087,da,O,2062,60,62,190
2088,moagem,O,2062,63,69,190
2089,",",O,2062,69,70,190
2090,que,O,2062,71,74,190
2091,é,O,2062,75,76,190
2092,realizada,O,2062,77,86,190
2093,em,O,2062,87,89,190
2094,até,O,2062,90,93,190
2095,24,B-TEMPO,2062,94,96,190
2096,horas,I-TEMPO,2062,97,102,190
2097,após,O,2062,103,107,190
2098,a,O,2062,108,109,190
2099,poda,O,2062,110,114,190
2100,da,O,2062,115,117,190
2101,cana,O,2062,118,122,190
2102,.,O,2062,122,123,190
2103,Após,O,2063,0,4,190
2104,a,O,2063,5,6,190
2105,moagem,O,2063,7,13,190
2106,no,O,2063,14,16,190
2107,engenho,O,2063,17,24,190
2108,inicia,O,2063,25,31,190
2109,-,O,2063,31,32,190
2110,se,O,2063,32,34,190
2111,a,O,2063,35,36,190
2112,fermentação,O,2063,37,48,190
2113,em,O,2063,49,51,190
2114,dornas,B-RECIPIENTE_ARMAZENAMENTO,2063,52,58,190
2115,de,I-RECIPIENTE_ARMAZENAMENTO,2063,59,61,190
2116,aço,I-RECIPIENTE_ARMAZENAMENTO,2063,62,65,190
2117,inoxidável,I-RECIPIENTE_ARMAZENAMENTO,2063,66,76,190
2118,",",O,2063,76,77,190
2119,utilizando,O,2063,78,88,190
2120,-,O,2063,88,89,190
2121,se,O,2063,89,91,190
2122,apenas,O,2063,92,98,190
2123,o,O,2063,99,100,190
2124,fubá,O,2063,101,105,190
2125,de,O,2063,106,108,190
2126,milho,O,2063,109,114,190
2127,",",O,2063,114,115,190
2128,pedaços,O,2063,116,123,190
2129,de,O,2063,124,126,190
2130,cana,O,2063,127,131,190
2131,",",O,2063,131,132,190
2132,e,O,2063,133,134,190
2133,o,O,2063,135,136,190
2134,caldo,O,2063,137,142,190
2135,da,O,2063,143,145,190
2136,cana,O,2063,146,150,190
2137,.,O,2063,150,151,190
2138,Processo,O,2064,0,8,190
2139,100%,O,2064,9,13,190
2140,natural,O,2064,14,21,190
2141,",",O,2064,21,22,190
2142,sem,O,2064,23,26,190
2143,adição,O,2064,27,33,190
2144,de,O,2064,34,36,190
2145,produtos,O,2064,37,45,190
2146,químicos,O,2064,46,54,190
2147,(,O,2064,55,56,190
2148,normalmente,O,2064,56,67,190
2149,utilizados,O,2064,68,78,190
2150,para,O,2064,79,83,190
2151,acelerar,O,2064,84,92,190
2152,a,O,2064,93,94,190
2153,fermentação,O,2064,95,106,190
2154,",",O,2064,106,107,190
2155,mas,O,2064,108,111,190
2156,que,O,2064,112,115,190
2157,interferem,O,2064,116,126,190
2158,negativamente,O,2064,127,140,190
2159,nas,O,2064,141,144,190
2160,qualidades,O,2064,145,155,190
2161,sensoriais,O,2064,156,166,190
2162,da,O,2064,167,169,190
2163,cachaça,O,2064,170,177,190
2164,),O,2064,177,178,190
2165,.,O,2064,178,179,190
2166,A,O,2065,0,1,190
2167,destilação,O,2065,2,12,190
2168,é,O,2065,13,14,190
2169,feita,O,2065,15,20,190
2170,em,O,2065,21,23,190
2171,alambique,B-EQUIPAMENTO_DESTILACAO,2065,24,33,190
2172,de,I-EQUIPAMENTO_DESTILACAO,2065,34,36,190
2173,cobre,I-EQUIPAMENTO_DESTILACAO,2065,37,42,190
2174,",",O,2065,42,43,190
2175,em,O,2065,44,46,190
2176,temperaturas,O,2065,47,59,190
2177,brandas,O,2065,60,67,190
2178,",",O,2065,67,68,190
2179,utilizando,O,2065,69,79,190
2180,-,O,2065,79,80,190
2181,se,O,2065,80,82,190
2182,como,O,2065,83,87,190
2183,combustível,O,2065,88,99,190
2184,o,O,2065,100,101,190
2185,próprio,O,2065,102,109,190
2186,bagaço,O,2065,110,116,190
2187,da,O,2065,117,119,190
2188,cana,O,2065,120,124,190
2189,.,O,2065,124,125,190
2190,Do,O,2066,0,2,190
2191,destilado,O,2066,3,12,190
2192,aproveita,O,2066,13,22,190
2193,-,O,2066,22,23,190
2194,se,O,2066,23,25,190
2195,apenas,O,2066,26,32,190
2196,a,O,2066,33,34,190
2197,porção,O,2066,35,41,190
2198,chamada,O,2066,42,49,190
2199,de,O,2066,50,52,190
2200,“coração”,O,2066,53,62,190
2201,",",O,2066,62,63,190
2202,que,O,2066,64,67,190
2203,é,O,2066,68,69,190
2204,a,O,2066,70,71,190
2205,cachaça,O,2066,72,79,190
2206,propriamente,O,2066,80,92,190
2207,dita,O,2066,93,97,190
2208,",",O,2066,97,98,190
2209,sendo,O,2066,99,104,190
2210,desprezadas,O,2066,105,116,190
2211,a,O,2066,117,118,190
2212,cabeça,O,2066,119,125,190
2213,e,O,2066,126,127,190
2214,a,O,2066,128,129,190
2215,cauda,O,2066,130,135,190
2216,.,O,2066,135,136,190
2217,Do,O,2067,0,2,190
2218,alambique,O,2067,3,12,190
2219,a,O,2067,13,14,190
2220,cachaça,O,2067,15,22,190
2221,segue,O,2067,23,28,190
2222,encanada,O,2067,29,37,190
2223,para,O,2067,38,42,190
2224,o,O,2067,43,44,190
2225,armazenamento,O,2067,45,58,190
2226,onde,O,2067,59,63,190
2227,passa,O,2067,64,69,190
2228,pelo,O,2067,70,74,190
2229,filtro,O,2067,75,81,190
2230,de,O,2067,82,84,190
2231,cobre,O,2067,85,90,190
2232,",",O,2067,90,91,190
2233,e,O,2067,92,93,190
2234,depois,O,2067,94,100,190
2235,é,O,2067,101,102,190
2236,armazenada,O,2067,103,113,190
2237,em,O,2067,114,116,190
2238,dornas,B-RECIPIENTE_ARMAZENAMENTO,2067,117,123,190
2239,de,O,2067,124,126,190
2240,amendoinzeiro,B-TIPO_MADEIRA,2067,127,140,190
2241,(,O,2067,141,142,190
2242,madeira,O,2067,142,149,190
2243,neutra,O,2067,150,156,190
2244,),O,2067,156,157,190
2245,que,O,2067,158,161,190
2246,não,O,2067,162,165,190
2247,interfere,O,2067,166,175,190
2248,na,O,2067,176,178,190
2249,cor,O,2067,179,182,190
2250,e,O,2067,183,184,190
2251,no,O,2067,185,187,190
2252,paladar,O,2067,188,195,190
2253,",",O,2067,195,196,190
2254,e,O,2067,197,198,190
2255,em,O,2067,199,201,190
2256,dornas,B-RECIPIENTE_ARMAZENAMENTO,2067,202,208,190
2257,e,O,2067,209,210,190
2258,tonéis,B-RECIPIENTE_ARMAZENAMENTO,2067,211,217,190
2259,de,O,2067,218,220,190
2260,carvalho,B-TIPO_MADEIRA,2067,221,229,190
2261,",",O,2067,229,230,190
2262,que,O,2067,231,234,190
2263,conferem,O,2067,235,243,190
2264,à,O,2067,244,245,190
2265,Casa,B-NOME_BEBIDA,2067,246,250,190
2266,Amarela,I-NOME_BEBIDA,2067,251,258,190
2267,uma,O,2067,259,262,190
2268,tonalidade,O,2067,263,273,190
2269,levemente,O,2067,274,283,190
2270,amarelada,B-CARACTERISTICA_SENSORIAL_COR,2067,284,293,190
2271,",",O,2067,293,294,190
2272,originando,O,2067,295,305,190
2273,ca,O,2067,306,308,190
2274,Casa,B-NOME_BEBIDA,2067,309,313,190
2275,Amarela,I-NOME_BEBIDA,2067,314,321,190
2276,“ouro”,O,2067,322,328,190
2277,.,O,2067,328,329,190
2278,Envelhecida,O,2068,0,11,190
2279,em,O,2068,12,14,190
2280,Barris,B-RECIPIENTE_ARMAZENAMENTO,2068,15,21,190
2281,de,O,2068,22,24,190
2282,Carvalho,B-TIPO_MADEIRA,2068,25,33,190
2283,",",O,2068,33,34,190
2284,A,O,2068,35,36,190
2285,Casa,B-NOME_BEBIDA,2068,37,41,190
2286,Amarela,I-NOME_BEBIDA,2068,42,49,190
2287,Premium,B-CLASSIFICACAO_BEBIDA,2068,50,57,190
2288,se,O,2068,58,60,190
2289,caracteriza,O,2068,61,72,190
2290,pela,O,2068,73,77,190
2291,harmonia,O,2068,78,86,190
2292,do,O,2068,87,89,190
2293,seu,O,2068,90,93,190
2294,aroma,O,2068,94,99,190
2295,e,O,2068,100,101,190
2296,sabor,O,2068,102,107,190
2297,.,O,2068,107,108,190
2298,É,O,2069,0,1,190
2299,uma,O,2069,2,5,190
2300,cachaça,O,2069,6,13,190
2301,de,O,2069,14,16,190
2302,aroma,O,2069,17,22,190
2303,agradável,O,2069,23,32,190
2304,",",O,2069,32,33,190
2305,equilibrada,O,2069,34,45,190
2306,",",O,2069,45,46,190
2307,suave,O,2069,47,52,190
2308,",",O,2069,52,53,190
2309,com,O,2069,54,57,190
2310,retrogosto,O,2069,58,68,190
2311,suave,O,2069,69,74,190
2312,e,O,2069,75,76,190
2313,persistente,O,2069,77,88,190
2314,.,O,2069,88,89,190
2315,Por,O,2070,0,3,190
2316,ser,O,2070,4,7,190
2317,bastante,O,2070,8,16,190
2318,suave,O,2070,17,22,190
2319,agrada,O,2070,23,29,190
2320,o,O,2070,30,31,190
2321,público,O,2070,32,39,190
2322,feminino,O,2070,40,48,190
2323,.,O,2070,48,49,190
2324,É,O,2071,0,1,190
2325,uma,O,2071,2,5,190
2326,cachaça,O,2071,6,13,190
2327,com,O,2071,14,17,190
2328,qualidade,O,2071,18,27,190
2329,e,O,2071,28,29,190
2330,tradição,O,2071,30,38,190
2331,.,O,2071,38,39,190
2332,Teor,O,2072,0,4,190
2333,Alcoólico,O,2072,5,14,190
2334,:,O,2072,14,15,190
2335,40%,B-GRADUACAO_ALCOOLICA,2072,16,19,190
2336,Armazenamento,O,2073,0,13,190
2337,:,O,2073,13,14,190
2338,Carvalho,B-TIPO_MADEIRA,2073,14,22,190
2339,País,O,2074,0,4,190
2340,:,O,2074,4,5,190
2341,Brasil,B-NOME_LOCAL,2074,5,11,190
2342,Região,O,2075,0,6,190
2343,:,O,2075,6,7,190
2344,Ervália,B-NOME_LOCAL,2075,8,15,190
2345,/,O,2075,15,16,190
2346,MG,B-NOME_LOCAL,2075,16,18,190
2347,GRADUAÇÃO,O,2076,0,9,190
2348,ALCOÓLICA,O,2076,10,19,190
2349,:,O,2076,19,20,190
2350,40%,B-GRADUACAO_ALCOOLICA,2076,21,24,190
