,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
4960,CACHAÇA,O,3441,13,20,261
4961,:,O,3441,20,21,261
4962,Cachaça,O,3441,22,29,261
4963,Nova,B-NOME_BEBIDA,3441,30,34,261
4964,Aliança,I-NOME_BEBIDA,3441,35,42,261
4965,A,O,3442,11,12,261
4966,Cachaça,O,3442,13,20,261
4967,Nova,B-NOME_BEBIDA,3442,21,25,261
4968,Aliança,I-NOME_BEBIDA,3442,26,33,261
4969,foi,O,3442,34,37,261
4970,criada,O,3442,38,44,261
4971,pensando,O,3442,45,53,261
4972,estabelecer,O,3442,54,65,261
4973,relação,O,3442,66,73,261
4974,de,O,3442,74,76,261
4975,confiança,O,3442,77,86,261
4976,e,O,3443,0,1,261
4977,o,O,3443,2,3,261
4978,reconhecimento,O,3443,4,18,261
4979,do,O,3443,19,21,261
4980,consumidor,O,3443,22,32,261
4981,junto,O,3443,33,38,261
4982,ao,O,3443,39,41,261
4983,produtor,O,3443,42,50,261
4984,industria,O,3443,51,60,261
4985,",",O,3443,60,61,261
4986,Comercio,O,3443,62,70,261
4987,e,O,3443,71,72,261
4988,Exportação,O,3443,73,83,261
4989,de,O,3443,84,86,261
4990,Cachaça,O,3443,87,94,261
4991,Beija,B-NOME_ORGANIZACAO,3444,0,5,261
4992,-,I-NOME_ORGANIZACAO,3444,6,7,261
4993,Flor,I-NOME_ORGANIZACAO,3444,8,12,261
4994,Ltda,I-NOME_ORGANIZACAO,3444,13,17,261
4995,",",O,3444,17,18,261
4996,empresa,O,3444,19,26,261
4997,familiar,O,3444,27,35,261
4998,de,O,3444,36,38,261
4999,Salinas,B-NOME_LOCAL,3444,39,46,261
5000,que,O,3444,47,50,261
5001,está,O,3444,51,55,261
5002,no,O,3444,56,58,261
5003,mercado,O,3444,59,66,261
5004,desde,O,3444,67,72,261
5005,de,O,3444,73,75,261
5006,1988,B-TEMPO,3444,76,80,261
5007,",",O,3444,80,81,261
5008,que,O,3444,82,85,261
5009,tamnbem,O,3444,86,93,261
5010,produz,O,3444,94,100,261
5011,a,O,3444,101,102,261
5012,famosa,O,3444,103,109,261
5013,e,O,3444,110,111,261
5014,tradicional,O,3444,112,123,261
5015,Indaiazinha,B-NOME_BEBIDA,3444,124,135,261
5016,.,O,3444,135,136,261
5017,A,O,3445,0,1,261
5018,Cachaça,O,3445,2,9,261
5019,Nova,B-NOME_BEBIDA,3445,10,14,261
5020,Aliança,I-NOME_BEBIDA,3445,15,22,261
5021,e,O,3445,23,24,261
5022,comercializada,O,3445,25,39,261
5023,em,O,3445,40,42,261
5024,três,O,3445,43,47,261
5025,versões,O,3445,48,55,261
5026,de,O,3445,56,58,261
5027,armazenamento,O,3445,59,72,261
5028,em,O,3445,73,75,261
5029,madeiras,O,3445,76,84,261
5030,de,O,3445,85,87,261
5031,Bálsamo,B-TIPO_MADEIRA,3445,88,95,261
5032,",",O,3445,95,96,261
5033,umburana,B-TIPO_MADEIRA,3446,0,8,261
5034,e,O,3446,9,10,261
5035,jequitibá,B-TIPO_MADEIRA,3446,11,20,261
5036,.,O,3446,20,21,261
5037,Tais,O,3447,0,4,261
5038,madeiras,O,3447,5,13,261
5039,conferem,O,3447,14,22,261
5040,a,O,3447,23,24,261
5041,bebida,O,3447,25,31,261
5042,paladar,O,3447,32,39,261
5043,incomparáveis,O,3447,40,53,261
5044,para,O,3447,54,58,261
5045,quem,O,3447,59,63,261
5046,aprecia,O,3447,64,71,261
5047,a,O,3447,72,73,261
5048,mais,O,3447,74,78,261
5049,genuina,O,3448,0,7,261
5050,bebida,O,3448,8,14,261
5051,brasileira,O,3448,15,25,261
5052,A,O,3448,26,27,261
5053,CACHAÇA,O,3448,28,35,261
5054,Experimente,O,3449,0,11,261
5055,e,O,3449,12,13,261
5056,Comprove,O,3449,14,22,261
5057,!,O,3449,23,24,261
5058,Grad,O,3450,0,4,261
5059,.,O,3450,4,5,261
5060,Alcool,O,3450,6,12,261
5061,.,O,3450,12,13,261
5062,:,O,3450,13,14,261
5063,48,B-GRADUACAO_ALCOOLICA,3450,15,17,261
5064,%,I-GRADUACAO_ALCOOLICA,3450,18,19,261
5065,Vol,O,3450,20,23,261
5066,.,O,3450,23,24,261
5067,),O,3450,24,25,261
5068,Envelhecida,O,3451,0,11,261
5069,em,O,3451,12,14,261
5070,Umburana,B-TIPO_MADEIRA,3451,16,24,261
5071,Tempo,O,3452,0,5,261
5072,de,O,3452,6,8,261
5073,Envelhecimento,O,3452,9,23,261
5074,:,O,3452,23,24,261
5075,3,B-TEMPO_ARMAZENAMENTO,3452,25,26,261
5076,Anos,I-TEMPO_ARMAZENAMENTO,3452,27,31,261
5077,Conteúdo,O,3453,0,8,261
5078,:,O,3453,9,10,261
5079,600,B-VOLUME,3453,11,14,261
5080,ml,I-VOLUME,3453,15,17,261
5081,Garrafa,O,3454,0,7,261
5082,:,O,3454,8,9,261
5083,Tradicional,O,3454,10,21,261
5084,Prazo,O,3455,0,5,261
5085,de,O,3455,6,8,261
5086,Validade,O,3455,9,17,261
5087,:,O,3455,18,19,261
5088,Indeterminado,O,3455,20,33,261
5089,Evite,O,3456,0,5,261
5090,o,O,3456,6,7,261
5091,consumo,O,3456,8,15,261
5092,Excessivo,O,3456,16,25,261
5093,de,O,3456,26,28,261
5094,Álcool,O,3456,29,35,261
5095,Tempo,O,3457,0,5,261
5096,de,O,3457,6,8,261
5097,Envelhecimento,O,3457,9,23,261
5098,:,O,3457,23,24,261
5099,3,B-TEMPO_ARMAZENAMENTO,3457,25,26,261
5100,anos,I-TEMPO_ARMAZENAMENTO,3457,27,31,261
5101,Grad,O,3458,0,4,261
5102,.,O,3458,4,5,261
5103,Alcool,O,3458,6,12,261
5104,:,O,3458,12,13,261
5105,48%,B-GRADUACAO_ALCOOLICA,3458,14,17,261
5106,NOME,O,3663,0,4,275
5107,DA,O,3663,5,7,275
5108,CACHAÇA,O,3663,8,15,275
5109,:,O,3663,15,16,275
5110,Cachaça,O,3663,17,24,275
5111,Salinas,B-NOME_BEBIDA,3663,25,32,275
5112,Carvalho,B-TIPO_MADEIRA,3663,33,41,275
5113,PREÇO,O,3664,0,5,275
5114,:,O,3664,5,6,275
5115,R$,B-PRECO,3664,7,9,275
5116,84,I-PRECO,3664,10,12,275
5117,",",I-PRECO,3664,12,13,275
5118,90,I-PRECO,3664,13,15,275
5119,Volume,O,3665,0,6,275
5120,:,O,3665,6,7,275
5121,700,B-VOLUME,3665,8,11,275
5122,ml,I-VOLUME,3665,12,14,275
5123,DESCRIÇÃO,O,3666,0,9,275
5124,DA,O,3666,10,12,275
5125,CACHAÇA,O,3666,13,20,275
5126,:,O,3666,20,21,275
5127,Cachaça,O,3666,22,29,275
5128,Salinas,B-NOME_BEBIDA,3666,30,37,275
5129,em,O,3666,38,40,275
5130,Carvalho,B-TIPO_MADEIRA,3666,41,49,275
5131,Com,O,3666,50,53,275
5132,mais,O,3667,1,5,275
5133,de,O,3667,6,8,275
5134,20,B-TEMPO,3667,9,11,275
5135,Anos,I-TEMPO,3667,12,16,275
5136,de,O,3667,17,19,275
5137,Tradição,O,3667,20,28,275
5138,o,O,3667,29,30,275
5139,Grupo,B-NOME_ORGANIZACAO,3667,31,36,275
5140,Salinas,I-NOME_ORGANIZACAO,3667,37,44,275
5141,e,O,3667,45,46,275
5142,lider,O,3667,47,52,275
5143,em,O,3667,53,55,275
5144,vendas,O,3667,56,62,275
5145,e,O,3667,63,64,275
5146,referencia,O,3668,0,10,275
5147,no,O,3668,11,13,275
5148,setor,O,3668,14,19,275
5149,",",O,3668,19,20,275
5150,contando,O,3668,21,29,275
5151,com,O,3668,30,33,275
5152,a,O,3668,34,35,275
5153,maior,O,3668,36,41,275
5154,e,O,3668,42,43,275
5155,mais,O,3668,44,48,275
5156,moderna,O,3668,49,56,275
5157,fabrica,O,3668,57,64,275
5158,de,O,3668,65,67,275
5159,Cachaça,O,3669,0,7,275
5160,Artesanal,O,3669,8,17,275
5161,do,O,3669,18,20,275
5162,Brasil,B-NOME_LOCAL,3669,21,27,275
5163,.,O,3669,27,28,275
5164,A,O,3670,0,1,275
5165,Salinas,B-NOME_BEBIDA,3670,2,9,275
5166,em,O,3670,10,12,275
5167,Carvalho,B-TIPO_MADEIRA,3670,13,21,275
5168,tem,O,3670,22,25,275
5169,3,B-TEMPO_ARMAZENAMENTO,3670,26,27,275
5170,anos,I-TEMPO_ARMAZENAMENTO,3670,28,32,275
5171,de,O,3670,33,35,275
5172,Envelhecimento,O,3670,36,50,275
5173,tornando,O,3670,51,59,275
5174,-,O,3670,60,61,275
5175,se,O,3670,62,64,275
5176,uma,O,3670,65,68,275
5177,exelente,O,3670,69,77,275
5178,cachaça,O,3670,78,85,275
5179,e,O,3670,86,87,275
5180,traz,O,3670,88,92,275
5181,consigo,O,3670,93,100,275
5182,um,O,3670,101,103,275
5183,sabor,O,3670,104,109,275
5184,muito,O,3670,110,115,275
5185,parecido,O,3670,116,124,275
5186,aos,O,3670,125,128,275
5187,dos,O,3670,129,132,275
5188,melhores,O,3670,133,141,275
5189,wisk,O,3670,142,146,275
5190,.,O,3670,146,147,275
5191,Cachaça,O,3671,0,7,275
5192,pra,O,3671,8,11,275
5193,quem,O,3671,12,16,275
5194,gosta,O,3671,17,22,275
5195,e,O,3671,23,24,275
5196,conhece,O,3671,25,32,275
5197,realmente,O,3671,33,42,275
5198,de,O,3671,43,45,275
5199,Cachaça,O,3671,46,53,275
5200,CaracteristicasProduzida,O,3671,54,78,275
5201,:,O,3671,78,79,275
5202,Região,O,3671,80,86,275
5203,de,O,3671,87,89,275
5204,Salinas,B-NOME_LOCAL,3671,90,97,275
5205,Madeira,O,3671,98,105,275
5206,:,O,3671,105,106,275
5207,CarvalhoEnvelhecimento,O,3671,107,129,275
5208,:,O,3671,129,130,275
5209,3,B-TEMPO_ARMAZENAMENTO,3671,131,132,275
5210,anos,I-TEMPO_ARMAZENAMENTO,3671,133,137,275
5211,Garrafa,O,3671,138,145,275
5212,:,O,3671,145,146,275
5213,Transparente,O,3671,147,159,275
5214,700,B-VOLUME,3671,160,163,275
5215,ML,I-VOLUME,3671,164,166,275
5216,Evite,O,3671,167,172,275
5217,o,O,3671,173,174,275
5218,Consumo,O,3671,175,182,275
5219,exessivo,O,3671,183,191,275
5220,de,O,3671,192,194,275
5221,Alcool,O,3671,195,201,275
5222,Produzida,O,3672,0,9,275
5223,em,O,3672,10,12,275
5224,:,O,3672,12,13,275
5225,Região,O,3672,14,20,275
5226,Tempo,O,3673,0,5,275
5227,de,O,3673,6,8,275
5228,Envelhecimento,O,3673,9,23,275
5229,:,O,3673,23,24,275
5230,3,B-TEMPO_ARMAZENAMENTO,3673,25,26,275
5231,anos,I-TEMPO_ARMAZENAMENTO,3673,27,31,275
5232,NOME,O,3739,0,4,281
5233,DA,O,3739,5,7,281
5234,CACHAÇA,O,3739,8,15,281
5235,:,O,3739,15,16,281
5236,Cachaça,O,3739,17,24,281
5237,Fascinação,B-NOME_BEBIDA,3739,25,35,281
5238,Prata,B-CLASSIFICACAO_BEBIDA,3739,36,41,281
5239,670,B-VOLUME,3739,42,45,281
5240,ML,I-VOLUME,3739,46,48,281
5241,PREÇO,O,3740,0,5,281
5242,:,O,3740,5,6,281
5243,R$,B-PRECO,3740,7,9,281
5244,44,I-PRECO,3740,10,12,281
5245,",",I-PRECO,3740,12,13,281
5246,90,I-PRECO,3740,13,15,281
5247,Volume,O,3741,0,6,281
5248,:,O,3741,6,7,281
5249,670,B-VOLUME,3741,8,11,281
5250,ml,I-VOLUME,3741,12,14,281
5251,DESCRIÇÃO,O,3742,0,9,281
5252,DA,O,3742,10,12,281
5253,CACHAÇA,O,3742,13,20,281
5254,:,O,3742,20,21,281
5255,Cachaça,O,3742,22,29,281
5256,Fascinação,B-NOME_BEBIDA,3742,30,40,281
5257,Prata,B-CLASSIFICACAO_BEBIDA,3742,41,46,281
5258,670,B-VOLUME,3742,47,50,281
5259,ML,I-VOLUME,3742,51,53,281
5260,Fascinação,B-NOME_BEBIDA,3743,0,10,281
5261,é,O,3743,11,12,281
5262,uma,O,3743,13,16,281
5263,Legitima,O,3743,17,25,281
5264,Representante,O,3743,26,39,281
5265,da,O,3743,40,42,281
5266,Autentica,O,3743,43,52,281
5267,Cachaça,O,3743,53,60,281
5268,de,O,3743,61,63,281
5269,qualidade,O,3743,64,73,281
5270,da,O,3743,74,76,281
5271,Região,O,3743,77,83,281
5272,de,O,3743,84,86,281
5273,Salinas,B-NOME_LOCAL,3743,87,94,281
5274,",",O,3743,94,95,281
5275,produzida,O,3743,96,105,281
5276,em,O,3743,106,108,281
5277,uma,O,3743,109,112,281
5278,fabrica,O,3743,113,120,281
5279,moderna,O,3743,121,128,281
5280,exclusivamente,O,3743,129,143,281
5281,com,O,3743,144,147,281
5282,canaviais,O,3743,148,157,281
5283,proprios,O,3743,158,166,281
5284,e,O,3743,167,168,281
5285,respeitando,O,3743,169,180,281
5286,todos,O,3743,181,186,281
5287,preceitos,O,3743,187,196,281
5288,de,O,3743,197,199,281
5289,preservação,O,3743,200,211,281
5290,ambiental,O,3743,212,221,281
5291,",",O,3743,221,222,281
5292,O,O,3743,223,224,281
5293,processo,O,3743,225,233,281
5294,de,O,3743,234,236,281
5295,produção,O,3743,237,245,281
5296,segue,O,3743,246,251,281
5297,a,O,3743,252,253,281
5298,tradição,O,3743,254,262,281
5299,da,O,3743,263,265,281
5300,Região,O,3743,266,272,281
5301,de,O,3743,273,275,281
5302,Salinas,B-NOME_LOCAL,3743,276,283,281
5303,",",O,3743,283,284,281
5304,tanto,O,3743,285,290,281
5305,no,O,3743,291,293,281
5306,que,O,3743,294,297,281
5307,diz,O,3743,298,301,281
5308,respeito,O,3743,302,310,281
5309,ao,O,3743,311,313,281
5310,cultivo,O,3743,314,321,281
5311,da,O,3743,322,324,281
5312,cana,O,3743,325,329,281
5313,como,O,3743,330,334,281
5314,a,O,3743,335,336,281
5315,fermentação,O,3743,337,348,281
5316,natural,O,3743,349,356,281
5317,em,O,3743,357,359,281
5318,dornas,B-RECIPIENTE_ARMAZENAMENTO,3743,360,366,281
5319,de,I-RECIPIENTE_ARMAZENAMENTO,3743,367,369,281
5320,aço,I-RECIPIENTE_ARMAZENAMENTO,3743,370,373,281
5321,inox,I-RECIPIENTE_ARMAZENAMENTO,3743,374,378,281
5322,",",O,3743,378,379,281
5323,a,O,3743,380,381,281
5324,destilação,O,3743,382,392,281
5325,em,O,3743,393,395,281
5326,alambiques,B-EQUIPAMENTO_DESTILACAO,3743,396,406,281
5327,de,I-EQUIPAMENTO_DESTILACAO,3743,407,409,281
5328,cobre,I-EQUIPAMENTO_DESTILACAO,3743,410,415,281
5329,e,O,3743,416,417,281
5330,o,O,3743,418,419,281
5331,envelhecimento,O,3743,420,434,281
5332,em,O,3743,435,437,281
5333,toneis,B-RECIPIENTE_ARMAZENAMENTO,3743,438,444,281
5334,de,O,3743,445,447,281
5335,balsamo,B-TIPO_MADEIRA,3743,448,455,281
5336,.,O,3743,455,456,281
5337,Um,O,3744,0,2,281
5338,dos,O,3744,3,6,281
5339,nossos,O,3744,7,13,281
5340,objetivos,O,3744,14,23,281
5341,e,O,3744,24,25,281
5342,contribuir,O,3744,26,36,281
5343,com,O,3744,37,40,281
5344,a,O,3744,41,42,281
5345,Perpetuação,O,3744,43,54,281
5346,do,O,3744,55,57,281
5347,Fascinio,O,3744,58,66,281
5348,que,O,3744,67,70,281
5349,a,O,3744,71,72,281
5350,Cachaça,O,3744,73,80,281
5351,da,O,3744,81,83,281
5352,Região,O,3744,84,90,281
5353,de,O,3744,91,93,281
5354,Salinas,B-NOME_LOCAL,3744,94,101,281
5355,Provoca,O,3744,102,109,281
5356,em,O,3744,110,112,281
5357,todos,O,3744,113,118,281
5358,os,O,3744,119,121,281
5359,lugares,O,3744,122,129,281
5360,onde,O,3744,130,134,281
5361,há,O,3744,135,137,281
5362,apreciadores,O,3744,138,150,281
5363,de,O,3744,151,153,281
5364,bom,O,3744,154,157,281
5365,gosto,O,3744,158,163,281
5366,.,O,3744,163,164,281
5367,Nesta,O,3745,0,5,281
5368,Versão,O,3745,6,12,281
5369,a,O,3745,13,14,281
5370,Cachaça,O,3745,15,22,281
5371,descança,O,3745,23,31,281
5372,en,O,3745,32,34,281
5373,toneis,B-RECIPIENTE_ARMAZENAMENTO,3745,35,41,281
5374,de,I-RECIPIENTE_ARMAZENAMENTO,3745,42,44,281
5375,Aço,I-RECIPIENTE_ARMAZENAMENTO,3745,45,48,281
5376,inox,I-RECIPIENTE_ARMAZENAMENTO,3745,49,53,281
5377,essa,O,3745,54,58,281
5378,e,O,3745,59,60,281
5379,ideal,O,3745,61,66,281
5380,p,O,3745,67,68,281
5381,fazer,O,3745,69,74,281
5382,Caipirinha,O,3745,75,85,281
5383,Caracteristicas,O,3746,0,15,281
5384,Produzida,O,3746,16,25,281
5385,na,O,3746,26,28,281
5386,Região,O,3746,29,35,281
5387,de,O,3746,36,38,281
5388,Salinas,B-NOME_LOCAL,3746,39,46,281
5389,Envelhecimento,O,3747,0,14,281
5390,:,O,3747,14,15,281
5391,Aço,B-RECIPIENTE_ARMAZENAMENTO,3747,16,19,281
5392,Inox,I-RECIPIENTE_ARMAZENAMENTO,3747,20,24,281
5393,Graduação,O,3748,0,9,281
5394,Alc,O,3748,10,13,281
5395,:,O,3748,13,14,281
5396,44,B-GRADUACAO_ALCOOLICA,3748,15,17,281
5397,%,I-GRADUACAO_ALCOOLICA,3748,18,19,281
5398,Garrafa,O,3749,0,7,281
5399,:,O,3749,7,8,281
5400,Tradicional,O,3749,9,20,281
5401,Conteudo,O,3750,0,8,281
5402,:,O,3750,8,9,281
5403,670,B-VOLUME,3750,10,13,281
5404,ML,I-VOLUME,3750,14,16,281
5405,Evite,O,3751,0,5,281
5406,o,O,3751,6,7,281
5407,Consumo,O,3751,8,15,281
5408,Exessivo,O,3751,16,24,281
5409,de,O,3751,25,27,281
5410,Alcool,O,3751,28,34,281
5411,NOME,O,3859,0,4,287
5412,DA,O,3859,5,7,287
5413,CACHAÇA,O,3859,8,15,287
5414,:,O,3859,15,16,287
5415,Cachaça,O,3859,17,24,287
5416,Fascinação,B-NOME_BEBIDA,3859,25,35,287
5417,Ouro,B-CLASSIFICACAO_BEBIDA,3859,36,40,287
5418,600,B-VOLUME,3859,41,44,287
5419,ML,I-VOLUME,3859,45,47,287
5420,PREÇO,O,3860,0,5,287
5421,:,O,3860,5,6,287
5422,R$,B-PRECO,3860,7,9,287
5423,39,I-PRECO,3860,10,12,287
5424,",",I-PRECO,3860,12,13,287
5425,90,I-PRECO,3860,13,15,287
5426,Volume,O,3861,0,6,287
5427,:,O,3861,6,7,287
5428,600,B-VOLUME,3861,8,11,287
5429,ml,I-VOLUME,3861,12,14,287
5430,DESCRIÇÃO,O,3862,0,9,287
5431,DA,O,3862,10,12,287
5432,CACHAÇA,O,3862,13,20,287
5433,:,O,3862,20,21,287
5434,Cachaça,O,3862,22,29,287
5435,Fascinação,B-NOME_BEBIDA,3862,30,40,287
5436,Ouro,B-CLASSIFICACAO_BEBIDA,3862,41,45,287
5437,600,B-VOLUME,3862,46,49,287
5438,ML,I-VOLUME,3862,50,52,287
5439,Fascinação,B-NOME_BEBIDA,3863,0,10,287
5440,é,O,3863,11,12,287
5441,uma,O,3863,13,16,287
5442,Legitima,O,3863,17,25,287
5443,Representante,O,3863,26,39,287
5444,da,O,3863,40,42,287
5445,Autentica,O,3863,43,52,287
5446,Cachaça,O,3863,53,60,287
5447,de,O,3863,61,63,287
5448,qualidade,O,3863,64,73,287
5449,da,O,3863,74,76,287
5450,Região,O,3863,77,83,287
5451,de,O,3863,84,86,287
5452,Salinas,B-NOME_LOCAL,3863,87,94,287
5453,",",O,3863,94,95,287
5454,produzida,O,3863,96,105,287
5455,em,O,3863,106,108,287
5456,uma,O,3863,109,112,287
5457,fabrica,O,3863,113,120,287
5458,moderna,O,3863,121,128,287
5459,exclusivamente,O,3863,129,143,287
5460,com,O,3863,144,147,287
5461,canaviais,O,3863,148,157,287
5462,proprios,O,3863,158,166,287
5463,e,O,3863,167,168,287
5464,respeitando,O,3863,169,180,287
5465,todos,O,3863,181,186,287
5466,preceitos,O,3863,187,196,287
5467,de,O,3863,197,199,287
5468,preservação,O,3863,200,211,287
5469,ambiental,O,3863,212,221,287
5470,",",O,3863,221,222,287
5471,O,O,3863,223,224,287
5472,processo,O,3863,225,233,287
5473,de,O,3863,234,236,287
5474,produção,O,3863,237,245,287
5475,segue,O,3863,246,251,287
5476,a,O,3863,252,253,287
5477,tradição,O,3863,254,262,287
5478,da,O,3863,263,265,287
5479,Região,O,3863,266,272,287
5480,de,O,3863,273,275,287
5481,Salinas,B-NOME_LOCAL,3863,276,283,287
5482,",",O,3863,283,284,287
5483,tanto,O,3863,285,290,287
5484,no,O,3863,291,293,287
5485,que,O,3863,294,297,287
5486,diz,O,3863,298,301,287
5487,respeito,O,3863,302,310,287
5488,ao,O,3863,311,313,287
5489,cultivo,O,3863,314,321,287
5490,da,O,3863,322,324,287
5491,cana,O,3863,325,329,287
5492,como,O,3863,330,334,287
5493,a,O,3863,335,336,287
5494,fermentação,O,3863,337,348,287
5495,natural,O,3863,349,356,287
5496,em,O,3863,357,359,287
5497,dornas,B-RECIPIENTE_ARMAZENAMENTO,3863,360,366,287
5498,de,I-RECIPIENTE_ARMAZENAMENTO,3863,367,369,287
5499,aço,I-RECIPIENTE_ARMAZENAMENTO,3863,370,373,287
5500,inox,I-RECIPIENTE_ARMAZENAMENTO,3863,374,378,287
5501,",",O,3863,378,379,287
5502,a,O,3863,380,381,287
5503,destilação,O,3863,382,392,287
5504,em,O,3863,393,395,287
5505,alambiques,B-EQUIPAMENTO_DESTILACAO,3863,396,406,287
5506,de,I-EQUIPAMENTO_DESTILACAO,3863,407,409,287
5507,cobre,I-EQUIPAMENTO_DESTILACAO,3863,410,415,287
5508,e,O,3863,416,417,287
5509,o,O,3863,418,419,287
5510,envelhecimento,O,3863,420,434,287
5511,em,O,3863,435,437,287
5512,toneis,B-RECIPIENTE_ARMAZENAMENTO,3863,438,444,287
5513,de,O,3863,445,447,287
5514,balsamo,B-TIPO_MADEIRA,3863,448,455,287
5515,.,O,3863,455,456,287
5516,Um,O,3864,0,2,287
5517,dos,O,3864,3,6,287
5518,nossos,O,3864,7,13,287
5519,objetivos,O,3864,14,23,287
5520,e,O,3864,24,25,287
5521,contribuir,O,3864,26,36,287
5522,com,O,3864,37,40,287
5523,a,O,3864,41,42,287
5524,Perpetuação,O,3864,43,54,287
5525,do,O,3864,55,57,287
5526,Fascinio,O,3864,58,66,287
5527,que,O,3864,67,70,287
5528,a,O,3864,71,72,287
5529,Cachaça,O,3864,73,80,287
5530,da,O,3864,81,83,287
5531,Região,O,3864,84,90,287
5532,de,O,3864,91,93,287
5533,Salinas,B-NOME_LOCAL,3864,94,101,287
5534,Provoca,O,3864,102,109,287
5535,em,O,3864,110,112,287
5536,todos,O,3864,113,118,287
5537,os,O,3864,119,121,287
5538,lugares,O,3864,122,129,287
5539,onde,O,3864,130,134,287
5540,há,O,3864,135,137,287
5541,apreciadores,O,3864,138,150,287
5542,de,O,3864,151,153,287
5543,bom,O,3864,154,157,287
5544,gosto,O,3864,158,163,287
5545,Caracteristicas,O,3865,0,15,287
5546,Produzida,O,3865,16,25,287
5547,na,O,3865,26,28,287
5548,Região,O,3865,29,35,287
5549,de,O,3865,36,38,287
5550,Salinas,B-NOME_LOCAL,3865,39,46,287
5551,Envelhecimento,O,3866,0,14,287
5552,:,O,3866,14,15,287
5553,Balsamo,B-TIPO_MADEIRA,3866,16,23,287
5554,3,B-TEMPO_ARMAZENAMENTO,3866,24,25,287
5555,anos,I-TEMPO_ARMAZENAMENTO,3866,26,30,287
5556,Graduação,O,3867,0,9,287
5557,Alc,O,3867,10,13,287
5558,:,O,3867,13,14,287
5559,44,B-GRADUACAO_ALCOOLICA,3867,15,17,287
5560,%,I-GRADUACAO_ALCOOLICA,3867,18,19,287
5561,Garrafa,O,3868,0,7,287
5562,:,O,3868,7,8,287
5563,Tradicional,O,3868,9,20,287
5564,Conteudo,O,3869,0,8,287
5565,:,O,3869,8,9,287
5566,600,B-VOLUME,3869,10,13,287
5567,ML,I-VOLUME,3869,14,16,287
5568,Evite,O,3870,0,5,287
5569,o,O,3870,6,7,287
5570,Consumo,O,3870,8,15,287
5571,Exessivo,O,3870,16,24,287
5572,de,O,3870,25,27,287
5573,Alcool,O,3870,28,34,287
5574,NOME,O,3917,0,4,292
5575,DA,O,3917,5,7,292
5576,CACHAÇA,O,3917,8,15,292
5577,:,O,3917,15,16,292
5578,Sabor,B-NOME_BEBIDA,3917,17,22,292
5579,de,I-NOME_BEBIDA,3917,23,25,292
5580,Minas,I-NOME_BEBIDA,3917,26,31,292
5581,Premium,B-CLASSIFICACAO_BEBIDA,3917,32,39,292
5582,670,B-VOLUME,3917,40,43,292
5583,ML,I-VOLUME,3917,44,46,292
5584,PREÇO,O,3918,0,5,292
5585,:,O,3918,5,6,292
5586,R$,B-PRECO,3918,7,9,292
5587,139,I-PRECO,3918,10,13,292
5588,",",I-PRECO,3918,13,14,292
5589,90,I-PRECO,3918,14,16,292
5590,Volume,O,3919,0,6,292
5591,:,O,3919,6,7,292
5592,670,B-VOLUME,3919,8,11,292
5593,ml,I-VOLUME,3919,12,14,292
5594,DESCRIÇÃO,O,3920,0,9,292
5595,DA,O,3920,10,12,292
5596,CACHAÇA,O,3920,13,20,292
5597,:,O,3920,20,21,292
5598,Cachaça,O,3920,22,29,292
5599,Sabor,B-NOME_BEBIDA,3920,30,35,292
5600,de,I-NOME_BEBIDA,3920,36,38,292
5601,Minas,I-NOME_BEBIDA,3920,39,44,292
5602,Premium,B-CLASSIFICACAO_BEBIDA,3920,45,52,292
5603,Esta,O,3921,0,4,292
5604,é,O,3921,5,6,292
5605,um,O,3921,7,9,292
5606,cachaça,O,3921,10,17,292
5607,com,O,3921,18,21,292
5608,envelhecimento,O,3921,22,36,292
5609,por,O,3921,37,40,292
5610,4,B-TEMPO_ARMAZENAMENTO,3921,41,43,292
5611,(,I-TEMPO_ARMAZENAMENTO,3921,44,45,292
5612,Quatro,I-TEMPO_ARMAZENAMENTO,3921,45,51,292
5613,),I-TEMPO_ARMAZENAMENTO,3921,51,52,292
5614,anos,I-TEMPO_ARMAZENAMENTO,3921,53,57,292
5615,em,O,3921,58,60,292
5616,tóneis,B-RECIPIENTE_ARMAZENAMENTO,3921,61,67,292
5617,de,O,3921,68,70,292
5618,bálsamo,B-TIPO_MADEIRA,3921,71,78,292
5619,e,O,3922,0,1,292
5620,jequitibá,B-TIPO_MADEIRA,3922,2,11,292
5621,",",O,3922,11,12,292
5622,baixíssima,B-CARACTERISTICA_SENSORIAL_SABOR,3922,13,23,292
5623,acidez,I-CARACTERISTICA_SENSORIAL_SABOR,3922,24,30,292
5624,e,O,3922,31,32,292
5625,graduação,O,3922,33,42,292
5626,alcoólica,O,3922,43,52,292
5627,de,O,3922,53,55,292
5628,42,B-GRADUACAO_ALCOOLICA,3922,56,58,292
5629,GL,I-GRADUACAO_ALCOOLICA,3922,59,61,292
5630,",",O,3922,61,62,292
5631,garantem,O,3922,63,71,292
5632,à,O,3923,0,1,292
5633,cachaça,O,3923,2,9,292
5634,Sabor,B-NOME_BEBIDA,3923,10,15,292
5635,de,I-NOME_BEBIDA,3923,16,18,292
5636,Minas,I-NOME_BEBIDA,3923,19,24,292
5637,um,O,3923,25,27,292
5638,agradável,O,3923,28,37,292
5639,e,O,3923,38,39,292
5640,incomparável,O,3923,40,52,292
5641,sabor,O,3924,0,5,292
5642,",",O,3924,5,6,292
