,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
1617,Nobre,B-NOME_BEBIDA,1580,76,81,161
1618,Minas,I-NOME_BEBIDA,1580,82,87,161
1619,com,O,1580,88,91,161
1620,Rapadura,O,1580,92,100,161
1621,com,O,1580,101,104,161
1622,Morango,O,1580,105,112,161
1623,vai,O,1580,113,116,161
1624,aguçar,O,1580,117,123,161
1625,o,O,1580,124,125,161
1626,seu,O,1580,126,129,161
1627,paladar,O,1580,130,137,161
1628,.,O,1580,137,138,161
1629,Com,O,1581,0,3,161
1630,baixo,O,1581,4,9,161
1631,teor,O,1581,10,14,161
1632,alcoólico,O,1581,15,24,161
1633,e,O,1581,25,26,161
1634,identidade,O,1581,27,37,161
1635,própria,O,1581,38,45,161
1636,e,O,1581,46,47,161
1637,inconfundível,O,1581,48,61,161
1638,.,O,1581,61,62,161
1639,Não,O,1582,0,3,161
1640,é,O,1582,4,5,161
1641,envelhecida,O,1582,6,17,161
1642,em,O,1582,18,20,161
1643,nenhuma,O,1582,21,28,161
1644,madeira,O,1582,29,36,161
1645,.,O,1582,36,37,161
1646,Se,O,1583,0,2,161
1647,consumida,O,1583,3,12,161
1648,gelada,O,1583,13,19,161
1649,acentua,O,1583,20,27,161
1650,ainda,O,1583,28,33,161
1651,mais,O,1583,34,38,161
1652,o,O,1583,39,40,161
1653,sabor,O,1583,41,46,161
1654,.,O,1583,46,47,161
1655,A,O,1584,0,1,161
1656,Nobre,B-NOME_BEBIDA,1584,2,7,161
1657,Minas,I-NOME_BEBIDA,1584,8,13,161
1658,Rapadura,O,1584,14,22,161
1659,e,O,1584,23,24,161
1660,Morango,O,1584,25,32,161
1661,com,O,1584,33,36,161
1662,Cachaça,O,1584,37,44,161
1663,traz,O,1584,45,49,161
1664,a,O,1584,50,51,161
1665,sensualidade,O,1584,52,64,161
1666,do,O,1584,65,67,161
1667,morango,O,1584,68,75,161
1668,para,O,1584,76,80,161
1669,suas,O,1584,81,85,161
1670,festas,O,1584,86,92,161
1671,.,O,1584,92,93,161
1672,E,O,1585,0,1,161
1673,para,O,1585,2,6,161
1674,seus,O,1585,7,11,161
1675,encontros,O,1585,12,21,161
1676,românticos,O,1585,22,32,161
1677,",",O,1585,32,33,161
1678,a,O,1585,34,35,161
1679,fruta,O,1585,36,41,161
1680,do,O,1585,42,44,161
1681,amor,O,1585,45,49,161
1682,traz,O,1585,50,54,161
1683,seu,O,1585,55,58,161
1684,toque,O,1585,59,64,161
1685,delicado,O,1585,65,73,161
1686,e,O,1585,74,75,161
1687,adocicado,B-CARACTERISTICA_SENSORIAL_SABOR,1585,76,85,161
1688,.,O,1585,85,86,161
1689,Produzida,O,1586,0,9,161
1690,com,O,1586,10,13,161
1691,cachaça,O,1586,14,21,161
1692,prata,B-CLASSIFICACAO_BEBIDA,1586,22,27,161
1693,descansada,O,1586,28,38,161
1694,e,O,1586,39,40,161
1695,adoçada,O,1586,41,48,161
1696,com,O,1586,49,52,161
1697,rapadura,O,1586,53,61,161
1698,",",O,1586,61,62,161
1699,a,O,1586,63,64,161
1700,Nobre,B-NOME_BEBIDA,1586,65,70,161
1701,Minas,I-NOME_BEBIDA,1586,71,76,161
1702,Rapadura,O,1586,77,85,161
1703,e,O,1586,86,87,161
1704,Morango,O,1586,88,95,161
1705,com,O,1586,96,99,161
1706,Cachaça,O,1586,100,107,161
1707,tem,O,1586,108,111,161
1708,o,O,1586,112,113,161
1709,seu,O,1586,114,117,161
1710,sabor,O,1586,118,123,161
1711,diferencial,O,1586,124,135,161
1712,por,O,1586,136,139,161
1713,possuir,O,1586,140,147,161
1714,como,O,1586,148,152,161
1715,componente,O,1586,153,163,161
1716,de,O,1586,164,166,161
1717,seus,O,1586,167,171,161
1718,ingredientes,O,1586,172,184,161
1719,",",O,1586,184,185,161
1720,a,O,1586,186,187,161
1721,fruta,O,1586,188,193,161
1722,in,O,1586,194,196,161
1723,natura,O,1586,197,203,161
1724,.,O,1586,203,204,161
1725,Teor,O,1587,0,4,161
1726,alcoólico,O,1587,5,14,161
1727,:,O,1587,14,15,161
1728,15%,B-GRADUACAO_ALCOOLICA,1587,16,19,161
1729,País,O,1588,0,4,161
1730,:,O,1588,4,5,161
1731,Brasil,B-NOME_LOCAL,1588,5,11,161
1732,Região,O,1589,0,6,161
1733,:,O,1589,6,7,161
1734,Senador,B-NOME_LOCAL,1589,7,14,161
1735,José,I-NOME_LOCAL,1589,15,19,161
1736,Bento,I-NOME_LOCAL,1589,20,25,161
1737,/,O,1589,26,27,161
1738,MG,B-NOME_LOCAL,1589,27,29,161
1739,GRADUAÇÃO,O,1590,0,9,161
1740,ALCOÓLICA,O,1590,10,19,161
1741,:,O,1590,19,20,161
1742,15%,B-GRADUACAO_ALCOOLICA,1590,21,24,161
1743,RECIPIENTE,O,1591,0,10,161
1744,DE,O,1591,11,13,161
1745,ARMAZENAMENTO,O,1591,14,27,161
1746,:,O,1591,27,28,161
1747,Envelhecida,O,1591,29,40,161
1748,em,O,1591,41,43,161
1749,nenhuma,O,1591,44,51,161
1750,madeira,O,1591,52,59,161
1751,.,O,1591,59,60,161
1752,LOCAL,O,1592,0,5,161
1753,DE,O,1592,6,8,161
1754,PRODUÇÃO,O,1592,9,17,161
1755,:,O,1592,17,18,161
1756,Senador,B-NOME_LOCAL,1592,19,26,161
1757,José,I-NOME_LOCAL,1592,27,31,161
1758,Bento,I-NOME_LOCAL,1592,32,37,161
1759,/,O,1592,38,39,161
1760,MG,B-NOME_LOCAL,1592,39,41,161
1761,Brasil,B-NOME_LOCAL,1592,42,48,161
1762,NOME,O,1792,0,4,175
1763,DA,O,1792,5,7,175
1764,CACHAÇA,O,1792,8,15,175
1765,:,O,1792,15,16,175
1766,Cachaça,O,1792,17,24,175
1767,Nobre,B-NOME_BEBIDA,1792,25,30,175
1768,Minas,I-NOME_BEBIDA,1792,31,36,175
1769,Ouro,B-CLASSIFICACAO_BEBIDA,1792,37,41,175
1770,670,B-VOLUME,1792,42,45,175
1771,ml,I-VOLUME,1792,46,48,175
1772,PREÇO,O,1793,0,5,175
1773,:,O,1793,5,6,175
1774,R$82,B-PRECO,1793,7,11,175
1775,",",I-PRECO,1793,11,12,175
1776,64,I-PRECO,1793,12,14,175
1777,VOLUME,O,1794,0,6,175
1778,:,O,1794,6,7,175
1779,670ml,B-VOLUME,1794,8,13,175
1780,DESCRIÇÃO,O,1795,0,9,175
1781,DA,O,1795,10,12,175
1782,CACHAÇA,O,1795,13,20,175
1783,:,O,1795,20,21,175
1784,Cachaça,O,1795,22,29,175
1785,Nobre,B-NOME_BEBIDA,1795,30,35,175
1786,Minas,I-NOME_BEBIDA,1795,36,41,175
1787,Ouro,B-CLASSIFICACAO_BEBIDA,1795,42,46,175
1788,670,B-VOLUME,1795,47,50,175
1789,ml,I-VOLUME,1795,51,53,175
1790,Cachaças,O,1796,1,9,175
1791,Nobre,B-NOME_BEBIDA,1796,10,15,175
1792,Minas,I-NOME_BEBIDA,1796,16,21,175
1793,Ouro,B-CLASSIFICACAO_BEBIDA,1796,22,26,175
1794,são,O,1796,27,30,175
1795,produzidas,O,1796,31,41,175
1796,em,O,1796,42,44,175
1797,alambiques,B-EQUIPAMENTO_DESTILACAO,1796,45,55,175
1798,de,I-EQUIPAMENTO_DESTILACAO,1796,56,58,175
1799,cobre,I-EQUIPAMENTO_DESTILACAO,1796,59,64,175
1800,",",O,1796,64,65,175
1801,que,O,1796,66,69,175
1802,trazem,O,1796,70,76,175
1803,o,O,1796,77,78,175
1804,verdadeiro,O,1796,79,89,175
1805,sabor,O,1796,90,95,175
1806,da,O,1796,96,98,175
1807,autentica,O,1796,99,108,175
1808,cachaça,O,1796,109,116,175
1809,Mineira,O,1796,117,124,175
1810,.,O,1796,124,125,175
1811,São,O,1797,0,3,175
1812,armazenadas,O,1797,4,15,175
1813,em,O,1797,16,18,175
1814,tonéis,B-RECIPIENTE_ARMAZENAMENTO,1797,19,25,175
1815,de,O,1797,26,28,175
1816,carvalho,B-TIPO_MADEIRA,1797,29,37,175
1817,por,O,1797,38,41,175
1818,no,O,1797,42,44,175
1819,mínimo,O,1797,45,51,175
1820,dois,B-TEMPO_ARMAZENAMENTO,1797,52,56,175
1821,anos,I-TEMPO_ARMAZENAMENTO,1797,57,61,175
1822,e,O,1797,62,63,175
1823,padronizadas,O,1797,64,76,175
1824,preservando,O,1797,77,88,175
1825,a,O,1797,89,90,175
1826,essência,O,1797,91,99,175
1827,de,O,1797,100,102,175
1828,cada,O,1797,103,107,175
1829,marca,O,1797,108,113,175
1830,",",O,1797,113,114,175
1831,deixando,O,1797,115,123,175
1832,-,O,1797,123,124,175
1833,as,O,1797,124,126,175
1834,robustas,O,1797,127,135,175
1835,e,O,1797,136,137,175
1836,saborosas,O,1797,138,147,175
1837,Teor,O,1798,0,4,175
1838,alcoólico,O,1798,5,14,175
1839,:,O,1798,14,15,175
1840,40%,B-GRADUACAO_ALCOOLICA,1798,16,19,175
1841,País,O,1799,0,4,175
1842,:,O,1799,4,5,175
1843,Brasil,B-NOME_LOCAL,1799,5,11,175
1844,Região,O,1800,0,6,175
1845,:,O,1800,6,7,175
1846,Senador,B-NOME_LOCAL,1800,7,14,175
1847,José,I-NOME_LOCAL,1800,15,19,175
1848,Bento,I-NOME_LOCAL,1800,20,25,175
1849,/,O,1800,26,27,175
1850,MG,B-NOME_LOCAL,1800,27,29,175
1851,GRADUAÇÃO,O,1801,0,9,175
1852,ALCOÓLICA,O,1801,10,19,175
1853,:,O,1801,19,20,175
1854,40%,B-GRADUACAO_ALCOOLICA,1801,21,24,175
1855,LOCAL,O,1802,0,5,175
1856,DE,O,1802,6,8,175
1857,PRODUÇÃO,O,1802,9,17,175
1858,:,O,1802,17,18,175
1859,Senador,B-NOME_LOCAL,1802,19,26,175
1860,José,I-NOME_LOCAL,1802,27,31,175
1861,Bento,I-NOME_LOCAL,1802,32,37,175
1862,/,O,1802,38,39,175
1863,MG,B-NOME_LOCAL,1802,39,41,175
1864,Brasil,B-NOME_LOCAL,1802,42,48,175
1865,NOME,O,1875,0,4,179
1866,DA,O,1875,5,7,179
1867,CACHAÇA,O,1875,8,15,179
1868,:,O,1875,15,16,179
1869,Cachaça,O,1875,17,24,179
1870,Boazinha,B-NOME_BEBIDA,1875,25,33,179
1871,700,B-VOLUME,1875,34,37,179
1872,ml,I-VOLUME,1875,38,40,179
1873,PREÇO,O,1876,0,5,179
1874,:,O,1876,5,6,179
1875,R$76,B-PRECO,1876,7,11,179
1876,",",I-PRECO,1876,11,12,179
1877,45,I-PRECO,1876,12,14,179
1878,VOLUME,O,1877,0,6,179
1879,:,O,1877,6,7,179
1880,700ml,B-VOLUME,1877,8,13,179
1881,DESCRIÇÃO,O,1878,0,9,179
1882,DA,O,1878,10,12,179
1883,CACHAÇA,O,1878,13,20,179
1884,:,O,1878,20,21,179
1885,Cachaça,O,1878,22,29,179
1886,Boazinha,B-NOME_BEBIDA,1878,30,38,179
1887,700,B-VOLUME,1878,39,42,179
1888,ml,I-VOLUME,1878,43,45,179
1889,Se,O,1879,0,2,179
1890,hoje,O,1879,3,7,179
1891,a,O,1879,8,9,179
1892,cachaça,O,1879,10,17,179
1893,ganhou,O,1879,18,24,179
1894,o,O,1879,25,26,179
1895,mundo,O,1879,27,32,179
1896,",",O,1879,32,33,179
1897,isso,O,1879,34,38,179
1898,se,O,1879,39,41,179
1899,deve,O,1879,42,46,179
1900,à,O,1879,47,48,179
1901,exigência,O,1879,49,58,179
1902,do,O,1879,59,61,179
1903,paladar,O,1879,62,69,179
1904,mineiro,O,1879,70,77,179
1905,.,O,1879,77,78,179
1906,A,O,1880,0,1,179
1907,Boazinha,B-NOME_BEBIDA,1880,2,10,179
1908,",",O,1880,10,11,179
1909,com,O,1880,12,15,179
1910,seu,O,1880,16,19,179
1911,sabor,O,1880,20,25,179
1912,suave,B-CARACTERISTICA_SENSORIAL_SABOR,1880,26,31,179
1913,e,O,1880,32,33,179
1914,levemente,B-CARACTERISTICA_SENSORIAL_SABOR,1880,34,43,179
1915,adstringente,I-CARACTERISTICA_SENSORIAL_SABOR,1880,44,56,179
1916,",",O,1880,56,57,179
1917,representa,O,1880,58,68,179
1918,Brasil,B-NOME_LOCAL,1880,69,75,179
1919,e,O,1880,76,77,179
1920,mundo,O,1880,78,83,179
1921,afora,O,1880,84,89,179
1922,o,O,1880,90,91,179
1923,bom,O,1880,92,95,179
1924,gosto,O,1880,96,101,179
1925,da,O,1880,102,104,179
1926,região,O,1880,105,111,179
1927,em,O,1880,112,114,179
1928,que,O,1880,115,118,179
1929,foi,O,1880,119,122,179
1930,criada,O,1880,123,129,179
1931,:,O,1880,129,130,179
1932,Minas,B-NOME_LOCAL,1880,131,136,179
1933,Gerais,I-NOME_LOCAL,1880,137,143,179
1934,.,O,1880,143,144,179
1935,As,O,1881,0,2,179
1936,cachaças,O,1881,3,11,179
1937,armazenadas,O,1881,12,23,179
1938,em,O,1881,24,26,179
1939,tonéis,B-RECIPIENTE_ARMAZENAMENTO,1881,27,33,179
1940,de,O,1881,34,36,179
1941,bálsamo,B-TIPO_MADEIRA,1881,37,44,179
1942,são,O,1881,45,48,179
1943,conhecidas,O,1881,49,59,179
1944,pelo,O,1881,60,64,179
1945,seu,O,1881,65,68,179
1946,sabor,O,1881,69,74,179
1947,suave,B-CARACTERISTICA_SENSORIAL_SABOR,1881,75,80,179
1948,e,O,1881,81,82,179
1949,aroma,O,1881,83,88,179
1950,intenso,O,1881,89,96,179
1951,de,O,1881,97,99,179
1952,ervas,B-CARACTERISTICA_SENSORIAL_AROMA,1881,100,105,179
1953,.,O,1881,105,106,179
1954,A,O,1882,0,1,179
1955,cachaça,O,1882,2,9,179
1956,Boazinha,B-NOME_BEBIDA,1882,10,18,179
1957,",",O,1882,18,19,179
1958,armazenada,O,1882,20,30,179
1959,por,O,1882,31,34,179
1960,2,B-TEMPO_ARMAZENAMENTO,1882,35,36,179
1961,",",I-TEMPO_ARMAZENAMENTO,1882,36,37,179
1962,5,I-TEMPO_ARMAZENAMENTO,1882,37,38,179
1963,anos,I-TEMPO_ARMAZENAMENTO,1882,39,43,179
1964,nessa,O,1882,44,49,179
1965,madeira,O,1882,50,57,179
1966,",",O,1882,57,58,179
1967,reúne,O,1882,59,64,179
1968,o,O,1882,65,66,179
1969,melhor,O,1882,67,73,179
1970,dessas,O,1882,74,80,179
1971,qualidades,O,1882,81,91,179
1972,",",O,1882,91,92,179
1973,que,O,1882,93,96,179
1974,agradam,O,1882,97,104,179
1975,o,O,1882,105,106,179
1976,paladar,O,1882,107,114,179
1977,e,O,1882,115,116,179
1978,o,O,1882,117,118,179
1979,olfato,O,1882,119,125,179
1980,.,O,1882,125,126,179
1981,Aparência,O,1883,0,9,179
1982,:,O,1883,9,10,179
1983,Dourada,B-CARACTERISTICA_SENSORIAL_COR,1883,10,17,179
1984,",",O,1883,17,18,179
1985,límpida,B-CARACTERISTICA_SENSORIAL_COR,1883,19,26,179
1986,e,O,1883,27,28,179
1987,brilhante,B-CARACTERISTICA_SENSORIAL_COR,1883,29,38,179
1988,.,O,1883,38,39,179
1989,Aroma,O,1884,0,5,179
1990,:,O,1884,5,6,179
1991,Possui,O,1884,6,12,179
1992,aromas,O,1884,13,19,179
1993,herbáceos,B-CARACTERISTICA_SENSORIAL_AROMA,1884,20,29,179
1994,com,O,1884,30,33,179
1995,notas,B-CARACTERISTICA_SENSORIAL_AROMA,1884,34,39,179
1996,de,I-CARACTERISTICA_SENSORIAL_AROMA,1884,40,42,179
1997,frutas,I-CARACTERISTICA_SENSORIAL_AROMA,1884,43,49,179
1998,secas,I-CARACTERISTICA_SENSORIAL_AROMA,1884,50,55,179
1999,e,O,1884,56,57,179
2000,anis,B-CARACTERISTICA_SENSORIAL_AROMA,1884,58,62,179
2001,.,O,1884,62,63,179
2002,Sabor,O,1885,0,5,179
2003,:,O,1885,5,6,179
2004,Sabor,O,1885,6,11,179
2005,suave,B-CARACTERISTICA_SENSORIAL_SABOR,1885,12,17,179
2006,com,O,1885,18,21,179
2007,notas,B-CARACTERISTICA_SENSORIAL_SABOR,1885,22,27,179
2008,de,I-CARACTERISTICA_SENSORIAL_SABOR,1885,28,30,179
2009,anis,I-CARACTERISTICA_SENSORIAL_SABOR,1885,31,35,179
2010,e,O,1885,36,37,179
2011,acidez,B-CARACTERISTICA_SENSORIAL_SABOR,1885,38,44,179
2012,equilibrada,I-CARACTERISTICA_SENSORIAL_SABOR,1885,45,56,179
2013,.,O,1885,56,57,179
2014,Harmonização,O,1886,0,12,179
2015,:,O,1886,12,13,179
2016,A,O,1886,13,14,179
2017,intensidade,O,1886,15,26,179
2018,do,O,1886,27,29,179
2019,seu,O,1886,30,33,179
2020,aroma,O,1886,34,39,179
2021,e,O,1886,40,41,179
2022,a,O,1886,42,43,179
2023,leveza,O,1886,44,50,179
2024,do,O,1886,51,53,179
2025,seu,O,1886,54,57,179
2026,sabor,O,1886,58,63,179
2027,a,O,1886,64,65,179
2028,tornam,O,1886,66,72,179
2029,o,O,1886,73,74,179
2030,melhor,O,1886,75,81,179
2031,acompanhamento,O,1886,82,96,179
2032,para,O,1886,97,101,179
2033,pratos,O,1886,102,108,179
2034,com,O,1886,109,112,179
2035,carnes,O,1886,113,119,179
2036,vermelhas,O,1886,120,129,179
2037,",",O,1886,129,130,179
2038,embora,O,1886,131,137,179
2039,seja,O,1886,138,142,179
2040,grande,O,1886,143,149,179
2041,a,O,1886,150,151,179
2042,sua,O,1886,152,155,179
2043,versatilidade,O,1886,156,169,179
2044,.,O,1886,169,170,179
2045,A,O,1887,0,1,179
2046,harmonização,O,1887,2,14,179
2047,com,O,1887,15,18,179
2048,Boazinha,B-NOME_BEBIDA,1887,19,27,179
2049,vai,O,1887,28,31,179
2050,do,O,1887,32,34,179
2051,tradicional,O,1887,35,46,179
2052,churrasco,O,1887,47,56,179
2053,aos,O,1887,57,60,179
2054,pratos,O,1887,61,67,179
2055,típicos,O,1887,68,75,179
2056,da,O,1887,76,78,179
2057,cozinha,O,1887,79,86,179
2058,mineira,O,1887,87,94,179
2059,",",O,1887,94,95,179
2060,como,O,1887,96,100,179
2061,o,O,1887,101,102,179
2062,feijão,O,1887,103,109,179
2063,tropeiro,O,1887,110,118,179
2064,e,O,1887,119,120,179
2065,o,O,1887,121,122,179
2066,leitão,O,1887,123,129,179
2067,à,O,1887,130,131,179
2068,pururuca,O,1887,132,140,179
2069,.,O,1887,140,141,179
2070,Mas,O,1888,0,3,179
2071,",",O,1888,3,4,179
2072,claro,O,1888,5,10,179
2073,",",O,1888,10,11,179
2074,uma,O,1888,12,15,179
2075,boa,O,1888,16,19,179
2076,cachaça,O,1888,20,27,179
2077,não,O,1888,28,31,179
2078,se,O,1888,32,34,179
2079,restringe,O,1888,35,44,179
2080,a,O,1888,45,46,179
2081,um,O,1888,47,49,179
2082,único,O,1888,50,55,179
2083,tipo,O,1888,56,60,179
2084,de,O,1888,61,63,179
2085,comida,O,1888,64,70,179
2086,ou,O,1888,71,73,179
2087,carne,O,1888,74,79,179
2088,.,O,1888,79,80,179
2089,Experimente,O,1889,0,11,179
2090,também,O,1889,12,18,179
2091,com,O,1889,19,22,179
2092,carnes,O,1889,23,29,179
2093,brancas,O,1889,30,37,179
2094,",",O,1889,37,38,179
2095,frutos,O,1889,39,45,179
2096,do,O,1889,46,48,179
2097,mar,O,1889,49,52,179
2098,",",O,1889,52,53,179
2099,canapés,O,1889,54,61,179
2100,de,O,1889,62,64,179
2101,sabor,O,1889,65,70,179
2102,suave,O,1889,71,76,179
2103,",",O,1889,76,77,179
2104,ovos,O,1889,78,82,179
2105,de,O,1889,83,85,179
2106,codorna,O,1889,86,93,179
2107,",",O,1889,93,94,179
2108,macadâmia,O,1889,95,104,179
2109,",",O,1889,104,105,179
2110,queijos,O,1889,106,113,179
2111,brancos,O,1889,114,121,179
2112,",",O,1889,121,122,179
2113,conservas,O,1889,123,132,179
2114,",",O,1889,132,133,179
2115,batata,O,1889,134,140,179
2116,sauté,O,1889,141,146,179
2117,ou,O,1889,147,149,179
2118,mesmo,O,1889,150,155,179
2119,frutas,O,1889,156,162,179
2120,",",O,1889,162,163,179
2121,como,O,1889,164,168,179
2122,carambola,O,1889,169,178,179
2123,",",O,1889,178,179,179
2124,pêssego,O,1889,180,187,179
2125,",",O,1889,187,188,179
2126,melão,O,1889,189,194,179
2127,e,O,1889,195,196,179
2128,manga,O,1889,197,202,179
2129,.,O,1889,202,203,179
2130,Como,O,1890,0,4,179
2131,Servir,O,1890,5,11,179
2132,Assim,O,1891,0,5,179
2133,como,O,1891,6,10,179
2134,acontece,O,1891,11,19,179
2135,com,O,1891,20,23,179
2136,toda,O,1891,24,28,179
2137,a,O,1891,29,30,179
2138,linha,O,1891,31,36,179
2139,Seleta,B-NOME_BEBIDA,1891,37,43,179
2140,",",O,1891,43,44,179
2141,a,O,1891,45,46,179
2142,Boazinha,B-NOME_BEBIDA,1891,47,55,179
2143,é,O,1891,56,57,179
2144,muito,O,1891,58,63,179
2145,saborosa,O,1891,64,72,179
2146,se,O,1891,73,75,179
2147,servida,O,1891,76,83,179
2148,pura,O,1891,84,88,179
2149,à,O,1891,89,90,179
2150,temperatura,O,1891,91,102,179
2151,ambiente,O,1891,103,111,179
2152,.,O,1891,111,112,179
2153,Mas,O,1892,0,3,179
2154,também,O,1892,4,10,179
2155,fica,O,1892,11,15,179
2156,ótima,O,1892,16,21,179
2157,gelada,O,1892,22,28,179
2158,:,O,1892,28,29,179
2159,consumida,O,1892,30,39,179
2160,dessa,O,1892,40,45,179
2161,forma,O,1892,46,51,179
2162,",",O,1892,51,52,179
2163,ela,O,1892,53,56,179
2164,libera,O,1892,57,63,179
2165,menos,O,1892,64,69,179
2166,vapores,O,1892,70,77,179
2167,e,O,1892,78,79,179
2168,fica,O,1892,80,84,179
2169,menos,O,1892,85,90,179
2170,volátil,O,1892,91,98,179
2171,.,O,1892,98,99,179
2172,Seu,O,1893,0,3,179
2173,sabor,O,1893,4,9,179
2174,fica,O,1893,10,14,179
2175,mais,O,1893,15,19,179
2176,leve,O,1893,20,24,179
2177,",",O,1893,24,25,179
2178,o,O,1893,26,27,179
2179,efeito,O,1893,28,34,179
2180,do,O,1893,35,37,179
2181,álcool,O,1893,38,44,179
2182,no,O,1893,45,47,179
2183,paladar,O,1893,48,55,179
2184,e,O,1893,56,57,179
2185,no,O,1893,58,60,179
2186,aroma,O,1893,61,66,179
2187,suaviza,O,1893,67,74,179
2188,",",O,1893,74,75,179
2189,e,O,1893,76,77,179
2190,a,O,1893,78,79,179
2191,bebida,O,1893,80,86,179
2192,evolui,O,1893,87,93,179
2193,no,O,1893,94,96,179
2194,copo,O,1893,97,101,179
2195,",",O,1893,101,102,179
2196,enquanto,O,1893,103,111,179
2197,a,O,1893,112,113,179
2198,temperatura,O,1893,114,125,179
2199,sobe,O,1893,126,130,179
2200,.,O,1893,130,131,179
2201,As,O,1894,0,2,179
2202,combinações,O,1894,3,14,179
2203,com,O,1894,15,18,179
2204,drinks,O,1894,19,25,179
2205,e,O,1894,26,27,179
2206,na,O,1894,28,30,179
2207,culinária,O,1894,31,40,179
2208,proporcionam,O,1894,41,53,179
2209,maravilhosos,O,1894,54,66,179
2210,resultados,O,1894,67,77,179
2211,.,O,1894,77,78,179
2212,Experimente,O,1895,0,11,179
2213,!,O,1895,11,12,179
2214,Teor,O,1896,0,4,179
2215,Alcoolico,O,1896,5,14,179
2216,:,O,1896,14,15,179
2217,42%,B-GRADUACAO_ALCOOLICA,1896,16,19,179
2218,País,O,1897,0,4,179
2219,:,O,1897,4,5,179
2220,Brasil,B-NOME_LOCAL,1897,6,12,179
2221,Região,O,1898,0,6,179
2222,:,O,1898,6,7,179
2223,Salinas,B-NOME_LOCAL,1898,7,14,179
2224,/,O,1898,15,16,179
2225,MG,B-NOME_LOCAL,1898,17,19,179
2226,Fabricante,O,1899,0,10,179
2227,:,O,1899,10,11,179
2228,Seleta,B-NOME_ORGANIZACAO,1899,12,18,179
2229,GRADUAÇÃO,O,1900,0,9,179
2230,ALCOÓLICA,O,1900,10,19,179
2231,:,O,1900,19,20,179
2232,42%,B-GRADUACAO_ALCOOLICA,1900,21,24,179
2233,RECIPIENTE,O,1901,0,10,179
2234,DE,O,1901,11,13,179
2235,ARMAZENAMENTO,O,1901,14,27,179
2236,:,O,1901,27,28,179
2237,Envelhecida,O,1901,29,40,179
2238,em,O,1901,41,43,179
2239,tonéis,B-RECIPIENTE_ARMAZENAMENTO,1901,44,50,179
2240,de,O,1901,51,53,179
2241,bálsamo,B-TIPO_MADEIRA,1901,54,61,179
2242,são,O,1901,62,65,179
2243,conhecidas,O,1901,66,76,179
2244,pelo,O,1901,77,81,179
2245,seu,O,1901,82,85,179
2246,sabor,O,1901,86,91,179
2247,suave,B-CARACTERISTICA_SENSORIAL_SABOR,1901,92,97,179
2248,e,O,1901,98,99,179
2249,aroma,O,1901,100,105,179
2250,intenso,O,1901,106,113,179
2251,de,O,1901,114,116,179
2252,ervas,B-CARACTERISTICA_SENSORIAL_AROMA,1901,117,122,179
2253,.,O,1901,122,123,179
2254,LOCAL,O,1902,0,5,179
2255,DE,O,1902,6,8,179
2256,PRODUÇÃO,O,1902,9,17,179
2257,:,O,1902,17,18,179
2258,Salinas,B-NOME_LOCAL,1902,19,26,179
2259,/,O,1902,27,28,179
2260,MG,B-NOME_LOCAL,1902,29,31,179
2261,Brasil,B-NOME_LOCAL,1902,32,38,179
2262,paladar,O,1903,0,7,179
2263,:,O,1903,7,8,179
2264,suave,O,1903,9,14,179
2265,",",O,1903,14,15,179
2266,ovos,O,1903,16,20,179
2267,de,O,1903,21,23,179
2268,codorna,O,1903,24,31,179
2269,",",O,1903,31,32,179
2270,macadâmia,O,1903,33,42,179
2271,",",O,1903,42,43,179
2272,queijos,O,1903,44,51,179
2273,brancos,O,1903,52,59,179
2274,",",O,1903,59,60,179
2275,conservas,O,1903,61,70,179
2276,",",O,1903,70,71,179
2277,batata,O,1903,72,78,179
2278,sauté,O,1903,79,84,179
2279,ou,O,1903,85,87,179
2280,mesmo,O,1903,88,93,179
2281,frutas,O,1903,94,100,179
2282,",",O,1903,100,101,179
2283,como,O,1903,102,106,179
2284,carambola,O,1903,107,116,179
2285,",",O,1903,116,117,179
2286,pêssego,O,1903,118,125,179
2287,",",O,1903,125,126,179
2288,melão,O,1903,127,132,179
2289,e,O,1903,133,134,179
2290,manga,O,1903,135,140,179
2291,.,O,1903,140,141,179
2292,paladar,O,1904,0,7,179
2293,:,O,1904,7,8,179
2294,sabor,O,1904,9,14,179
2295,suave,O,1904,15,20,179
2296,com,O,1904,21,24,179
2297,notas,B-CARACTERISTICA_SENSORIAL_SABOR,1904,25,30,179
2298,de,I-CARACTERISTICA_SENSORIAL_SABOR,1904,31,33,179
2299,anis,I-CARACTERISTICA_SENSORIAL_SABOR,1904,34,38,179
2300,e,O,1904,39,40,179
2301,acidez,B-CARACTERISTICA_SENSORIAL_SABOR,1904,41,47,179
2302,equilibrada,I-CARACTERISTICA_SENSORIAL_SABOR,1904,48,59,179
2303,.,O,1904,59,60,179
2304,aparência,O,1905,0,9,179
2305,:,O,1905,9,10,179
2306,dourada,B-CARACTERISTICA_SENSORIAL_COR,1905,11,18,179
2307,",",O,1905,18,19,179
2308,límpida,B-CARACTERISTICA_SENSORIAL_COR,1905,20,27,179
2309,e,O,1905,28,29,179
2310,brilhante,B-CARACTERISTICA_SENSORIAL_COR,1905,30,39,179
2311,.,O,1905,39,40,179
2312,olfato,O,1906,0,6,179
2313,:,O,1906,6,7,179
2314,possui,O,1906,8,14,179
2315,aromas,O,1906,15,21,179
