,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
15385,),O,13458,104,105,895
15386,Envelhecimento,O,13459,0,14,895
15387,:,O,13459,14,15,895
15388,2,B-TEMPO_ARMAZENAMENTO,13459,16,17,895
15389,Anos,I-TEMPO_ARMAZENAMENTO,13459,18,22,895
15390,Teor,O,13460,0,4,895
15391,Alcoólico,O,13460,5,14,895
15392,:,O,13460,14,15,895
15393,38%,B-GRADUACAO_ALCOOLICA,13460,16,19,895
15394,Volume:700ml,O,13460,20,32,895
15395,Tipo,O,13461,0,4,895
15396,:,O,13461,4,5,895
15397,Extra,B-CLASSIFICACAO_BEBIDA,13461,6,11,895
15398,Premium,I-CLASSIFICACAO_BEBIDA,13461,12,19,895
15399,Origem,O,13462,0,6,895
15400,:,O,13462,6,7,895
15401,Bento,B-NOME_LOCAL,13462,8,13,895
15402,Gonçalves,I-NOME_LOCAL,13462,14,23,895
15403,-,O,13462,24,25,895
15404,RS,B-NOME_LOCAL,13462,26,28,895
15405,Possui,O,13463,0,6,895
15406,uma,O,13463,7,10,895
15407,mescla,O,13463,11,17,895
15408,de,O,13463,18,20,895
15409,aromas,O,13463,21,27,895
15410,de,O,13463,28,30,895
15411,baunilha,B-CARACTERISTICA_SENSORIAL_AROMA,13463,31,39,895
15412,",",O,13463,39,40,895
15413,mel,B-CARACTERISTICA_SENSORIAL_AROMA,13463,41,44,895
15414,",",O,13463,44,45,895
15415,amêndoas,B-CARACTERISTICA_SENSORIAL_AROMA,13463,46,54,895
15416,e,O,13463,55,56,895
15417,pistache,B-CARACTERISTICA_SENSORIAL_AROMA,13463,57,65,895
15418,Causa,O,13463,66,71,895
15419,uma,O,13463,72,75,895
15420,sensação,O,13463,76,84,895
15421,leve,O,13463,85,89,895
15422,e,O,13463,90,91,895
15423,aveludada,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,13463,92,101,895
15424,na,O,13463,102,104,895
15425,boca,O,13463,105,109,895
15426,.,O,13463,109,110,895
15427,GRADUAÇÃO,O,13464,0,9,895
15428,ALCOÓLICA,O,13464,10,19,895
15429,:,O,13464,19,20,895
15430,38%,B-GRADUACAO_ALCOOLICA,13464,21,24,895
15431,TEMPO,O,13465,0,5,895
15432,DE,O,13465,6,8,895
15433,ARMAZENAMENTO,O,13465,9,22,895
15434,:,O,13465,22,23,895
15435,2,B-TEMPO_ARMAZENAMENTO,13465,24,25,895
15436,anos,I-TEMPO_ARMAZENAMENTO,13465,26,30,895
15437,TIPO,O,13466,0,4,895
15438,:,O,13466,4,5,895
15439,extra,B-CLASSIFICACAO_BEBIDA,13466,6,11,895
15440,premium,I-CLASSIFICACAO_BEBIDA,13466,12,19,895
15441,LOCAL,O,13467,0,5,895
15442,DE,O,13467,6,8,895
15443,PRODUÇÃO,O,13467,9,17,895
15444,:,O,13467,17,18,895
15445,Bento,B-NOME_LOCAL,13467,19,24,895
15446,Gonçalves,I-NOME_LOCAL,13467,25,34,895
15447,-,O,13467,35,36,895
15448,RS,B-NOME_LOCAL,13467,37,39,895
15449,NOME,O,13603,0,4,902
15450,DA,O,13603,5,7,902
15451,CACHAÇA,O,13603,8,15,902
15452,:,O,13603,15,16,902
15453,Cachaça,O,13603,17,24,902
15454,Rubelitense,B-NOME_BEBIDA,13603,25,36,902
15455,Prata,B-CLASSIFICACAO_BEBIDA,13603,37,42,902
15456,PREÇO,O,13604,0,5,902
15457,:,O,13604,5,6,902
15458,R$,B-PRECO,13604,7,9,902
15459,35,I-PRECO,13604,10,12,902
15460,",",I-PRECO,13604,12,13,902
15461,20,I-PRECO,13604,13,15,902
15462,DESCRIÇÃO,O,13605,0,9,902
15463,DA,O,13605,10,12,902
15464,CACHAÇA,O,13605,13,20,902
15465,:,O,13605,20,21,902
15466,Ela,O,13605,22,25,902
15467,chegou,O,13605,26,32,902
15468,😊🥃A,O,13605,33,36,902
15469,cachaça,O,13605,37,44,902
15470,Rubelitense,B-NOME_BEBIDA,13605,45,56,902
15471,💥A,O,13605,57,59,902
15472,Rubelitense,B-NOME_BEBIDA,13605,60,71,902
15473,é,O,13605,72,73,902
15474,um,O,13605,74,76,902
15475,Sonho,O,13605,77,82,902
15476,de,O,13605,83,85,902
15477,10,O,13605,86,88,902
15478,anos,B-TEMPO,13605,89,93,902
15479,atrás,O,13605,94,99,902
15480,2011,O,13605,100,104,902
15481,quando,O,13605,105,111,902
15482,Marcos,B-NOME_PESSOA,13605,112,118,902
15483,J,I-NOME_PESSOA,13605,119,120,902
15484,Pereira,I-NOME_PESSOA,13605,121,128,902
15485,ainda,O,13605,129,134,902
15486,tinha,O,13605,135,140,902
15487,15,O,13605,141,143,902
15488,anos,O,13605,144,148,902
15489,e,O,13605,149,150,902
15490,cursava,O,13605,151,158,902
15491,ainda,O,13605,159,164,902
15492,o,O,13605,165,166,902
15493,ensino,O,13605,167,173,902
15494,médio,O,13605,174,179,902
15495,",",O,13605,179,180,902
15496,ele,O,13605,181,184,902
15497,foi,O,13605,185,188,902
15498,até,O,13605,189,192,902
15499,uma,O,13605,193,196,902
15500,palestra,O,13605,197,205,902
15501,sobre,O,13605,206,211,902
15502,cachaça,O,13605,212,219,902
15503,",",O,13605,219,220,902
15504,desde,O,13605,221,226,902
15505,então,O,13605,227,232,902
15506,se,O,13605,233,235,902
15507,interessou,O,13605,236,246,902
15508,por,O,13605,247,250,902
15509,conhecer,O,13605,251,259,902
15510,mais,O,13605,260,264,902
15511,sobre,O,13605,265,270,902
15512,a,O,13605,271,272,902
15513,cultura,O,13605,273,280,902
15514,da,O,13605,281,283,902
15515,bebida,O,13605,284,290,902
15516,que,O,13605,291,294,902
15517,e,O,13605,295,296,902
15518,orgulho,O,13605,297,304,902
15519,dos,O,13605,305,308,902
15520,mineiros,O,13605,309,317,902
15521,",",O,13605,317,318,902
15522,após,O,13605,319,323,902
15523,alguns,O,13605,324,330,902
15524,anos,O,13605,331,335,902
15525,começou,O,13605,336,343,902
15526,a,O,13605,344,345,902
15527,colecionar,O,13605,346,356,902
15528,centenas,O,13605,357,365,902
15529,de,O,13605,366,368,902
15530,rótulos,O,13605,369,376,902
15531,",",O,13605,376,377,902
15532,estudar,O,13605,378,385,902
15533,sobre,O,13605,386,391,902
15534,o,O,13605,392,393,902
15535,assunto,O,13605,394,401,902
15536,e,O,13605,402,403,902
15537,claro,O,13605,404,409,902
15538,experimentar,O,13605,410,422,902
15539,e,O,13605,423,424,902
15540,apreciar,O,13605,425,433,902
15541,centenas,O,13605,434,442,902
15542,de,O,13605,443,445,902
15543,sabores,O,13605,446,453,902
15544,.,O,13605,453,454,902
15545,O,O,13606,0,1,902
15546,nome,O,13606,2,6,902
15547,Rubelitense,B-NOME_BEBIDA,13606,7,18,902
15548,se,O,13606,19,21,902
15549,dá,O,13606,22,24,902
15550,pelo,O,13606,25,29,902
15551,fato,O,13606,30,34,902
15552,da,O,13606,35,37,902
15553,sua,O,13606,38,41,902
15554,cidade,O,13606,42,48,902
15555,Natal,O,13606,49,54,902
15556,se,O,13606,55,57,902
15557,chamar,O,13606,58,64,902
15558,Rubelita,B-NOME_LOCAL,13606,65,73,902
15559,",",O,13606,74,75,902
15560,que,O,13606,76,79,902
15561,fica,O,13606,80,84,902
15562,a,O,13606,85,86,902
15563,29Km,O,13606,87,91,902
15564,de,O,13606,92,94,902
15565,Salinas,B-NOME_LOCAL,13606,95,102,902
15566,MG,B-NOME_LOCAL,13606,103,105,902
15567,.,O,13606,106,107,902
15568,O,O,13607,0,1,902
15569,objetivo,O,13607,2,10,902
15570,não,O,13607,11,14,902
15571,e,O,13607,15,16,902
15572,ser,O,13607,17,20,902
15573,só,O,13607,21,23,902
15574,mais,O,13607,24,28,902
15575,uma,O,13607,29,32,902
15576,bebida,O,13607,33,39,902
15577,mas,O,13607,40,43,902
15578,sim,O,13607,44,47,902
15579,realizar,O,13607,48,56,902
15580,sonhos,O,13607,57,63,902
15581,",",O,13607,63,64,902
15582,em,O,13607,65,67,902
15583,cada,O,13607,68,72,902
15584,dose,O,13607,73,77,902
15585,tem,O,13607,78,81,902
15586,um,O,13607,82,84,902
15587,pedaço,O,13607,85,91,902
15588,de,O,13607,92,94,902
15589,história,O,13607,95,103,902
15590,e,O,13607,104,105,902
15591,uma,O,13607,106,109,902
15592,vontade,O,13607,110,117,902
15593,de,O,13607,118,120,902
15594,transforma,O,13607,121,131,902
15595,o,O,13607,132,133,902
15596,mundo,O,13607,134,139,902
15597,para,O,13607,140,144,902
15598,melhor,O,13607,145,151,902
15599,.,O,13607,151,152,902
15600,Volume,O,13608,0,6,902
15601,:,O,13608,6,7,902
15602,670ml,B-VOLUME,13608,8,13,902
15603,Grad,O,13609,0,4,902
15604,Alcool,O,13609,5,11,902
15605,:,O,13609,11,12,902
15606,40%,B-GRADUACAO_ALCOOLICA,13609,13,16,902
15607,Madeira,O,13610,0,7,902
15608,:,O,13610,7,8,902
15609,Inox,O,13610,9,13,902
15610,Origem,O,13611,0,6,902
15611,:,O,13611,6,7,902
15612,Rubelita,B-NOME_LOCAL,13611,8,16,902
15613,MG,B-NOME_LOCAL,13611,17,19,902
15614,Envelhecimento,O,13612,0,14,902
15615,:,O,13612,14,15,902
15616,6meses,B-TEMPO_ARMAZENAMENTO,13612,16,22,902
15617,NOME,O,13859,0,4,925
15618,DA,O,13859,5,7,925
15619,CACHAÇA,O,13859,8,15,925
15620,:,O,13859,15,16,925
15621,Cachaça,O,13859,17,24,925
15622,Bandarra,B-NOME_BEBIDA,13859,25,33,925
15623,PREÇO,O,13860,0,5,925
15624,:,O,13860,5,6,925
15625,R$,B-VOLUME,13860,7,9,925
15626,20,I-VOLUME,13860,10,12,925
15627,",",I-VOLUME,13860,12,13,925
15628,78,I-VOLUME,13860,13,15,925
15629,DESCRIÇÃO,O,13861,0,9,925
15630,DA,O,13861,10,12,925
15631,CACHAÇA,O,13861,13,20,925
15632,:,O,13861,20,21,925
15633,A,O,13861,22,23,925
15634,BANDARRA,B-NOME_BEBIDA,13861,24,32,925
15635,é,O,13861,33,34,925
15636,produzida,O,13861,35,44,925
15637,em,O,13861,45,47,925
15638,alambiques,B-RECIPIENTE_ARMAZENAMENTO,13861,48,58,925
15639,de,I-RECIPIENTE_ARMAZENAMENTO,13861,59,61,925
15640,cobre,I-RECIPIENTE_ARMAZENAMENTO,13861,62,67,925
15641,",",O,13861,67,68,925
15642,no,O,13861,69,71,925
15643,mais,O,13861,72,76,925
15644,alto,O,13861,77,81,925
15645,padrão,O,13861,82,88,925
15646,de,O,13861,89,91,925
15647,qualidade,O,13861,92,101,925
15648,",",O,13861,101,102,925
15649,preservando,O,13861,103,114,925
15650,os,O,13861,115,117,925
15651,moldes,O,13861,118,124,925
15652,artesanais,O,13861,125,135,925
15653,e,O,13861,136,137,925
15654,toda,O,13861,138,142,925
15655,a,O,13861,143,144,925
15656,tradição,O,13861,145,153,925
15657,da,O,13861,154,156,925
15658,região,O,13861,157,163,925
15659,de,O,13861,164,166,925
15660,Salinas,B-NOME_LOCAL,13861,167,174,925
15661,.,O,13861,174,175,925
15662,O,O,13862,0,1,925
15663,armazenamento,O,13862,2,15,925
15664,em,O,13862,16,18,925
15665,tonéis,B-RECIPIENTE_ARMAZENAMENTO,13862,19,25,925
15666,de,O,13862,26,28,925
15667,Jequtibá,B-TIPO_MADEIRA,13862,29,37,925
15668,e,O,13862,38,39,925
15669,Bálsamo,B-TIPO_MADEIRA,13862,40,47,925
15670,",",O,13862,47,48,925
15671,confere,O,13862,49,56,925
15672,ao,O,13862,57,59,925
15673,destilado,O,13862,60,69,925
15674,a,O,13862,70,71,925
15675,cor,O,13862,72,75,925
15676,ouro,B-CARACTERISTICA_SENSORIAL_COR,13862,76,80,925
15677,",",O,13862,80,81,925
15678,aroma,O,13862,82,87,925
15679,especial,O,13862,88,96,925
15680,",",O,13862,96,97,925
15681,além,O,13862,98,102,925
15682,de,O,13862,103,105,925
15683,um,O,13862,106,108,925
15684,sabor,O,13862,109,114,925
15685,suave,O,13862,115,120,925
15686,e,O,13862,121,122,925
15687,agradável,O,13862,123,132,925
15688,tanto,O,13862,133,138,925
15689,para,O,13862,139,143,925
15690,quem,O,13862,144,148,925
15691,aprecia,O,13862,149,156,925
15692,desgustá,O,13862,157,165,925
15693,-,O,13862,165,166,925
15694,la,O,13862,166,168,925
15695,pura,O,13862,169,173,925
15696,",",O,13862,173,174,925
15697,quanto,O,13862,175,181,925
15698,para,O,13862,182,186,925
15699,o,O,13862,187,188,925
15700,preparo,O,13862,189,196,925
15701,da,O,13862,197,199,925
15702,famosa,O,13862,200,206,925
15703,caipirinha,O,13862,207,217,925
15704,e,O,13862,218,219,925
15705,diversos,O,13862,220,228,925
15706,outros,O,13862,229,235,925
15707,coquetéis,O,13862,236,245,925
15708,.,O,13862,245,246,925
15709,A,O,13863,0,1,925
15710,Edição,B-NOME_BEBIDA,13863,2,8,925
15711,Especial,I-NOME_BEBIDA,13863,9,17,925
15712,é,O,13863,18,19,925
15713,o,O,13863,20,21,925
15714,resultado,O,13863,22,31,925
15715,de,O,13863,32,34,925
15716,um,O,13863,35,37,925
15717,Blend,B-CLASSIFICACAO_BEBIDA,13863,38,43,925
15718,de,O,13863,44,46,925
15719,Bálsamo,B-TIPO_MADEIRA,13863,47,54,925
15720,com,O,13863,55,58,925
15721,Carvalho,B-TIPO_MADEIRA,13863,59,67,925
15722,Francês,I-TIPO_MADEIRA,13863,68,75,925
15723,.,O,13863,75,76,925
15724,No,O,13864,0,2,925
15725,mercado,O,13864,3,10,925
15726,desde,O,13864,11,16,925
15727,1999,B-TEMPO,13864,17,21,925
15728,",",O,13864,21,22,925
15729,a,O,13864,23,24,925
15730,BANDARRA,B-NOME_BEBIDA,13864,25,33,925
15731,começou,O,13864,34,41,925
15732,a,O,13864,42,43,925
15733,ser,O,13864,44,47,925
15734,exportada,O,13864,48,57,925
15735,para,O,13864,58,62,925
15736,Alemanha,B-NOME_LOCAL,13864,63,71,925
15737,",",O,13864,71,72,925
15738,França,B-NOME_LOCAL,13864,73,79,925
15739,e,O,13864,80,81,925
15740,Suíça,B-NOME_LOCAL,13864,82,87,925
15741,em,O,13864,88,90,925
15742,2001,B-TEMPO,13864,91,95,925
15743,.,O,13864,95,96,925
15744,Em,O,13865,0,2,925
15745,2019,B-TEMPO,13865,3,7,925
15746,ganhou,O,13865,8,14,925
15747,medalha,O,13865,15,22,925
15748,de,O,13865,23,25,925
15749,prata,O,13865,26,31,925
15750,no,O,13865,32,34,925
15751,Concurso,O,13865,35,43,925
15752,"""",O,13865,44,45,925
15753,RUM,O,13865,45,48,925
15754,LOVE,O,13865,49,53,925
15755,FESTIVAL,O,13865,54,62,925
15756,"""",O,13865,62,63,925
15757,na,O,13865,64,66,925
15758,Polônia,B-NOME_LOCAL,13865,67,74,925
15759,",",O,13865,74,75,925
15760,classificada,O,13865,76,88,925
15761,como,O,13865,89,93,925
15762,5o,O,13865,94,96,925
15763,.,O,13865,96,97,925
15764,melhor,O,13866,0,6,925
15765,destilado,O,13866,7,16,925
15766,do,O,13866,17,19,925
15767,Festival,O,13866,20,28,925
15768,com,O,13866,29,32,925
15769,pontuação,O,13866,33,42,925
15770,de,O,13866,43,45,925
15771,94,O,13866,46,48,925
15772,.,O,13866,48,49,925
15773,5%,O,13866,49,51,925
15774,.,O,13866,51,52,925
15775,Conteúdo,O,13867,0,8,925
15776,:,O,13867,9,10,925
15777,250mlGarrafa,O,13867,11,23,925
15778,transpareten,O,13867,24,36,925
15779,tipo,O,13867,37,41,925
15780,long,O,13867,42,46,925
15781,necProduzida,O,13867,47,59,925
15782,Artesanalmente,O,13867,60,74,925
15783,em,O,13867,75,77,925
15784,Salinas,B-NOME_LOCAL,13867,78,85,925
15785,(,O,13867,86,87,925
15786,Minas,B-NOME_LOCAL,13867,88,93,925
15787,Gerais,I-NOME_LOCAL,13867,94,100,925
15788,),O,13867,101,102,925
15789,Volume,O,13868,0,6,925
15790,:,O,13868,6,7,925
15791,250ml,B-VOLUME,13868,8,13,925
15792,NOME,O,13989,0,4,937
15793,DA,O,13989,5,7,937
15794,CACHAÇA,O,13989,8,15,937
15795,:,O,13989,15,16,937
15796,Cachaça,O,13989,17,24,937
15797,Hanavilhana,B-NOME_BEBIDA,13989,25,36,937
15798,PREÇO,O,13990,0,5,937
15799,:,O,13990,5,6,937
15800,R$,B-VOLUME,13990,7,9,937
15801,29,I-VOLUME,13990,10,12,937
15802,",",I-VOLUME,13990,12,13,937
15803,90,I-VOLUME,13990,13,15,937
15804,DESCRIÇÃO,O,13991,0,9,937
15805,DA,O,13991,10,12,937
15806,CACHAÇA,O,13991,13,20,937
15807,:,O,13991,20,21,937
15808,A,O,13991,22,23,937
15809,Cachaça,O,13991,24,31,937
15810,Hanavilhana,B-NOME_BEBIDA,13991,32,43,937
15811,é,O,13991,44,45,937
15812,produzida,O,13991,46,55,937
15813,na,O,13991,56,58,937
15814,região,O,13991,59,65,937
15815,de,O,13991,66,68,937
15816,Salinas,B-NOME_LOCAL,13991,69,76,937
15817,-,O,13991,77,78,937
15818,MG,B-NOME_LOCAL,13991,79,81,937
15819,",",O,13991,81,82,937
15820,famosa,O,13991,83,89,937
15821,por,O,13991,90,93,937
15822,ser,O,13991,94,97,937
15823,conhecida,O,13991,98,107,937
15824,como,O,13991,108,112,937
15825,a,O,13991,113,114,937
15826,Capital,O,13991,115,122,937
15827,da,O,13991,123,125,937
15828,Cachaça,O,13991,126,133,937
15829,",",O,13991,133,134,937
15830,e,O,13991,135,136,937
15831,envelhecida,O,13991,137,148,937
15832,em,O,13991,149,151,937
15833,tonéis,B-RECIPIENTE_ARMAZENAMENTO,13991,152,158,937
15834,de,O,13991,159,161,937
15835,Amburana,B-TIPO_MADEIRA,13991,162,170,937
15836,por,O,13991,171,174,937
15837,2,B-TEMPO_ARMAZENAMENTO,13991,175,176,937
15838,Anos,I-TEMPO_ARMAZENAMENTO,13991,177,181,937
15839,.,O,13991,181,182,937
15840,Coloração,O,13992,0,9,937
15841,:,O,13992,9,10,937
15842,Amarela,B-CARACTERISTICA_SENSORIAL_COR,13992,11,18,937
15843,suaveAnálise,O,13992,19,31,937
15844,:,O,13992,31,32,937
15845,Sabor,O,13992,33,38,937
15846,levemente,B-CARACTERISTICA_SENSORIAL_SABOR,13992,39,48,937
15847,adocicado,I-CARACTERISTICA_SENSORIAL_SABOR,13992,49,58,937
15848,e,O,13992,59,60,937
15849,toques,B-CARACTERISTICA_SENSORIAL_SABOR,13992,61,67,937
15850,de,I-CARACTERISTICA_SENSORIAL_SABOR,13992,68,70,937
15851,canela,I-CARACTERISTICA_SENSORIAL_SABOR,13992,71,77,937
15852,.,O,13992,77,78,937
15853,Aroma,O,13993,0,5,937
15854,intenso,O,13993,6,13,937
15855,e,O,13993,14,15,937
15856,bem,O,13993,16,19,937
15857,característico,O,13993,20,34,937
15858,.,O,13993,34,35,937
15859,Volume,O,13994,0,6,937
15860,:,O,13994,6,7,937
15861,600ml,B-VOLUME,13994,8,13,937
15862,Grad,O,13995,0,4,937
15863,Alcool,O,13995,5,11,937
15864,:,O,13995,11,12,937
15865,42%,B-GRADUACAO_ALCOOLICA,13995,13,16,937
15866,Madeira,O,13996,0,7,937
15867,:,O,13996,7,8,937
15868,Umburana,B-TIPO_MADEIRA,13996,9,17,937
15869,Origem,O,13997,0,6,937
15870,:,O,13997,6,7,937
15871,Salinas,B-NOME_LOCAL,13997,8,15,937
15872,MG,B-NOME_LOCAL,13997,16,18,937
15873,Envelhecimento,O,13998,0,14,937
15874,:,O,13998,14,15,937
15875,2,B-TEMPO_ARMAZENAMENTO,13998,16,17,937
15876,anos,I-TEMPO_ARMAZENAMENTO,13998,18,22,937
15877,NOME,O,14011,0,4,939
15878,DA,O,14011,5,7,939
15879,CACHAÇA,O,14011,8,15,939
15880,:,O,14011,15,16,939
15881,Cachaça,O,14011,17,24,939
15882,Hanavilhana,B-NOME_BEBIDA,14011,25,36,939
15883,PREÇO,O,14012,0,5,939
15884,:,O,14012,5,6,939
15885,R$,B-VOLUME,14012,7,9,939
15886,35,I-VOLUME,14012,10,12,939
15887,",",I-VOLUME,14012,12,13,939
15888,20,I-VOLUME,14012,13,15,939
15889,DESCRIÇÃO,O,14013,0,9,939
15890,DA,O,14013,10,12,939
15891,CACHAÇA,O,14013,13,20,939
15892,:,O,14013,20,21,939
15893,A,O,14013,22,23,939
15894,Cachaça,O,14013,24,31,939
15895,Hanavilhana,B-NOME_BEBIDA,14013,32,43,939
15896,é,O,14013,44,45,939
15897,produzida,O,14013,46,55,939
15898,na,O,14013,56,58,939
15899,região,O,14013,59,65,939
15900,de,O,14013,66,68,939
15901,Salinas,B-NOME_LOCAL,14013,69,76,939
15902,-,O,14013,77,78,939
15903,MG,B-NOME_LOCAL,14013,79,81,939
15904,",",O,14013,81,82,939
15905,famosa,O,14013,83,89,939
15906,por,O,14013,90,93,939
15907,ser,O,14013,94,97,939
15908,conhecida,O,14013,98,107,939
15909,como,O,14013,108,112,939
15910,a,O,14013,113,114,939
15911,Capital,O,14013,115,122,939
15912,da,O,14013,123,125,939
15913,Cachaça,O,14013,126,133,939
15914,",",O,14013,133,134,939
15915,e,O,14013,135,136,939
15916,envelhecida,O,14013,137,148,939
15917,em,O,14013,149,151,939
15918,tonéis,B-RECIPIENTE_ARMAZENAMENTO,14013,152,158,939
15919,de,O,14013,159,161,939
15920,Amburana,B-TIPO_MADEIRA,14013,162,170,939
15921,por,O,14013,171,174,939
15922,2,B-TEMPO_ARMAZENAMENTO,14013,175,176,939
15923,Anos,I-TEMPO_ARMAZENAMENTO,14013,177,181,939
15924,.,O,14013,181,182,939
15925,Coloração,O,14014,0,9,939
15926,:,O,14014,9,10,939
15927,Amarela,B-CARACTERISTICA_SENSORIAL_COR,14014,11,18,939
15928,suaveAnálise,O,14014,19,31,939
15929,:,O,14014,31,32,939
15930,Sabor,O,14014,33,38,939
15931,levemente,B-CARACTERISTICA_SENSORIAL_SABOR,14014,39,48,939
15932,adocicado,I-CARACTERISTICA_SENSORIAL_SABOR,14014,49,58,939
15933,e,O,14014,59,60,939
15934,toques,B-CARACTERISTICA_SENSORIAL_SABOR,14014,61,67,939
15935,de,I-CARACTERISTICA_SENSORIAL_SABOR,14014,68,70,939
15936,canela,I-CARACTERISTICA_SENSORIAL_SABOR,14014,71,77,939
15937,.,O,14014,77,78,939
15938,Aroma,O,14015,0,5,939
15939,intenso,O,14015,6,13,939
15940,e,O,14015,14,15,939
15941,bem,O,14015,16,19,939
15942,característico,O,14015,20,34,939
15943,.,O,14015,34,35,939
15944,Volume,O,14016,0,6,939
15945,:,O,14016,6,7,939
15946,670ml,B-VOLUME,14016,8,13,939
15947,Grad,O,14017,0,4,939
15948,Alcool,O,14017,5,11,939
15949,:,O,14017,11,12,939
15950,42%,B-GRADUACAO_ALCOOLICA,14017,13,16,939
15951,Madeira,O,14018,0,7,939
15952,:,O,14018,7,8,939
15953,Umburana,B-TIPO_MADEIRA,14018,9,17,939
15954,Origem,O,14019,0,6,939
15955,:,O,14019,6,7,939
15956,Salinas,B-NOME_LOCAL,14019,8,15,939
15957,MG,B-NOME_LOCAL,14019,16,18,939
15958,Envelhecimento,O,14020,0,14,939
15959,:,O,14020,14,15,939
15960,2,B-TEMPO_ARMAZENAMENTO,14020,16,17,939
15961,anos,I-TEMPO_ARMAZENAMENTO,14020,18,22,939
15962,NOME,O,14189,0,4,956
15963,DA,O,14189,5,7,956
15964,CACHAÇA,O,14189,8,15,956
15965,:,O,14189,15,16,956
15966,Cachaça,O,14189,17,24,956
15967,Terra,B-NOME_BEBIDA,14189,25,30,956
15968,de,I-NOME_BEBIDA,14189,31,33,956
15969,Ouro,I-NOME_BEBIDA,14189,34,38,956
15970,balsamo,B-TIPO_MADEIRA,14189,39,46,956
15971,PREÇO,O,14190,0,5,956
15972,:,O,14190,5,6,956
15973,R$,B-VOLUME,14190,7,9,956
15974,49,I-VOLUME,14190,10,12,956
15975,",",I-VOLUME,14190,12,13,956
15976,90,I-VOLUME,14190,13,15,956
15977,DESCRIÇÃO,O,14191,0,9,956
15978,DA,O,14191,10,12,956
15979,CACHAÇA,O,14191,13,20,956
15980,:,O,14191,20,21,956
15981,Cachaça,O,14191,22,29,956
15982,Terra,B-NOME_BEBIDA,14191,30,35,956
15983,de,I-NOME_BEBIDA,14191,36,38,956
15984,Ouro,I-NOME_BEBIDA,14191,39,43,956
15985,balsamo,B-TIPO_MADEIRA,14191,44,51,956
15986,700ml,B-VOLUME,14191,52,57,956
15987,A,O,14191,58,59,956
15988,Cachaça,O,14191,60,67,956
15989,Terra,B-NOME_BEBIDA,14191,68,73,956
15990,de,I-NOME_BEBIDA,14191,74,76,956
15991,Ouro,I-NOME_BEBIDA,14191,77,81,956
15992,é,O,14191,82,83,956
15993,produzida,O,14191,84,93,956
15994,na,O,14191,94,96,956
15995,cidade,O,14191,97,103,956
15996,mineira,O,14191,104,111,956
15997,de,O,14191,112,114,956
15998,Salinas,B-NOME_LOCAL,14191,115,122,956
15999,",",O,14191,122,123,956
16000,região,O,14191,124,130,956
16001,internacionalmente,O,14191,131,149,956
16002,reconhecida,O,14191,150,161,956
16003,por,O,14191,162,165,956
16004,abrigar,O,14191,166,173,956
16005,as,O,14191,174,176,956
16006,melhores,O,14191,177,185,956
16007,cachaças,O,14191,186,194,956
16008,existentes,O,14191,195,205,956
16009,no,O,14191,206,208,956
16010,mercado,O,14191,209,216,956
16011,mundial,O,14191,217,224,956
16012,.,O,14191,224,225,956
16013,Sua,O,14192,0,3,956
16014,elaboração,O,14192,4,14,956
16015,é,O,14192,15,16,956
16016,totalmente,O,14192,17,27,956
16017,artesanal,O,14192,28,37,956
16018,",",O,14192,37,38,956
16019,dotada,O,14192,39,45,956
16020,de,O,14192,46,48,956
16021,segredos,O,14192,49,57,956
16022,e,O,14192,58,59,956
16023,técnicas,O,14192,60,68,956
16024,de,O,14192,69,71,956
16025,gente,O,14192,72,77,956
16026,que,O,14192,78,81,956
16027,vive,O,14192,82,86,956
16028,em,O,14192,87,89,956
16029,meio,O,14192,90,94,956
16030,à,O,14192,95,96,956
16031,produção,O,14192,97,105,956
16032,de,O,14192,106,108,956
16033,cachaça,O,14192,109,116,956
16034,desde,O,14192,117,122,956
16035,que,O,14192,123,126,956
16036,nasceu,O,14192,127,133,956
16037,",",O,14192,133,134,956
16038,conservando,O,14192,135,146,956
16039,a,O,14192,147,148,956
16040,essência,O,14192,149,157,956
16041,das,O,14192,158,161,956
16042,cachaças,O,14192,162,170,956
16043,de,O,14192,171,173,956
16044,Salinas,B-NOME_LOCAL,14192,174,181,956
16045,.,O,14192,181,182,956
16046,Madeira,O,14193,0,7,956
16047,:,O,14193,7,8,956
16048,BálsamoGrad,O,14193,9,20,956
16049,.,O,14193,20,21,956
16050,Alcoólica,O,14194,0,9,956
16051,:,O,14194,9,10,956
16052,42%​Volume,O,14194,11,21,956
16053,:,O,14194,21,22,956
16054,700,B-VOLUME,14194,23,26,956
16055,mlTempo,O,14194,27,34,956
16056,de,O,14194,35,37,956
16057,Envelhecimento,O,14194,38,52,956
16058,:,O,14194,52,53,956
16059,2,B-TEMPO_ARMAZENAMENTO,14194,54,55,956
16060,anosOrigem,O,14194,56,66,956
16061,:,O,14194,66,67,956
16062,Salinas,B-NOME_LOCAL,14194,68,75,956
16063,/,O,14194,75,76,956
16064,MGColoração,O,14194,76,87,956
16065,:,O,14194,87,88,956
16066,DouradaAnálise,O,14194,89,103,956
16067,:,O,14194,103,104,956
16068,Sabor,O,14194,105,110,956
16069,suave,O,14194,111,116,956
16070,.,O,14194,116,117,956
16071,Aroma,O,14195,0,5,956
16072,misto,O,14195,6,11,956
16073,de,O,14195,12,14,956
